time,cadence,heartrate,distance,altitude,velocity_smooth,grade_smooth,temp
0,0,0,0.0,73.2,0.0,,24
68,0,0,0.0,74.2,0.0,,24
145,0,0,0.0,75.4,0.0,,24
237,0,0,0.0,76.4,0.0,,24
408,0,0,5.3,77.4,0.0,,24
438,51,0,15.15,78.4,1.166,,24
455,54,0,36.12,78.0,1.232,,24
459,55,0,41.25,77.2,1.306,,24
476,54,0,61.29,76.8,1.26,,24
492,55,0,81.67,77.0,1.325,,24
499,54,0,90.7,76.2,1.288,,24
515,59,0,111.09,76.6,1.381,,24
530,58,0,131.47,77.0,1.372,,24
545,56,0,151.67,76.2,1.316,,24
561,57,0,173.0,75.6,1.344,,24
576,57,0,193.38,75.8,1.344,,24
591,56,0,213.66,75.6,1.288,,24
606,57,0,233.75,76.2,1.325,,24
622,55,0,254.89,77.0,1.297,,24
625,55,0,258.69,77.4,1.269,,24
637,55,0,269.2,78.2,1.306,0.07519178,24
644,0,0,283.76,78.8,1.241,0.07519178,24
649,0,0,290.08,78.8,0.896,0.08556527,24
654,55,0,295.58,78.8,0.924,-0.011594392,24
655,55,0,296.58,78.6,1.166,-0.013228525,24
658,55,0,300.87,78.6,1.297,-0.013493957,24
664,55,0,310.83,78.6,1.334,-0.1717265,24
665,55,0,311.96,78.6,1.334,-0.20671809,24
672,54,0,321.17,78.6,1.325,-0.3114182,24
680,54,0,334.18,78.4,1.325,-0.4814992,24
691,56,0,349.15,78.4,1.325,-0.60700357,24
702,54,0,363.03,78.0,1.316,-0.83447254,24
710,56,0,372.84,78.0,1.278,-0.752843,24
722,55,0,389.62,77.4,1.26,-0.7153722,24
724,55,0,392.41,77.0,1.269,-0.65782034,24
731,55,0,402.99,77.2,1.288,-0.5356027,24
740,54,0,412.79,76.8,1.306,-0.43752393,24
750,53,0,421.62,76.6,1.288,-0.21735369,24
759,53,0,432.61,76.4,1.26,-0.036196083,24
762,54,0,436.66,76.0,1.26,0.098221354,24
770,56,0,446.37,75.8,1.269,0.2921804,24
771,56,0,447.43,75.8,1.269,0.46962285,24
773,56,0,449.97,76.0,1.269,0.5088988,24
774,54,0,451.4,76.2,1.269,0.56314504,24
775,54,0,452.78,76.4,1.269,0.6093924,24
780,55,0,461.41,76.6,1.278,0.5548346,24
787,57,0,471.49,76.4,1.306,0.58573407,24
797,0,0,483.08,76.8,1.325,0.63714904,24
805,0,0,484.61,77.0,1.026,0.987818,24
807,0,0,484.66,77.0,0.0,0.95312697,24
813,0,0,488.94,77.0,0.0,0.90421283,24
821,0,0,495.72,76.8,0.0,1.075724,24
828,59,0,503.82,76.6,0.0,1.7370541,24
835,59,0,515.78,76.2,1.493,2.097218,24
842,60,0,526.98,76.2,1.512,3.2636416,24
844,60,0,529.93,76.0,1.502,3.8072274,24
850,58,0,538.26,75.8,1.502,3.8127415,24
852,56,0,540.67,75.6,1.493,4.604384,24
854,55,0,543.0,75.8,1.484,4.8786764,24
855,55,0,544.49,75.8,1.474,4.944181,24
859,55,0,550.37,75.6,1.465,5.1229315,24
861,56,0,553.66,75.6,1.465,4.8921537,24
862,56,0,555.22,75.6,1.465,4.871683,24
864,57,0,557.79,75.8,1.465,4.704021,24
869,57,0,567.52,76.0,1.474,4.766502,24
872,55,0,572.46,76.2,1.474,5.1130524,24
876,57,0,583.88,76.2,1.474,4.6299796,24
878,57,0,586.3,76.2,1.493,4.4856977,24
881,57,0,589.68,76.2,1.446,4.1131706,24
884,56,0,592.92,76.4,1.381,3.514473,24
891,56,0,603.86,76.0,1.362,3.107687,24
892,57,0,605.33,76.0,1.353,2.7040086,24
896,56,0,612.46,76.2,1.372,2.024611,24
897,56,0,613.45,76.2,1.372,1.7422199,24
898,55,0,614.88,76.2,1.372,1.1156635,24
902,55,0,620.59,76.4,1.362,0.8759204,24
907,55,0,628.18,76.4,1.381,0.6788895,24
912,54,0,635.05,76.4,1.372,0.26136616,24
918,56,0,642.21,76.8,1.362,0.07485669,24
925,55,0,650.68,76.6,1.353,-0.20999844,24
926,56,0,652.51,76.4,1.353,-0.6243503,24
931,56,0,661.05,76.2,1.372,-0.78698945,24
932,56,0,662.68,76.2,1.381,-1.0027575,24
937,56,0,670.45,76.4,1.39,-0.9709102,24
939,56,0,673.82,76.4,1.39,-1.4035689,24
945,55,0,685.3,76.8,1.409,-1.4325511,24
949,56,0,692.69,76.6,1.418,-1.7551512,24
951,57,0,696.01,76.6,1.428,-2.0055928,24
952,57,0,697.65,76.6,1.437,-2.0844753,24
956,56,0,703.65,76.2,1.465,-2.01232,24
957,56,0,705.4,76.2,1.465,-2.1904716,24
960,55,0,710.86,76.4,1.484,-2.140296,24
964,54,0,716.11,77.0,1.512,-2.3116856,24
965,54,0,716.66,77.0,1.502,-2.4455419,24
966,54,0,717.58,77.0,1.484,-2.3895547,24
968,55,0,720.04,77.0,1.465,-1.8368007,24
970,56,0,722.85,77.0,1.446,-1.8290331,24
975,55,0,729.33,76.6,1.344,-1.7530717,24
980,56,0,737.34,76.6,1.344,-1.797292,24
986,56,0,743.64,76.6,1.325,-1.7217023,24
992,55,0,749.88,76.8,1.288,-1.4531298,24
998,56,0,756.0,77.0,1.25,-0.7578621,24
1003,56,0,761.92,77.4,1.241,-0.53011864,24
1005,56,0,765.73,77.6,1.241,0.085248455,24
1006,56,0,767.61,77.6,1.241,0.65283084,24
1014,57,0,783.37,77.6,1.306,0.8150216,24
1015,57,0,784.9,77.6,1.316,1.4471976,24
1016,57,0,786.39,77.6,1.325,1.5572705,24
1019,55,0,787.78,77.4,1.325,1.6693344,24
1023,56,0,793.08,77.2,1.278,1.7079816,24
1025,57,0,796.33,77.0,1.278,1.555921,24
1031,58,0,806.64,77.2,1.372,1.5377616,24
