time,cadence,heartrate,distance,altitude,velocity_smooth,grade_smooth,temp
0,53,83,0.0,167.8,1.325,-1.3016666,29
5,76,82,11.75,167.2,2.239,-1.3016666,29
13,80,83,33.39,167.2,2.771,-1.4555175,29
15,80,86,38.76,167.2,2.781,-1.4724709,29
17,80,89,44.06,167.6,2.771,-1.367499,29
19,80,92,49.91,167.2,2.771,-1.255871,29
21,79,94,55.61,167.0,2.753,-0.76050204,28
23,79,97,61.23,166.8,2.734,-0.6394781,28
26,80,100,69.35,165.6,2.725,-0.5074327,28
29,80,104,77.6,165.4,2.771,-0.3757321,28
31,79,105,82.96,165.4,2.799,-0.12855594,28
36,80,108,97.18,165.8,2.818,-0.05666885,28
44,80,110,120.05,165.2,2.855,0.048334956,28
51,80,110,140.23,166.0,2.865,-0.026912937,28
53,80,113,145.99,165.8,2.874,-0.26288548,28
54,80,113,148.95,165.2,2.874,-0.30255964,28
59,80,115,163.14,164.4,2.874,-0.33169624,28
61,81,116,168.95,164.4,2.874,-0.4594831,28
65,80,115,179.81,164.6,2.883,-0.522649,28
67,80,118,185.11,164.8,2.874,-0.60014373,28
72,80,118,199.35,165.0,2.874,-0.5784796,28
79,81,120,219.75,163.6,2.874,-0.38104472,28
80,81,120,222.83,163.4,2.874,-0.36355966,28
81,81,121,225.62,163.4,2.874,-0.18020573,28
86,80,124,239.23,163.8,2.883,-0.14625752,28
89,80,124,247.77,164.0,2.883,-0.13388012,27
97,80,125,270.64,163.8,2.874,-0.23282783,27
105,80,125,292.73,162.6,2.874,-0.4291978,27
106,80,124,295.57,162.8,2.874,-0.60667455,27
110,80,126,307.03,162.2,2.874,-0.8177732,27
116,80,126,324.49,161.8,2.874,-1.0821204,27
123,81,129,345.32,162.4,2.883,-1.0439372,27
125,81,128,351.21,162.4,2.893,-1.3426472,27
127,81,128,357.06,161.8,2.893,-0.8852319,27
131,80,128,369.27,161.2,2.902,-0.73176813,27
132,80,129,372.22,160.8,2.902,-0.65772945,27
139,79,130,393.44,161.2,2.93,-0.53927064,27
140,79,130,396.11,161.4,2.939,-0.58942175,27
148,80,131,418.41,161.2,2.93,-0.47879186,27
151,79,132,426.72,161.0,2.921,-0.7765265,27
159,79,133,449.05,161.0,2.902,-0.9894079,27
162,80,133,457.17,160.6,2.893,-1.1163971,27
169,80,133,475.74,160.2,2.874,-1.3138987,27
172,80,133,484.46,160.2,2.865,-1.3499719,27
180,80,134,506.96,160.0,2.846,-1.1988764,27
183,80,133,515.03,159.8,2.846,-2.029766,27
191,80,133,536.96,159.6,2.827,-2.1951811,27
192,80,132,539.52,159.4,2.827,-2.2316136,27
193,80,132,542.22,158.6,2.818,-1.9526522,27
201,80,131,564.67,158.4,2.809,-1.5805565,27
203,80,132,570.66,158.4,2.809,-2.6427655,27
211,80,133,593.13,158.4,2.799,-2.25946,27
212,80,134,596.04,158.4,2.799,-2.248932,27
218,40,131,613.17,157.8,2.799,-1.8432952,27
219,80,130,616.0,157.4,2.799,-1.8435591,27
224,80,131,629.83,157.2,2.799,-1.4018912,27
232,80,132,651.94,157.0,2.79,-0.9953265,27
236,79,130,663.24,157.0,2.79,-0.8529443,27
239,79,133,671.89,157.0,2.79,-0.7179285,27
245,79,129,689.33,156.6,2.799,-0.5112446,27
248,80,131,698.22,156.6,2.799,-0.62341285,27
251,80,134,706.61,156.6,2.809,-0.8175946,27
252,80,134,709.66,156.4,2.809,-0.8306875,27
255,80,134,718.33,156.0,2.809,-0.7838774,27
261,80,131,735.29,155.6,2.818,-0.8176224,27
265,80,131,746.56,155.4,2.818,-1.2906941,27
267,79,132,752.02,155.4,2.818,-1.4964541,27
273,80,132,769.26,154.6,2.818,-1.397713,27
275,80,132,774.49,154.4,2.818,-1.3616475,27
281,81,134,790.57,153.4,2.809,-1.1914246,27
282,80,132,793.22,153.4,2.809,-1.7479086,27
289,79,133,812.3,153.4,2.79,-1.590677,27
297,79,134,835.11,154.2,2.781,-1.7831392,27
298,80,134,837.81,154.4,2.781,-2.3063815,27
299,80,135,840.59,154.4,2.781,-1.9558148,27
307,80,136,863.03,153.6,2.771,-1.5895394,27
308,79,136,865.94,152.8,2.771,-1.6699934,27
315,80,136,886.82,153.4,2.781,-1.3315405,27
320,80,135,901.06,152.6,2.799,-1.4451324,27
324,80,135,912.59,151.8,2.809,-1.4103267,27
328,80,136,923.89,152.0,2.809,-1.6583009,27
331,82,136,932.76,152.6,2.809,-1.5325797,27
338,79,136,953.89,152.0,2.818,-1.4276006,27
342,80,136,964.3,152.0,2.827,-1.7927482,27
350,80,137,986.93,151.4,2.818,-1.6338258,27
351,80,137,989.8,151.2,2.818,-1.7837082,27
355,80,138,1000.56,150.8,2.818,-1.4696113,27
361,80,139,1017.31,151.8,2.818,-1.5867937,27
368,79,138,1036.36,150.6,2.809,-1.559369,27
369,79,138,1039.13,150.6,2.799,-1.4001895,27
372,80,136,1046.89,150.2,2.79,-1.1928446,27
374,80,136,1050.91,150.8,2.781,-1.1739918,27
377,81,136,1058.0,151.2,2.762,-0.9872799,27
383,79,139,1074.55,150.8,2.706,-0.659922,27
390,80,140,1096.62,150.0,2.678,-0.6032942,27
392,80,141,1102.21,149.8,2.687,-0.19096735,27
399,80,142,1122.88,149.8,2.725,0.07946819,27
400,80,142,1125.66,149.8,2.725,0.1824765,27
406,80,142,1141.85,149.6,2.725,0.20555897,27
409,80,142,1149.5,149.6,2.725,0.09310144,27
416,80,142,1170.16,149.8,2.706,0.0014601042,27
419,80,141,1178.65,150.0,2.715,-0.017046219,27
426,79,141,1199.22,150.4,2.734,0.006265604,27
427,79,141,1202.0,150.4,2.734,0.10188768,27
433,80,144,1218.43,150.0,2.753,0.2739116,27
437,79,141,1229.38,150.2,2.753,0.677596,27
445,80,139,1251.18,150.2,2.753,0.74651116,27
447,79,140,1256.74,150.2,2.753,1.0869784,27
450,80,141,1264.1,150.6,2.753,0.86497724,27
456,80,142,1280.26,151.2,2.743,0.7551319,27
460,80,145,1290.73,152.0,2.734,1.0678347,27
465,80,147,1303.95,152.6,2.725,1.0700822,27
473,79,145,1325.44,152.6,2.725,1.1273178,27
475,79,146,1330.7,152.6,2.725,1.5245498,27
483,80,146,1352.64,152.8,2.725,1.2960957,27
491,78,147,1373.07,153.4,2.715,1.1839232,26
495,79,150,1383.95,153.8,2.706,1.0174454,26
500,80,152,1396.35,153.8,2.697,0.81545967,26
508,80,150,1416.39,153.4,2.678,0.50234395,26
509,79,149,1418.55,153.4,2.669,0.37292066,26
517,79,146,1437.24,153.2,2.631,0.20836708,26
525,80,145,1458.87,153.2,2.594,0.20065485,26
529,79,144,1469.47,153.2,2.594,0.38934383,26
536,80,143,1487.5,153.8,2.585,0.48135635,26
