time,cadence,heartrate,distance,altitude,velocity_smooth,grade_smooth,temp
0,51,71,0.0,222.8,0.0,,28
1,0,71,0.0,222.8,0.0,,28
4,59,72,0.0,222.8,0.0,1.4198734,28
9,62,74,19.26,223.8,0.0,1.1668531,28
12,62,74,30.53,224.0,0.224,1.8605429,28
19,60,73,50.71,223.8,1.717,1.774049,28
21,60,73,55.12,223.8,1.717,1.9325684,28
24,58,73,62.22,223.6,1.642,1.700923,28
29,59,70,72.3,223.4,1.782,1.8920552,28
30,59,73,74.82,223.4,1.819,2.469362,28
37,82,74,95.93,223.2,1.959,2.23528,28
41,83,77,108.31,223.6,2.239,2.2940843,27
42,82,80,111.24,223.8,2.342,2.0168302,27
44,82,84,115.49,224.2,2.529,1.4420676,27
45,82,85,116.8,224.2,2.529,1.046951,27
48,82,89,120.51,224.2,1.717,0.37920684,27
51,62,92,123.51,223.8,1.596,-0.29121688,27
55,62,90,128.6,223.2,1.493,-0.5359115,27
58,62,93,133.95,222.8,1.596,-0.88541293,27
62,62,96,140.33,222.2,1.502,-1.067234,27
64,62,96,143.55,222.0,1.502,-1.3030742,27
66,62,96,147.07,221.8,1.502,-1.8616539,27
72,62,95,156.59,221.0,1.549,-1.8928907,27
76,62,92,162.59,221.4,1.596,-2.140958,27
77,62,92,164.15,221.4,1.605,-2.3830278,27
79,62,90,167.41,221.6,1.624,-2.6639988,27
85,64,88,176.19,221.8,1.642,-2.6521444,27
94,62,88,192.95,223.2,1.614,-2.9835582,26
95,62,91,194.87,223.4,1.624,-4.095758,26
101,80,93,208.35,223.4,1.736,-3.8252692,26
103,81,94,212.66,224.0,1.847,-5.391242,26
104,81,95,214.24,224.2,1.95,-5.4605737,26
110,40,95,222.83,223.8,1.997,-5.195491,26
114,62,92,229.86,223.2,1.791,-5.5518336,26
119,62,91,239.63,222.2,1.689,-5.644001,26
122,62,90,245.36,221.4,1.764,-6.608629,26
124,62,90,248.71,221.0,1.801,-5.4764504,26
129,62,87,255.52,220.2,1.847,-5.1930537,26
130,63,86,257.1,219.8,1.838,-5.211619,26
137,62,85,269.52,218.6,1.773,-4.5748444,26
141,62,86,277.36,218.0,1.764,-4.8012524,25
146,62,86,285.01,217.4,1.801,-5.133169,25
148,62,86,288.62,217.2,1.801,-5.4682107,25
150,62,85,293.13,216.4,1.801,-5.718791,25
156,81,85,309.44,215.4,1.95,-5.7380204,25
157,81,85,313.3,215.2,2.193,-7.6588287,25
161,83,88,326.25,214.4,2.967,-7.73136,25
163,82,91,331.95,214.0,2.883,-9.30101,25
165,81,93,338.45,213.4,2.818,-9.958584,25
166,81,94,342.4,212.8,2.818,-9.825293,25
168,83,96,350.06,212.2,3.182,-9.546077,25
170,84,98,356.96,211.4,3.322,-10.249087,25
172,84,101,363.21,211.0,3.368,-11.077006,25
174,84,103,369.18,210.8,3.368,-12.025968,25
175,84,104,372.16,210.4,3.359,-11.942573,25
178,80,107,381.1,209.8,3.266,-11.500595,25
179,81,107,383.94,209.4,3.228,-13.267636,25
180,81,108,386.73,209.2,3.2,-12.846419,25
184,80,109,397.9,208.0,3.079,-12.245299,25
186,80,109,402.08,207.2,2.967,-12.909001,25
187,0,109,403.75,206.8,2.958,-12.785605,24
191,66,109,410.59,205.8,2.379,-11.977618,24
192,66,109,412.39,205.4,2.267,-12.876923,24
195,64,108,417.94,204.4,2.277,-12.278612,24
199,63,107,424.43,203.0,2.062,-12.054686,24
200,65,106,425.68,202.8,2.025,-12.685866,24
203,65,104,430.26,201.6,1.931,-11.910428,24
206,64,103,435.16,200.6,1.857,-12.26295,24
209,64,102,440.39,199.0,1.782,-13.261422,24
212,65,102,445.54,198.4,1.829,-14.686429,24
217,66,101,453.88,197.6,1.829,-13.985167,24
219,65,101,458.24,197.0,1.81,-15.154932,24
221,64,100,462.02,196.4,1.801,-15.149139,24
224,65,99,466.73,195.2,1.819,-15.149012,24
228,66,97,473.23,194.0,1.829,-14.9625225,24
230,66,97,477.09,193.4,1.81,-15.762666,24
232,66,96,480.83,192.8,1.791,-15.733111,24
234,65,93,484.34,192.4,1.782,-15.570741,24
235,65,96,486.04,192.0,1.782,-14.666935,24
236,65,96,487.33,191.4,1.782,-14.08834,24
237,65,96,488.85,191.2,1.791,-13.39095,24
240,64,95,493.67,190.2,1.791,-13.613765,24
244,65,94,501.68,189.0,1.791,-14.516803,24
246,64,94,505.41,188.4,1.791,-14.796564,24
247,65,93,507.11,187.8,1.782,-15.531049,24
251,65,92,513.39,186.8,1.773,-14.0683,24
254,63,87,518.75,186.0,1.764,-14.589975,24
255,62,90,520.77,186.0,1.754,-14.175154,24
256,62,89,522.89,185.8,1.754,-13.520411,24
260,64,88,531.57,184.8,1.745,-13.530288,24
264,64,86,538.92,183.4,1.764,-13.706033,24
265,64,88,540.53,183.0,1.764,-12.930812,24
266,64,85,542.37,182.8,1.773,-12.130438,24
269,64,83,547.64,182.4,1.773,-11.294482,24
273,63,80,554.88,181.0,1.764,-11.087111,24
274,64,82,556.75,180.6,1.764,-11.2474985,24
278,64,80,564.46,179.8,1.764,-10.332675,24
282,63,83,571.51,178.8,1.764,-10.553449,24
283,63,83,573.26,178.8,1.764,-10.699969,24
285,63,83,576.8,178.2,1.764,-9.8272505,24
286,63,83,578.7,177.6,1.764,-8.340692,24
291,61,83,588.45,176.6,1.773,-7.6247473,24
296,64,83,598.2,175.8,1.791,-8.16946,24
298,64,84,601.63,175.4,1.81,-8.76763,24
301,61,85,608.01,175.0,1.829,-8.385851,24
303,78,86,613.31,174.4,1.857,-9.517117,24
305,79,86,618.76,174.0,2.006,-10.289899,24
307,79,85,624.2,173.4,2.23,-9.941842,24
311,80,86,636.17,172.0,2.445,-10.134808,24
313,80,89,642.41,171.6,2.557,-10.7556305,24
315,80,92,648.22,171.0,2.622,-9.989728,24
317,80,96,654.28,170.6,2.659,-10.063636,24
318,80,100,657.31,170.4,2.687,-9.209347,24
319,80,99,660.01,170.2,2.725,-8.699202,24
320,80,99,662.65,169.8,2.743,-7.8110943,24
321,80,101,665.49,169.6,2.753,-7.2591157,24
323,80,99,671.6,169.2,2.753,-6.5934505,24
324,80,103,674.95,169.0,2.762,-6.1050544,24
326,80,102,681.33,168.8,2.781,-5.623576,24
327,81,105,684.52,168.4,2.781,-4.9691625,24
329,80,107,690.68,168.0,2.809,-4.504605,24
332,80,110,699.17,167.8,2.874,-4.258078,23
335,82,113,707.66,167.6,2.902,-3.767836,23
337,82,115,714.05,167.2,2.921,-3.4616745,23
339,80,116,720.75,166.4,2.995,-3.2288394,23
342,83,117,729.79,166.2,3.07,-2.903492,23
347,82,118,741.87,166.4,3.014,-2.6357875,23
353,83,119,756.81,166.6,2.883,-2.6712773,23
357,82,122,768.78,166.8,2.79,-2.625902,23
360,82,122,778.34,167.0,2.799,-2.4735296,23
364,83,122,790.29,167.2,2.939,-2.0805933,23
366,83,122,796.19,167.4,2.995,-1.8923848,23
367,83,122,798.99,167.4,2.995,-1.6143266,23
371,82,125,810.87,168.0,2.902,-1.3341281,23
374,82,127,819.26,168.6,2.911,-1.258571,23
378,83,130,830.58,169.0,2.967,-1.0377882,23
381,84,133,839.26,169.4,2.986,-0.8476025,23
383,84,135,845.62,169.8,2.986,-0.49576864,23
386,83,138,854.8,169.8,3.004,-0.17548895,23
389,83,141,863.16,170.4,3.004,1.4488207E-4,23
393,84,144,874.44,170.8,3.004,0.2614307,23
396,83,145,883.23,171.4,3.004,0.37116995,23
400,83,147,894.34,172.0,2.995,0.42543614,23
405,41,150,907.58,172.8,2.986,0.33366352,23
407,83,152,913.0,173.0,2.967,0.3238925,23
409,83,150,918.66,173.2,2.948,0.30620098,23
416,81,151,939.06,173.4,2.893,0.29050207,23
424,82,151,961.89,173.6,2.893,0.26804784,23
426,82,151,967.44,173.8,2.883,0.43252409,23
428,81,150,973.05,174.0,2.883,0.41040993,23
432,81,150,983.99,174.2,2.883,0.38796088,23
440,82,148,1006.99,174.8,2.865,0.38151032,23
441,82,148,1009.75,174.8,2.865,0.78551114,23
449,81,147,1031.37,174.8,2.855,0.6783628,23
457,81,148,1053.26,174.8,2.809,1.3125144,23
458,81,148,1055.82,174.8,2.809,2.2013743,23
462,81,149,1066.18,175.0,2.799,2.0672216,23
463,81,149,1068.66,175.0,2.79,2.0360472,23
467,82,150,1078.9,175.2,2.781,1.8482227,23
475,81,148,1100.24,175.4,2.753,2.3212535,23
477,81,148,1106.05,175.6,2.743,2.3929327,23
485,82,148,1127.26,175.8,2.734,2.2745628,23
486,82,149,1130.0,175.8,2.734,2.4193597,23
494,82,148,1151.37,176.0,2.725,1.6747563,23
496,81,147,1157.03,176.0,2.725,1.8257785,23
501,81,147,1170.53,176.2,2.725,1.501591,22
504,82,147,1178.76,176.2,2.725,1.1541951,23
511,81,146,1197.3,176.6,2.715,0.8511496,22
515,81,146,1207.57,176.4,2.706,0.8014514,22
523,81,147,1228.56,176.6,2.678,0.45717132,22
530,81,145,1247.57,176.2,2.669,0.342333,22
538,81,144,1269.13,176.4,2.659,0.38352796,22
546,81,144,1292.0,176.4,2.65,0.5114437,22
547,81,144,1294.8,176.4,2.65,0.6106565,22
554,81,143,1313.61,176.8,2.669,0.554372,22
562,81,142,1335.6,176.8,2.687,0.50576425,22
568,82,142,1353.11,176.8,2.697,0.4681948,22
576,82,141,1374.6,176.4,2.715,0.3903663,22
578,81,141,1379.82,176.2,2.715,0.13701573,22
579,81,144,1382.75,176.2,2.715,0.010516664,22
584,82,141,1397.08,176.0,2.715,-0.032761786,22
589,81,144,1410.34,176.2,2.725,0.16187915,22
590,81,144,1413.09,176.2,2.725,0.16339092,22
598,81,146,1434.62,175.6,2.725,0.3232024,22
600,81,146,1440.55,175.4,2.725,0.5113513,22
608,80,146,1461.93,175.6,2.725,0.5232333,22
616,82,146,1484.27,175.8,2.715,0.7578016,22
624,81,147,1506.76,175.6,2.725,1.0505986,22
625,81,147,1509.44,175.6,2.725,0.9596307,22
633,40,149,1531.52,175.8,2.734,0.7759199,22
635,40,148,1536.84,176.0,2.734,0.7540285,22
643,40,147,1556.77,175.8,2.725,0.596428,22
651,81,147,1579.51,176.0,2.65,0.7011013,22
659,81,150,1600.01,176.0,2.622,0.8703225,22
662,81,150,1607.72,176.0,2.622,1.4426292,22
667,82,151,1620.43,176.2,2.613,1.1603138,22
671,81,154,1630.46,176.6,2.603,1.2370028,22
672,81,151,1633.19,176.6,2.603,1.0257179,22
678,82,151,1648.73,176.8,2.603,0.8385734,22
679,81,150,1651.42,176.8,2.603,0.8645324,22
687,81,151,1672.85,177.0,2.613,0.64585537,22
688,81,151,1675.62,176.8,2.613,0.5089411,22
696,81,150,1696.94,177.4,2.622,0.48326388,21
698,81,150,1701.74,177.4,2.622,0.4356898,21
706,81,151,1723.58,176.6,2.622,0.36653298,21
707,81,149,1726.28,176.6,2.622,0.413604,21
713,80,148,1740.48,176.4,2.613,0.29223683,21
721,81,150,1762.36,176.2,2.613,0.26839128,21
726,80,150,1774.86,176.0,2.613,0.7085346,21
734,82,148,1795.09,176.2,2.594,0.6232456,21
735,82,148,1797.65,176.2,2.594,0.6178019,21
736,81,148,1799.98,176.2,2.585,0.57687783,21
738,81,147,1804.11,176.2,2.585,0.45845985,21
744,81,147,1818.79,176.2,2.566,0.347209,21
750,81,147,1835.6,175.8,2.557,0.30525196,21
753,81,148,1843.95,175.6,2.557,0.42439014,21
760,81,150,1865.63,175.0,2.585,0.53852654,21
767,81,152,1885.64,174.8,2.631,0.5120913,21
770,80,153,1893.2,174.8,2.641,0.536455,21
771,80,153,1896.1,174.6,2.641,0.48134702,21
779,80,153,1917.94,175.0,2.65,0.4092542,21
781,81,153,1922.97,175.0,2.65,0.3239784,21
788,81,152,1943.04,174.6,2.65,0.19160984,21
791,80,152,1952.08,174.6,2.65,0.007752415,21
797,80,149,1969.64,174.2,2.669,-0.15482618,21
801,81,146,1980.02,174.4,2.687,-0.21087267,21
802,81,146,1982.76,174.4,2.687,-0.2502077,21
808,80,143,1999.33,174.2,2.706,-0.26318115,21
813,80,143,2013.99,174.0,2.715,-0.44601974,20
821,80,145,2036.46,174.0,2.743,-0.62399805,20
822,80,145,2039.29,174.0,2.743,-0.876087,20
830,81,145,2060.51,174.8,2.762,-0.7587292,20
831,81,146,2063.11,175.0,2.762,-0.9445955,20
839,80,147,2084.07,175.2,2.753,-0.85703826,20
843,80,150,2095.25,175.4,2.743,-1.175108,20
848,81,150,2108.94,175.4,2.743,-1.1900563,20
856,80,150,2130.66,175.4,2.753,-1.0766714,20
857,80,151,2133.44,175.4,2.753,-1.2551373,20
865,80,151,2155.45,174.8,2.771,-0.6548091,20
873,81,151,2176.67,174.6,2.771,-0.4055116,20
875,80,151,2181.88,174.6,2.771,-0.21529754,20
883,80,153,2204.31,175.2,2.762,-0.08914698,20
891,81,153,2226.7,175.0,2.771,-0.10309389,20
896,81,154,2240.7,174.8,2.781,-0.25725916,20
898,80,153,2246.87,174.8,2.781,-0.29308417,20
905,80,152,2267.2,174.4,2.799,-0.30486274,20
908,80,151,2275.62,174.0,2.809,-0.28379118,20
915,80,152,2293.84,173.6,2.818,-0.21698831,20
916,80,152,2296.37,173.6,2.818,-0.043434568,20
923,80,154,2313.69,173.6,2.781,0.05362058,20
931,81,155,2335.25,173.4,2.734,0.12784247,20
932,81,156,2338.13,173.4,2.734,0.24248329,20
938,80,158,2355.14,173.4,2.734,0.31335706,20
945,80,159,2376.0,173.6,2.743,0.32748908,20
949,80,160,2387.17,173.8,2.753,0.4115058,20
957,80,158,2408.32,173.6,2.734,0.24234673,20
964,81,157,2428.41,173.8,2.725,0.07154346,20
972,40,155,2451.04,173.8,2.743,-0.31017125,20
980,81,154,2473.56,173.6,2.799,-0.9933972,20
982,80,153,2478.78,173.4,2.799,-1.4548361,20
989,80,152,2497.71,173.0,2.79,-1.3291154,20
992,80,152,2506.55,172.4,2.79,-1.5051503,20
999,81,153,2527.06,172.0,2.809,-1.4606998,20
1007,80,154,2549.28,172.0,2.827,-1.571383,20
1009,80,153,2555.07,172.0,2.818,-2.0906365,20
1017,79,152,2577.67,172.2,2.818,-1.8090351,20
1024,81,156,2596.26,171.8,2.827,-1.9621234,20
1025,80,153,2598.78,171.8,2.818,-1.7625726,20
1028,80,153,2606.59,171.8,2.818,-1.485632,20
1029,80,153,2609.25,171.8,2.809,-1.315305,20
1033,80,152,2620.19,171.4,2.799,-1.0029382,20
1041,81,150,2642.48,171.4,2.79,-1.2279359,20
1049,80,149,2664.69,171.0,2.79,-1.4514318,20
1050,80,150,2667.51,171.0,2.79,-1.5683486,20
1055,80,151,2680.42,170.8,2.79,-1.3682941,20
1060,80,151,2694.3,170.4,2.79,-1.2020121,20
1067,79,151,2713.74,169.4,2.79,-1.1453863,20
1072,80,150,2728.19,168.2,2.79,-2.0801902,20
1080,80,151,2749.94,167.2,2.809,-2.7442086,20
1081,80,152,2752.7,167.2,2.809,-3.2876484,20
1082,80,153,2755.39,167.0,2.809,-3.4400015,20
1086,80,156,2766.05,166.2,2.809,-3.5508857,20
1087,81,155,2768.97,166.0,2.809,-3.497382,20
1090,80,153,2777.61,165.6,2.809,-3.2647567,20
1093,79,155,2786.43,165.0,2.809,-2.5948687,20
1098,80,159,2800.58,164.2,2.809,-2.549979,20
1099,80,156,2803.3,164.0,2.818,-2.38158,20
1100,80,156,2806.07,164.0,2.818,-1.9683454,20
1101,80,156,2808.76,163.8,2.818,-1.561737,20
1106,81,155,2821.71,163.4,2.818,-1.0768521,20
1113,80,155,2840.59,163.0,2.809,-0.98188984,20
1117,80,155,2851.48,162.8,2.799,-1.3082216,20
1119,79,155,2856.89,162.6,2.799,-1.1423882,20
1125,81,155,2874.72,162.2,2.79,-0.96624494,20
1130,81,154,2882.67,162.8,1.708,-0.87206113,20
1131,81,157,2884.02,162.8,1.642,-0.5627707,20
1132,57,154,2885.43,163.0,1.474,-0.38881376,20
1136,57,151,2892.06,163.0,1.484,-0.07219329,20
1139,59,147,2897.58,162.8,1.521,0.10851511,20
1144,61,144,2906.08,162.6,1.633,0.18797126,20
1148,61,141,2912.73,162.6,1.689,0.72643846,20
1153,58,139,2919.37,162.4,1.698,1.1619997,20
1158,58,136,2924.86,162.8,1.577,1.4837315,20
1162,57,134,2929.46,163.0,1.437,1.5990807,20
1166,58,131,2935.46,163.4,1.316,1.9616668,20
1169,58,130,2940.43,163.8,1.381,2.3032424,20
1177,55,128,2949.74,164.8,1.418,2.3747334,20
1178,0,128,2951.09,165.0,1.372,3.0627124,20
1185,55,127,2960.94,165.4,1.25,2.937464,20
1190,55,126,2966.8,166.0,1.269,3.2516642,20
1196,55,127,2976.45,166.4,1.25,3.2268357,20
1200,55,128,2982.24,167.0,1.269,4.3228855,20
1205,53,127,2988.95,167.2,1.297,4.362239,20
1212,53,124,2998.14,168.0,1.316,4.699802,20
1213,54,124,2999.63,168.0,1.316,6.0139866,20
1217,55,123,3004.86,168.2,1.316,5.8163342,20
1223,54,124,3011.7,169.2,1.316,5.934254,20
1228,52,127,3018.54,169.8,1.306,7.4779587,20
1231,53,127,3021.82,170.4,1.297,8.204933,20
1234,54,126,3025.07,171.0,1.288,8.390097,20
1237,51,126,3028.57,171.6,1.269,8.456937,20
1242,51,127,3034.72,172.2,1.232,8.494136,20
1245,51,127,3038.86,172.8,1.222,8.514554,20
1251,52,127,3046.81,173.8,1.222,9.227339,20
1252,52,126,3047.94,174.0,1.222,10.094343,20
1256,51,127,3052.59,174.8,1.232,9.604525,20
1262,51,130,3060.25,175.8,1.222,9.690322,20
1263,51,128,3061.49,176.0,1.222,10.337298,20
1265,50,130,3063.94,176.0,1.222,9.809092,20
1269,50,133,3068.82,176.8,1.222,9.476417,20
1270,50,133,3070.16,177.0,1.222,9.513048,20
1278,53,132,3080.15,178.2,1.222,9.092661,20
1285,51,131,3089.0,179.2,1.222,10.643266,20
1287,50,131,3091.38,179.6,1.222,12.907434,20
1291,50,132,3095.73,180.6,1.222,12.988976,20
1296,50,134,3101.57,181.6,1.213,13.804529,20
1300,50,136,3107.2,182.6,1.204,14.220408,20
1305,51,138,3113.29,183.8,1.204,14.464646,20
1310,51,139,3118.89,184.8,1.204,15.021233,20
1314,51,140,3123.67,185.8,1.185,14.6692915,20
1315,51,139,3124.9,186.0,1.185,13.972949,20
1320,51,139,3131.36,187.0,1.176,13.225649,20
1321,51,139,3132.86,187.2,1.176,13.405563,20
1324,51,139,3137.13,188.0,1.176,12.737052,20
1326,51,139,3139.71,188.4,1.176,12.188075,20
1328,51,140,3141.64,188.8,1.176,11.8508005,20
1331,51,140,3144.52,189.4,1.176,11.314464,20
1332,51,140,3145.54,189.6,1.166,10.889917,20
1337,50,141,3151.1,190.6,1.148,10.034849,20
1340,50,141,3154.75,191.4,1.138,9.941749,20
1342,50,140,3156.76,191.6,1.129,9.750803,20
1347,49,141,3163.39,192.8,1.11,9.086973,20
1352,50,141,3170.05,194.0,1.11,9.109437,20
1358,51,139,3177.5,195.0,1.129,9.22222,20
1362,51,141,3183.71,195.8,1.138,10.649217,20
1364,52,141,3185.91,196.2,1.148,10.204192,20
1371,53,142,3195.67,197.2,1.166,9.444178,20
1372,53,143,3197.09,197.4,1.176,11.06902,20
1381,54,140,3208.52,198.2,1.213,10.197031,20
1382,53,140,3209.74,198.2,1.213,13.436525,20
1392,53,137,3222.96,199.2,1.25,12.663984,20
1394,53,137,3225.83,199.4,1.25,14.895694,20
1397,53,134,3230.13,199.6,1.269,14.440821,20
1404,53,132,3239.32,200.4,1.278,13.943615,20
1405,53,132,3240.72,200.4,1.278,12.977472,20
1412,53,130,3249.53,200.8,1.306,12.004918,20
1416,53,128,3254.53,201.6,1.316,13.252107,20
1419,52,127,3258.25,202.2,1.306,12.153806,20
1420,52,127,3259.7,202.4,1.306,11.656131,20
1423,53,127,3264.27,202.8,1.306,10.657565,21
1427,56,124,3269.34,203.2,1.325,10.833628,21
1428,56,124,3270.43,203.2,1.325,10.833628,21
1433,53,123,3277.32,204.0,1.353,10.833628,21
1437,54,125,3282.66,204.6,1.362,10.833628,21
1440,54,128,3286.31,205.0,1.372,10.833628,21
1449,55,130,3298.9,206.0,1.362,10.833628,21
1450,55,132,3300.1,206.2,1.362,10.833628,21
1456,55,129,3308.33,206.8,1.353,10.833628,21
1459,54,130,3312.73,207.0,1.353,10.833628,21
1461,54,130,3315.24,207.4,1.362,10.833628,21
1467,54,131,3324.58,208.2,1.372,10.833628,21
,,,,,,,
