time,heartrate,distance,altitude,velocity_smooth,grade_smooth,temp
423,149,2845.2,474.2,11.953,-3.5578306,23
424,149,2857.38,473.2,11.953,-2.5412006,23
427,147,2894.09,472.0,12.009,-1.343316,23
430,144,2932.03,471.6,12.121,-1.9756702,23
431,143,2944.89,471.0,12.167,-2.9054036,23
432,141,2955.3,470.6,12.41,-3.4174519,23
435,138,2994.11,469.6,12.671,-2.2220588,23
436,137,3009.43,469.2,12.736,-2.7923496,23
439,134,3044.42,468.4,12.736,-1.0337244,23
441,132,3067.67,467.8,11.495,0.0,23
445,129,3108.42,467.8,9.041,0.3556028,23
446,128,3116.62,467.8,8.799,-1.1124817,23
447,125,3124.03,467.8,8.183,-2.4788914,23
449,122,3136.69,468.0,6.326,-3.4606638,23
450,121,3141.45,468.2,5.085,-4.708329,23
454,120,3151.3,468.4,1.903,-5.662074,23
455,119,3152.46,468.2,1.484,-6.361225,23
459,116,3154.07,467.8,0.0,-5.7826943,23
461,116,3161.99,467.4,3.844,-5.1912494,23
462,116,3165.98,467.2,4.488,-4.6101756,23
463,116,3172.61,467.2,5.113,-4.978167,23
466,116,3186.98,466.4,4.815,-3.989718,23
467,116,3190.88,465.8,4.432,-2.2568715,23
470,119,3197.3,465.4,1.586,-1.416731,23
474,122,3201.11,465.2,0.0,-0.7189777,23
475,122,3203.85,465.0,2.827,-0.38590077,23
478,122,3218.23,464.8,4.553,0.3243245,23
479,123,3222.73,464.6,5.365,1.2956907,23
480,123,3228.51,464.4,5.561,1.7476422,23
482,123,3240.1,464.6,5.533,1.5561488,23
483,124,3247.02,464.6,5.16,1.9893342,23
484,125,3253.02,464.6,5.16,2.250814,23
486,127,3265.47,464.8,5.365,2.0506873,23
488,128,3279.98,465.0,6.317,2.157044,23
491,130,3300.46,465.4,6.065,2.0859897,23
494,132,3321.09,465.8,6.317,1.8487797,23
495,134,3329.36,466.2,6.438,1.5003091,23
497,135,3347.04,466.6,6.494,0.8475104,23
499,138,3364.96,466.8,6.699,0.74850124,23
500,138,3374.03,467.0,6.699,0.68428844,23
503,140,3400.02,467.0,7.791,1.1988591,23
506,142,3423.21,467.2,7.343,1.1793568,23
508,143,3440.75,467.4,8.342,0.5561389,23
511,145,3467.75,467.8,7.94,0.0,23
514,148,3495.19,468.0,8.342,0.0,23
521,151,3559.49,467.8,8.034,0.31156784,23
523,151,3571.94,468.0,6.69,-11.487603,23
524,151,3575.18,468.2,3.508,-6.0591326,23
525,150,3576.7,468.2,2.137,-6.330614,23
528,150,3577.95,467.6,0.0,-5.5909557,23
533,149,3577.95,467.0,0.0,-4.814247,23
535,147,3577.95,466.0,0.0,-3.3098006,23
537,146,3577.95,464.8,0.0,-1.5044465,23
539,143,3579.68,464.0,1.344,-0.30090767,23
540,141,3581.55,463.4,1.53,0.6178482,23
543,140,3592.53,462.2,3.844,2.5447142,23
544,139,3596.92,462.2,4.413,3.078815,23
545,138,3601.46,462.0,4.768,3.6432056,23
547,137,3611.61,462.0,5.673,3.964205,23
548,137,3619.16,462.0,5.888,3.5423913,23
552,137,3644.5,463.8,6.653,0.60465467,23
553,137,3651.76,463.8,6.261,1.3938942,23
555,138,3668.15,464.0,7.035,1.1981575,23
557,138,3685.47,464.0,8.416,1.1401018,23
559,142,3701.86,464.2,8.78,0.0,23
561,143,3720.75,464.6,9.256,-3.0980344,23
562,144,3733.28,464.6,9.312,-2.3787506,23
563,145,3742.81,464.6,9.256,-2.8512533,23
565,145,3759.84,464.2,7.903,-2.6035578,23
570,143,3796.58,462.8,6.233,-0.30236283,23
572,142,3809.8,462.8,6.14,-2.894371,23
574,139,3825.96,462.8,6.821,-3.589985,23
575,137,3833.39,462.6,6.615,-5.52615,23
579,134,3865.34,461.2,6.783,-3.8078537,23
582,135,3890.34,460.8,7.119,-3.1045966,23
588,133,3935.5,459.0,6.494,-1.0427704,23
590,133,3947.63,458.6,6.55,-1.0273777,23
592,130,3958.32,458.4,6.597,-1.1770324,23
594,127,3971.89,458.6,6.597,-1.7568811,23
597,124,3993.13,458.4,6.802,-1.5548369,23
600,120,4015.05,458.0,6.979,-2.0823941,23
603,115,4036.37,457.6,6.858,-4.3839693,23
605,113,4050.91,457.4,6.839,-30.0,23
607,111,4061.8,456.8,4.955,-30.0,23
608,111,4065.27,456.4,4.05,-30.0,23
611,106,4069.83,455.4,0.0,-30.0,23
615,104,4070.96,454.2,0.0,-30.0,23
617,104,4070.96,453.0,0.0,-30.0,23
619,104,4070.96,451.8,0.0,-30.0,23
621,105,4070.96,450.8,0.0,-29.982225,23
623,105,4070.96,449.4,0.0,-27.32558,23
625,105,4070.96,448.0,0.0,-24.668938,23
627,105,4070.96,446.8,0.0,-22.391783,23
628,104,4070.96,446.2,0.0,-21.253262,23
629,102,4070.96,445.6,0.0,-20.114685,23
631,101,4070.96,444.6,0.0,-18.217073,23
633,100,4070.96,443.4,0.0,-15.939918,23
636,98,4070.96,441.8,0.0,-12.903729,23
639,97,4070.96,440.4,0.0,-10.247086,23
642,97,4070.96,439.0,0.0,-7.5904427,23
645,96,4070.96,437.8,0.0,-5.313287,23
648,95,4070.96,436.6,0.0,-3.0361886,23
651,94,4070.96,435.6,0.0,-1.1385779,23
654,96,4070.96,434.6,0.0,0.75903267,23
655,98,4070.96,434.4,0.0,1.1385779,23
659,98,4070.96,433.2,0.0,3.4156759,23
664,95,4070.97,432.0,0.0,5.692832,23
667,95,4076.24,431.0,2.482,7.5904427,23
668,95,4080.47,430.8,3.35,8.483162,23
671,94,4095.75,430.8,5.132,9.157999,23
672,93,4100.08,431.0,4.983,14.558138,23
675,92,4112.54,432.4,4.273,13.043533,23
676,92,4118.12,433.0,5.281,14.570104,23
677,91,4123.61,433.6,5.281,13.600419,23
679,91,4135.08,435.0,5.132,12.291893,23
680,92,4140.99,435.8,5.132,12.984821,23
681,93,4146.63,437.0,5.253,11.292459,23
682,92,4152.27,438.4,5.253,9.763744,23
683,92,4157.87,439.2,5.253,7.837751,23
684,92,4163.25,439.8,5.253,7.5348554,23
686,92,4173.74,440.4,5.244,7.740789,23
688,94,4185.5,441.2,5.244,7.962848,23
690,99,4197.75,442.4,5.244,8.868078,23
692,103,4210.76,443.4,5.244,6.695845,23
693,106,4216.98,443.8,5.244,7.011079,23
694,108,4223.49,444.6,5.533,6.3670416,23
695,112,4230.4,445.2,6.457,3.885704,23
696,115,4237.31,446.2,6.643,2.8481383,23
698,118,4254.02,447.0,7.026,1.8853912,23
700,117,4270.17,447.2,7.026,1.471284,23
704,118,4300.4,448.0,6.942,0.38780004,23
707,118,4321.65,448.2,6.895,1.5921971,23
711,116,4350.51,448.2,6.625,2.3921134,23
714,114,4371.84,449.0,6.541,0.0,23
716,114,4384.69,449.4,6.559,-0.2933126,23
717,112,4391.21,449.4,6.559,-0.36420542,23
721,111,4419.06,449.0,6.634,-0.8592116,23
724,110,4439.78,449.0,6.671,-1.2243226,23
730,109,4484.36,449.2,6.802,-2.601915,23
734,108,4508.96,448.2,6.793,-0.4957189,23
737,108,4528.68,447.4,6.737,0.7116572,23
743,107,4564.97,447.4,5.57,2.0287035,23
745,107,4576.08,447.8,5.757,1.5770518,23
747,107,4587.76,448.4,5.57,-0.6168093,23
748,107,4593.12,448.6,5.552,-1.1258885,23
750,106,4604.5,448.8,5.477,-4.2145405,23
752,103,4615.7,448.8,5.43,-5.19745,23
753,102,4621.5,448.6,5.43,-6.2523427,23
756,99,4640.59,448.2,5.552,-6.197729,23
758,97,4654.58,448.0,6.27,-6.05918,23
761,96,4672.96,446.2,5.981,-2.8203468,23
763,96,4685.64,445.0,5.981,-1.6820399,23
765,95,4699.8,444.4,6.028,-2.744959,23
769,95,4732.04,444.4,5.981,-3.4502892,23
771,94,4743.45,444.0,5.934,-3.90313,23
774,93,4763.56,442.8,6.009,-2.4716604,23
778,92,4788.24,442.2,4.525,-10.187824,23
782,92,4799.98,441.8,0.0,-2.4261186,23
784,92,4799.98,441.4,0.0,-2.24611,23
788,89,4799.98,440.6,0.0,-0.96263254,23
789,90,4799.98,440.2,0.0,-0.32089382,23
790,91,4799.98,440.2,0.0,-0.32089382,23
793,89,4799.98,439.2,0.0,1.2834774,23
796,91,4800.23,438.0,0.0,3.2087426,23
798,94,4803.63,437.4,1.95,4.2003665,23
799,94,4806.44,436.8,2.734,5.481343,23
802,96,4821.72,436.4,6.289,6.497848,23
803,96,4828.88,436.2,7.623,10.030218,23
807,97,4862.1,438.4,8.407,7.1272483,23
808,97,4870.44,440.0,8.612,5.8183513,23
809,97,4879.52,441.2,8.696,3.5035145,23
812,96,4907.69,442.0,9.041,2.8252828,23
813,94,4916.91,442.2,9.041,3.728025,23
816,93,4950.42,443.2,10.824,1.0500182,23
817,94,4961.28,444.0,10.824,-0.37614834,23
820,95,4993.22,444.2,10.292,-1.1375337,23
821,95,5003.4,444.0,10.292,-0.66814953,23
822,95,5014.08,443.8,9.433,-0.34572998,23
826,102,5052.66,443.6,8.985,0.7265648,23
827,105,5061.01,443.6,8.136,5.3794293,23
828,108,5068.91,443.6,8.09,6.5149946,23
829,112,5077.34,444.0,8.09,6.9501724,23
830,116,5085.62,444.0,8.09,7.902947,23
831,117,5093.49,444.4,7.884,8.748942,23
832,123,5101.3,445.2,7.521,8.389301,23
833,126,5108.16,445.8,6.989,8.521111,23
834,131,5116.02,446.6,6.989,7.7239766,23
835,135,5123.33,447.2,7.045,7.3700514,23
836,136,5130.42,447.8,7.427,7.6075635,23
837,138,5138.02,448.2,7.521,6.858559,23
838,140,5145.67,449.0,7.427,6.358489,23
839,140,5152.91,449.6,7.409,7.4399395,23
840,145,5160.09,450.2,7.157,6.323765,23
841,147,5167.51,450.6,7.157,6.4285483,23
842,149,5175.76,451.0,7.157,5.886426,23
844,153,5191.65,451.8,7.259,5.3275094,23
845,156,5199.38,452.4,7.259,6.4335938,23
847,159,5215.89,453.6,7.259,5.238715,23
849,162,5231.88,454.2,7.241,6.8698363,23
850,163,5238.67,454.8,7.11,6.5725393,23
853,165,5256.55,456.2,6.382,6.4782324,23
854,165,5262.12,456.6,6.41,7.634071,23
856,168,5274.11,457.4,6.476,5.350709,23
858,169,5286.8,458.2,5.72,4.4038444,23
859,170,5294.21,458.4,6.074,4.2009354,23
861,171,5309.06,459.8,6.41,2.1936052,23
863,171,5321.68,460.6,6.41,1.5453076,23
864,172,5328.54,460.6,6.41,1.9232773,23
866,172,5343.66,460.6,6.849,1.462106,23
868,172,5358.1,460.8,6.83,1.5064403,22
870,172,5373.61,461.2,6.933,1.0993363,22
873,172,5396.5,461.6,6.933,-0.27900988,22
875,171,5412.43,461.6,7.035,-0.30882964,22
879,170,5445.06,461.8,6.942,-0.59561586,22
881,169,5461.37,461.4,6.914,-0.29387343,22
887,168,5512.92,461.4,7.474,-0.3864991,22
890,168,5536.56,461.2,7.605,-1.9236451,22
895,167,5575.38,460.4,7.39,-0.91159326,22
899,164,5602.33,460.0,6.476,-2.311707,22
900,164,5609.1,459.8,6.578,-1.9994195,22
901,163,5615.15,459.4,5.72,-1.579944,22
903,161,5627.38,459.2,5.402,-1.4000796,22
905,161,5639.35,458.8,5.402,-2.2983048,22
910,158,5672.41,458.6,5.86,-3.4551272,22
911,156,5679.3,458.4,5.86,-3.1063018,22
914,153,5697.31,457.6,5.085,-1.9679427,22
915,152,5701.47,456.6,4.18,-8.467832,22
916,152,5705.62,456.6,3.154,-9.1842165,22
919,149,5719.98,456.6,3.966,-11.537008,22
921,149,5730.16,456.6,3.966,-10.577506,22
922,148,5734.05,456.6,3.686,-9.887596,22
924,147,5737.41,456.6,1.521,-7.766293,22
926,147,5738.44,456.4,1.045,-7.910318,22
929,147,5741.01,455.6,1.53,-6.642656,22
930,147,5742.27,455.2,1.53,-6.2584143,22
932,147,5744.79,454.2,1.53,-2.2780266,22
934,146,5744.79,453.0,1.437,0.0,23
936,146,5746.15,452.2,1.53,1.8915632,23
937,145,5748.66,452.0,1.661,2.3695328,23
939,145,5760.35,450.8,1.885,3.65838,23
941,144,5769.22,450.6,4.161,4.216057,23
942,144,5774.35,450.6,5.151,6.078996,23
944,144,5784.99,451.4,4.488,4.475667,23
945,143,5787.82,452.0,4.488,4.2493925,23
947,143,5793.73,453.0,3.723,3.266616,23
948,142,5796.42,453.2,3.751,3.2864878,23
952,142,5802.29,452.8,1.194,4.139836,23
954,142,5816.41,452.8,6.149,4.5925546,23
955,142,5823.56,453.0,6.149,4.4500017,23
957,141,5836.12,454.0,5.757,3.1367495,23
958,141,5842.17,454.2,5.188,3.8618622,23
959,141,5853.02,454.8,3.415,3.158186,23
961,141,5864.02,455.2,3.882,1.9836774,23
962,141,5873.63,455.4,5.067,1.1333658,23
963,140,5879.96,455.6,5.067,-10.765573,23
965,138,5892.12,456.0,5.067,-17.512934,23
967,137,5903.55,456.4,5.393,-17.512934,23
969,135,5913.35,456.2,5.057,-17.512934,23
970,134,5916.97,456.2,4.665,-17.512934,23
971,133,5918.72,456.0,3.947,-17.512934,23
974,131,5919.63,456.0,0.0,-17.512934,23
976,131,5919.63,455.2,0.0,-17.512934,23
979,130,5920.37,454.0,0.0,-17.512934,23
982,129,5921.7,453.2,1.484,-17.512934,23
983,129,5921.7,452.8,1.484,-17.512934,23
985,128,5922.49,451.4,1.082,-17.512934,23
987,126,5923.45,450.6,1.577,-17.512934,23
988,126,5924.93,450.2,1.577,-17.512934,23
989,125,5926.1,450.0,1.577,-17.512934,23
991,123,5927.01,449.0,0.0,-17.512934,23
994,123,5929.45,448.0,0.0,-17.512934,23
997,122,5931.09,446.8,0.0,-17.512934,23
,,,,,,
