time,cadence,heartrate,distance,altitude,velocity_smooth,grade_smooth,temp
0,59,70,0.0,227.6,1.428,-1.8938093,28
1,59,72,1.51,227.8,1.4,-1.7974457,28
4,59,75,8.04,227.8,1.689,-1.7500796,28
6,84,78,13.88,227.8,2.155,-1.7763003,28
8,83,81,19.33,228.0,2.351,-1.7053301,28
9,83,84,22.06,228.0,2.37,-1.7073525,28
11,83,88,27.76,228.0,2.407,-1.4830921,28
14,83,92,36.09,228.0,2.482,-1.4015714,28
15,83,93,38.6,228.0,2.51,-1.5492111,28
18,83,97,46.86,228.0,2.557,-1.3994714,28
20,83,100,51.95,228.0,2.585,-1.7790066,28
22,83,101,56.88,228.2,2.603,-2.268021,28
25,83,104,63.86,228.0,2.603,-2.5159302,28
29,83,104,72.1,228.0,2.557,-3.4314365,28
36,0,103,83.57,227.2,2.333,-3.8234277,28
40,63,103,90.61,226.6,1.838,-4.2709126,28
43,61,99,96.19,226.0,1.736,-4.491788,27
45,62,98,100.5,225.6,1.652,-4.789001,27
46,62,98,102.86,225.4,1.624,-4.8682213,27
50,62,96,110.76,225.0,1.708,-4.6051087,27
52,62,94,113.9,224.6,1.726,-5.1400385,27
54,62,93,116.54,224.2,1.81,-4.4144316,27
60,62,92,123.36,223.2,1.791,-4.1572356,27
65,62,90,131.66,222.0,1.661,-4.2434597,27
70,63,87,141.64,221.0,1.81,-5.0238857,27
71,63,87,143.36,220.8,1.857,-6.244632,27
77,62,85,153.04,219.8,1.885,-5.8733974,27
81,62,84,159.32,219.0,1.847,-6.588893,27
83,62,84,162.15,218.6,1.801,-7.5304346,27
90,62,80,174.09,217.6,1.67,-6.421883,27
91,62,75,175.91,217.4,1.661,-7.3901596,27
93,62,75,180.04,217.2,1.652,-7.0159693,27
98,62,77,189.77,216.4,1.708,-6.756424,27
99,62,74,191.37,216.2,1.717,-6.7338243,27
102,62,74,195.72,215.6,1.745,-6.2402163,27
104,62,76,198.13,215.2,1.745,-5.974488,27
110,62,77,208.32,214.4,1.717,-5.8510313,27
111,63,78,210.02,214.2,1.717,-5.8845744,27
118,62,76,223.42,213.0,1.726,-5.234097,27
121,62,76,229.25,212.6,1.745,-6.741338,27
125,64,74,236.27,212.0,1.754,-6.5301647,27
130,67,75,246.37,210.8,1.773,-7.1950817,27
131,67,74,249.04,210.6,1.782,-7.8337417,27
134,81,76,257.82,209.4,1.894,-7.46838,27
136,82,80,264.08,208.8,2.071,-7.2664337,27
137,82,80,267.29,208.4,2.193,-7.4176674,27
