time,cadence,heartrate,distance,altitude,velocity_smooth,grade_smooth,temp
0,0,68,0.0,212.2,0.0,-2.2140393,31
1,0,66,0.0,212.2,0.0,-2.2140393,31
5,0,63,7.37,212.2,0.0,-2.1163628,31
9,80,63,20.95,211.0,2.566,-2.1615162,31
10,80,61,24.33,210.8,2.585,-2.566823,31
11,80,65,27.22,210.6,2.613,-2.5390935,31
13,80,68,33.05,210.2,2.678,-2.418705,31
15,80,70,38.82,210.0,2.697,-2.6397684,31
16,80,73,41.29,209.6,2.697,-2.8004081,31
17,80,73,43.27,209.4,2.697,-2.7158632,31
20,80,77,50.04,208.8,2.613,-2.8473616,31
24,80,80,59.35,208.2,2.51,-3.240553,31
26,80,81,64.3,207.8,2.463,-4.115503,31
30,80,86,73.79,206.8,2.454,-5.088762,31
33,80,88,81.08,205.6,2.491,-5.675239,31
35,80,88,85.86,205.4,2.501,-6.62178,31
38,79,85,93.34,205.0,2.37,-6.8138013,31
40,79,88,98.93,204.4,2.342,-6.7131557,31
42,79,88,106.11,203.8,2.51,-6.802651,31
43,80,89,109.63,203.2,2.566,-7.1496134,31
44,80,91,113.35,203.2,2.622,-6.8758845,31
46,81,94,119.93,202.8,2.706,-6.537288,31
49,80,91,128.05,202.0,2.762,-7.666595,31
50,80,91,130.8,201.6,2.762,-8.060563,31
53,79,93,139.66,200.8,2.715,-7.55977,31
57,80,95,151.19,199.8,2.687,-8.831779,31
58,80,94,153.99,199.6,2.669,-10.900249,31
63,79,96,166.35,198.8,2.669,-11.250021,31
64,78,96,168.77,198.6,2.669,-14.174076,31
68,78,96,174.9,197.2,2.613,-13.917816,31
73,61,97,182.37,196.0,2.295,-14.76608,31
75,123,98,184.76,195.4,2.034,-15.675495,31
78,62,98,189.96,194.8,2.221,-15.367116,31
82,62,97,198.05,193.8,1.959,-15.17001,31
83,62,97,199.05,193.4,1.913,-15.203465,31
86,64,96,204.35,192.6,1.773,-14.529299,31
87,64,98,205.58,192.4,1.754,-14.477448,31
89,63,94,207.77,191.8,1.689,-13.8091135,31
90,63,93,209.21,191.2,1.605,-13.36584,31
93,65,90,213.55,190.6,1.362,-13.42039,31
95,64,91,217.69,190.2,1.353,-12.424677,31
97,62,90,220.38,189.8,1.4,-12.335586,31
99,63,88,222.0,189.2,1.288,-11.861773,31
103,65,85,226.52,188.2,1.166,-11.245195,31
104,65,84,228.27,188.0,1.194,-11.944584,31
107,62,80,233.49,187.4,1.213,-12.144519,31
109,62,82,237.02,187.0,1.222,-12.21843,31
112,62,79,242.07,186.2,1.269,-12.51362,31
113,62,79,244.0,186.0,1.306,-12.543942,31
118,64,80,253.53,184.8,1.484,-11.931895,31
122,64,83,258.9,183.8,1.586,-14.813356,31
123,64,81,261.0,183.4,1.596,-14.069493,31
128,64,80,270.37,182.2,1.708,-13.540184,31
131,62,79,276.27,181.6,1.726,-14.741181,31
132,63,76,278.33,181.4,1.736,-15.207218,31
