time,cadence,heartrate,distance,altitude,velocity_smooth,grade_smooth,temp
0,58,88,0.0,169.4,1.418,-0.8212299,27
1,58,89,2.22,169.4,1.409,-0.8212299,27
4,82,90,8.61,169.0,1.661,-0.8609978,27
6,83,90,13.73,168.8,1.997,-0.9568426,27
7,83,93,16.39,168.8,2.081,-1.047337,27
8,83,96,19.27,168.8,2.081,-1.1861188,27
10,82,101,25.07,168.6,2.295,-1.3219033,27
12,83,104,30.91,168.6,2.463,-1.0655457,27
14,83,106,36.74,168.8,2.566,-1.0906359,27
16,81,109,42.51,168.6,2.659,-1.0311852,27
19,81,112,51.13,168.4,2.734,-1.0318077,26
24,82,114,66.01,168.2,2.855,-0.91173863,26
25,82,114,68.79,168.2,2.883,-0.8341169,26
26,82,115,71.59,168.2,2.902,-0.6273809,26
33,82,118,91.41,167.4,2.93,-0.5351325,26
34,82,118,94.18,167.2,2.921,-0.23296961,26
35,82,119,97.04,166.8,2.911,-0.1330059,26
39,82,121,107.56,166.0,2.893,-0.027888834,26
40,82,121,110.2,165.8,2.893,0.049152277,26
43,84,122,118.61,165.4,2.893,0.14044842,26
46,83,121,127.16,164.8,2.883,0.16438572,25
51,83,121,141.07,163.6,2.874,0.04151926,25
54,82,121,149.85,162.6,2.874,-0.22831656,25
55,82,121,152.72,162.4,2.874,-0.40090278,25
61,82,123,170.33,161.8,2.883,-0.4112931,25
63,82,123,175.97,160.8,2.893,-0.50160736,25
68,83,123,190.07,160.2,2.874,-0.5435358,25
70,83,123,195.98,159.8,2.874,-0.5019717,25
77,82,125,216.85,158.8,2.911,-0.3765327,24
82,81,124,230.53,157.4,2.921,-0.3157368,24
84,81,125,236.18,157.4,2.921,-0.3611563,24
90,82,127,253.47,156.4,2.911,-0.3260198,24
92,82,127,259.32,156.0,2.902,-0.31441134,24
98,81,129,277.22,155.0,2.911,-0.39979494,24
99,80,129,280.33,155.0,2.911,-0.67378646,24
102,81,130,288.93,155.0,2.921,-0.6541386,24
108,81,127,305.49,155.2,2.921,-0.88163656,24
110,82,127,310.7,154.4,2.921,-1.0521485,24
112,81,127,316.15,154.4,2.911,-1.0090351,24
120,82,128,338.45,154.2,2.874,-0.8719261,24
121,82,128,341.23,154.2,2.874,-0.82396597,24
124,82,126,349.54,154.0,2.865,-0.67319775,24
130,81,123,366.35,153.6,2.855,-0.57109016,24
134,81,125,377.34,153.4,2.846,-0.49653777,24
142,81,127,399.82,153.4,2.837,-0.5393769,23
150,82,126,421.3,153.2,2.809,-0.58777255,23
152,82,126,427.16,152.8,2.799,-0.81625897,23
160,81,126,449.41,152.4,2.79,-0.7523079,23
168,81,127,471.45,152.2,2.781,-0.8957583,23
172,81,128,482.48,152.2,2.771,-1.5237374,23
180,81,126,504.69,152.0,2.753,-1.4273062,23
184,82,127,515.79,151.8,2.743,-2.028397,23
187,82,129,524.35,151.8,2.743,-1.8484915,23
195,81,131,546.69,152.0,2.753,-1.6924539,23
198,81,130,554.96,152.2,2.762,-2.202725,23
206,41,128,576.63,152.2,2.753,-2.578459,23
207,40,128,579.43,152.2,2.753,-2.624881,23
215,82,127,601.42,152.0,2.734,-2.2380836,23
216,82,128,604.43,152.0,2.734,-2.1170983,23
219,82,131,612.63,151.8,2.734,-1.576395,23
226,81,130,632.03,151.8,2.734,-1.2738272,23
234,82,130,654.42,151.2,2.743,-0.89867914,23
238,81,129,665.66,151.0,2.743,-0.5729698,23
246,81,129,686.98,151.2,2.734,-0.43292347,23
252,81,131,703.46,151.2,2.734,-0.54063916,23
259,81,132,723.72,151.6,2.743,-0.6589884,23
263,81,132,734.54,151.0,2.753,-1.1610222,23
270,81,129,753.58,151.2,2.753,-1.2573313,23
274,81,129,763.21,151.0,2.725,-1.3450884,23
275,81,129,765.66,150.8,2.715,-1.5676956,23
283,81,128,785.99,151.0,2.631,-1.2996311,23
291,81,128,806.8,151.2,2.594,-1.4539459,23
292,81,128,809.4,151.2,2.594,-1.5738435,23
300,82,130,830.29,151.6,2.594,-1.3594277,23
308,81,130,851.06,151.6,2.594,-1.3085761,23
316,80,132,873.5,151.2,2.613,-1.1523073,23
323,80,131,893.41,151.2,2.622,-1.3556682,23
331,81,131,915.17,151.4,2.65,-1.5749464,23
332,81,132,918.16,151.4,2.65,-1.9400796,23
340,81,130,939.52,151.0,2.659,-1.7169983,23
344,81,131,950.67,150.8,2.659,-1.8953912,23
348,81,134,961.05,151.0,2.659,-1.856004,23
356,81,132,982.64,151.4,2.669,-1.6102748,23
362,81,132,1000.37,151.4,2.678,-1.8311938,23
366,81,132,1012.08,151.2,2.697,-1.607381,23
371,81,135,1025.41,151.4,2.706,-1.827529,24
375,40,135,1036.24,151.4,2.715,-1.9140192,24
383,81,134,1058.34,151.6,2.715,-1.7134452,24
385,81,134,1063.57,151.6,2.715,-2.0848253,24
390,82,133,1077.22,151.8,2.706,-1.8520036,24
395,81,136,1091.22,152.4,2.706,-1.3548999,24
399,81,139,1102.33,152.6,2.706,-1.5161103,24
400,81,140,1105.1,152.6,2.715,-0.9468954,24
404,81,140,1115.96,152.4,2.715,-0.6874618,24
412,40,139,1138.11,152.6,2.734,-0.62714607,24
413,40,139,1140.82,152.8,2.734,-0.51138335,24
414,40,139,1143.58,153.0,2.734,-0.32144094,24
422,41,139,1165.82,152.8,2.743,-0.22255062,24
424,41,139,1171.41,152.8,2.753,-0.5858243,24
432,40,140,1192.75,153.0,2.753,-0.5687405,24
440,81,141,1214.35,152.6,2.669,-0.98325604,24
441,81,141,1217.04,152.6,2.669,-1.2588377,24
449,80,141,1239.2,152.6,2.697,-1.2078779,24
451,81,141,1245.23,152.6,2.706,-1.6371996,24
458,80,143,1265.34,152.0,2.734,-1.4746346,24
460,80,143,1271.56,152.0,2.743,-1.9254718,24
461,80,143,1274.62,151.8,2.753,-1.8910185,24
468,81,144,1295.37,151.4,2.799,-1.6272364,24
469,81,143,1298.19,151.4,2.799,-2.383653,24
476,80,143,1318.67,151.2,2.809,-2.083213,23
480,80,144,1330.92,151.0,2.827,-2.322696,23
481,80,145,1334.05,150.8,2.827,-2.400971,23
488,80,145,1354.47,150.6,2.865,-2.0471776,23
495,81,145,1375.23,149.8,2.883,-1.8393687,23
496,81,144,1377.78,149.8,2.893,-1.8574392,23
504,81,143,1398.88,149.6,2.874,-1.376911,23
505,81,143,1401.47,149.2,2.874,-1.0588464,23
513,80,142,1423.82,149.0,2.818,-0.7795208,23
515,80,143,1429.75,148.8,2.809,-0.77381533,23
519,79,143,1441.76,148.6,2.818,-0.57530355,23
523,80,142,1452.64,148.4,2.827,-0.52789396,23
524,80,143,1455.44,148.4,2.827,-0.81086195,23
532,81,143,1477.64,148.0,2.827,-0.68303543,23
539,80,142,1498.27,147.8,2.837,-1.0488356,23
540,80,142,1501.24,147.6,2.837,-0.97101897,23
543,80,143,1509.05,147.4,2.846,-0.8033824,23
549,80,141,1520.83,147.8,2.771,-0.48037118,23
550,80,140,1522.3,147.8,2.669,-0.15693791,23
552,80,139,1524.87,148.0,2.202,0.03730679,23
554,80,137,1527.18,148.2,1.782,0.14307486,23
558,59,135,1532.29,148.2,1.362,0.1551707,23
560,59,134,1535.47,148.2,1.204,0.21969946,23
570,0,134,1549.77,148.0,1.316,0.23647581,23
573,0,131,1554.14,148.0,1.325,0.39180988,23
576,60,126,1558.0,148.0,1.334,0.4397574,24
577,60,123,1559.32,148.2,1.362,0.47653857,24
579,60,120,1562.09,148.2,1.362,0.49267262,24
590,0,118,1578.54,148.4,1.362,0.370084,24
597,59,115,1589.48,148.4,1.4,0.16306104,24
603,59,113,1598.87,148.4,1.437,-0.14253403,24
606,58,111,1603.49,148.6,1.446,-0.5683917,24
611,59,108,1611.01,148.8,1.465,-0.69641477,24
613,58,108,1613.91,148.8,1.465,-1.2830565,24
623,59,109,1629.11,149.0,1.474,-1.3278623,24
630,59,109,1640.03,149.2,1.493,-1.8111838,24
632,0,114,1646.76,149.2,1.53,-1.7764404,24
634,82,119,1654.81,149.2,3.882,-1.5389093,24
635,83,122,1659.17,149.4,3.994,-1.3738335,24
637,84,129,1667.76,149.4,3.994,-1.2067631,24
638,85,130,1671.88,149.6,3.956,-0.5501371,24
639,85,131,1676.16,149.8,3.956,-0.24230075,24
641,85,135,1684.98,150.0,3.9,0.14466651,24
643,85,138,1694.05,150.2,3.816,0.46298975,24
645,86,141,1702.63,150.2,3.956,0.6637163,24
647,86,144,1710.75,150.2,3.872,0.78829205,24
648,86,145,1714.62,150.2,3.788,0.9261536,24
650,86,148,1722.42,150.4,3.751,0.9498458,24
653,84,151,1734.05,150.6,3.742,0.9128137,24
656,84,152,1745.33,150.8,3.742,0.854491,24
661,82,153,1762.83,151.8,3.695,0.9699099,24
664,82,154,1773.29,152.0,3.63,1.2733513,24
669,83,155,1791.47,152.2,3.602,1.5590388,24
671,83,155,1798.47,152.4,3.592,1.6132429,24
674,82,156,1809.23,152.6,3.611,1.5277523,23
677,83,157,1820.37,152.8,3.63,1.7254239,23
679,83,158,1827.65,152.8,3.63,1.5779351,23
686,82,161,1850.86,152.8,3.592,1.3594284,23
689,83,162,1861.84,153.0,3.574,1.3055307,23
694,82,165,1881.31,153.4,3.564,1.103353,23
696,82,165,1889.07,153.2,3.574,0.7474115,23
699,81,166,1900.48,153.2,3.592,0.37317652,23
704,82,167,1918.76,153.0,3.63,0.2889408,23
708,82,167,1934.04,153.2,3.658,0.2566274,23
712,82,166,1949.6,153.2,3.686,0.30005538,23
714,82,166,1957.1,153.2,3.686,0.36205968,23
720,82,168,1979.44,153.2,3.714,0.3126761,23
726,82,169,2000.22,153.2,3.714,0.32977182,23
728,82,170,2007.17,153.2,3.714,0.44509456,23
734,82,170,2029.79,153.2,3.704,0.4307252,23
736,82,170,2036.47,153.2,3.704,1.1662138,23
737,82,170,2039.9,153.2,3.704,1.2540108,23
744,82,169,2056.33,153.4,2.65,1.4515173,23
749,82,166,2062.3,153.4,2.193,2.2022948,23
753,82,164,2067.18,153.4,1.624,2.328418,23
757,0,161,2072.54,153.2,1.549,2.4935012,23
760,0,158,2076.48,153.0,1.39,2.3768933,23
762,58,155,2079.08,153.0,1.325,2.3988705,23
764,59,153,2081.47,153.0,1.325,2.2731674,23
770,57,150,2089.85,153.0,1.325,2.1232808,23
773,59,147,2094.4,153.0,1.344,2.0993738,23
776,59,144,2099.38,153.0,1.372,1.9584424,23
778,59,141,2102.99,153.0,1.428,1.4945846,23
782,59,138,2110.33,153.0,1.558,1.3278921,23
786,59,135,2117.22,153.0,1.614,0.9798441,23
788,58,134,2120.05,153.0,1.642,0.8694037,23
793,58,131,2127.27,153.0,1.67,0.7770711,23
796,57,128,2132.13,153.0,1.67,0.7890075,23
797,57,129,2134.53,153.0,1.67,0.733556,23
798,78,131,2137.58,153.2,1.708,0.6388678,23
800,79,135,2144.49,153.2,3.378,0.66486585,23
804,81,137,2158.5,153.4,3.368,0.6401835,23
809,81,140,2176.33,153.6,3.555,0.8384579,23
812,82,142,2186.28,153.6,3.536,1.0635659,23
816,81,144,2200.15,153.8,3.536,1.0249964,23
821,81,146,2216.68,154.2,3.527,1.0073893,23
826,82,149,2234.11,154.4,3.555,1.2098123,23
830,82,152,2248.17,154.4,3.574,1.3271241,23
835,83,155,2265.13,154.4,3.574,1.6645879,23
838,82,157,2276.17,154.6,3.583,2.6833203,23
844,83,159,2297.19,154.6,3.611,2.376641,23
847,82,161,2307.94,154.8,3.592,2.312533,23
848,82,161,2311.33,154.8,3.592,1.6327155,23
849,82,162,2315.0,155.0,3.592,1.2911149,23
854,82,165,2332.1,155.0,3.583,0.9345908,23
859,82,168,2349.5,155.2,3.583,0.69195104,23
866,81,168,2372.32,155.4,3.564,0.50879294,23
868,81,169,2378.59,155.4,3.555,0.4453809,23
874,81,169,2398.91,155.6,3.508,0.2921289,23
879,81,170,2416.25,155.6,3.48,0.43000132,23
884,81,171,2433.65,156.0,3.48,0.469986,23
888,81,172,2445.81,156.2,3.462,0.6734096,23
894,81,173,2468.1,156.6,3.443,0.7091029,23
900,83,173,2490.05,156.8,3.471,1.2046361,23
906,82,174,2511.09,157.0,3.499,1.8616412,23
907,82,175,2514.62,157.0,3.499,3.0856802,23
913,81,175,2534.4,157.6,3.499,3.0653136,23
914,81,175,2537.82,157.6,3.499,4.352281,23
916,81,175,2543.82,157.8,3.49,4.3617206,23
918,81,176,2547.84,158.2,3.462,4.2991066,23
921,80,174,2551.74,158.4,2.09,4.2889347,23
927,60,171,2559.74,158.4,1.334,4.272956,23
930,57,169,2563.77,158.6,1.344,4.89163,23
933,58,166,2568.1,158.6,1.362,4.8946724,23
936,58,163,2572.99,158.8,1.381,4.5687075,23
940,58,160,2580.0,158.8,1.437,4.557269,23
941,58,160,2581.6,158.8,1.446,4.1225324,23
944,58,157,2586.6,158.8,1.484,3.8690338,23
947,59,153,2590.76,159.0,1.54,3.8319042,23
952,58,151,2598.14,159.0,1.568,3.2261832,23
955,58,148,2602.39,159.0,1.568,3.2490046,23
958,58,147,2605.92,159.2,1.549,2.5864565,22
961,58,144,2609.24,159.2,1.53,2.4109132,22
963,58,141,2611.45,159.4,1.502,2.212302,22
966,58,138,2614.69,159.4,1.456,1.9584975,22
968,59,135,2616.6,159.4,1.418,1.7379808,22
973,57,133,2624.66,159.6,1.381,1.4200519,22
976,0,137,2635.37,159.8,3.079,1.3351024,23
977,82,138,2639.24,159.8,3.546,1.2646402,23
980,83,141,2650.48,160.0,3.387,1.065735,23
984,82,144,2664.59,160.2,3.518,1.1913912,23
987,82,146,2674.83,160.4,3.49,1.3337537,23
990,82,149,2685.71,160.2,3.434,1.3154148,22
993,81,152,2696.09,160.6,3.396,1.3721497,22
995,81,153,2703.09,160.8,3.396,1.3975106,22
999,81,156,2716.74,160.8,3.406,1.295515,22
1004,81,158,2732.67,161.0,3.359,1.2319154,22
1008,81,159,2745.73,161.4,3.275,1.2185239,22
1012,81,160,2759.17,161.6,3.275,1.119558,22
1016,82,163,2772.83,162.0,3.284,0.8449722,22
1020,82,166,2786.38,162.0,3.294,0.76361257,22
1023,82,168,2796.74,162.2,3.312,0.79322475,22
1029,82,170,2817.53,162.2,3.331,0.77293664,22
1032,82,170,2827.86,162.4,3.35,1.0591772,22
1033,82,170,2831.64,162.4,3.35,1.1019211,22
