time,heartrate,distance,altitude,velocity_smooth,grade_smooth,temp
344,110,2475.0,492.8,10.926,-0.7498423,26
347,112,2506.79,492.6,10.74,-2.2691374,26
348,115,2517.45,492.4,10.721,-1.8937382,26
349,116,2528.04,492.0,10.684,-1.7069536,26
351,121,2549.22,491.4,10.628,-1.2021699,26
352,122,2559.72,491.4,10.59,-1.6128112,26
357,124,2611.46,491.4,10.413,-1.939454,26
361,124,2653.11,490.4,10.366,-3.191516,26
363,122,2674.45,489.8,10.366,-7.7468896,26
364,122,2685.57,488.4,10.366,-5.119125,26
366,121,2707.54,486.8,10.432,-3.25656,26
369,120,2740.9,485.6,10.926,-5.784798,26
370,120,2751.94,485.0,11.02,-8.012363,26
371,120,2762.95,483.8,11.02,-6.903917,26
374,119,2796.03,482.4,11.02,-4.119667,26
375,118,2807.07,480.6,11.029,-3.8215346,26
378,116,2840.87,480.0,11.038,-3.5155084,26
380,115,2864.15,479.2,11.048,-6.74678,26
381,115,2875.96,478.0,11.15,-9.557542,26
382,115,2887.99,477.0,11.859,-5.785163,26
383,115,2900.27,476.6,12.261,-6.1899843,26
385,115,2925.01,475.2,12.317,-5.151666,26
388,115,2962.56,472.2,12.289,-0.41040066,26
393,114,3022.85,472.0,12.27,-0.333159,26
396,110,3055.55,471.8,10.646,-5.3245087,26
397,109,3065.81,471.4,10.282,-4.03947,26
398,107,3075.52,469.2,9.993,-3.411113,26
402,109,3105.35,469.0,6.261,-3.956499,26
404,108,3115.08,469.4,4.815,-7.4579954,26
406,107,3124.55,469.0,4.805,-7.5129676,26
408,106,3136.27,467.2,5.72,-5.14431,26
409,107,3142.24,466.6,5.346,-3.6254804,26
410,109,3147.72,466.0,5.328,-2.9255068,26
412,108,3156.07,465.6,4.581,-2.515252,26
414,108,3162.19,465.6,2.398,-3.7449336,26
417,107,3165.37,465.4,1.036,-5.9347734,26
418,106,3166.66,465.2,1.036,-5.9188123,26
420,106,3174.86,465.0,4.469,-5.3578672,26
421,107,3179.74,464.6,4.469,-5.4137797,26
422,108,3184.7,464.6,5.309,-5.8449645,26
424,107,3196.78,464.6,6.177,-6.350777,26
425,108,3203.21,464.4,6.41,-8.231798,26
426,109,3209.69,464.2,6.41,-6.266285,26
427,109,3216.24,463.6,6.28,-5.9171133,26
431,108,3241.54,462.2,6.28,-3.9331117,26
432,108,3247.99,461.0,6.336,0.73105544,26
435,107,3267.17,460.2,6.336,1.5180488,26
436,107,3272.99,460.2,6.28,1.1489484,26
437,106,3279.13,460.0,6.28,-1.538025,26
439,109,3291.22,460.2,6.112,-1.7690632,26
440,109,3296.16,461.4,4.759,-4.7887115,26
444,113,3314.08,461.4,4.516,-5.5797114,26
445,117,3319.6,461.2,5.43,-7.6121793,26
446,120,3325.03,460.8,5.216,-7.1725535,26
448,125,3335.61,459.2,5.216,-5.030174,26
449,130,3341.33,459.2,5.216,-6.7057843,26
450,133,3346.71,459.0,5.216,-7.416373,26
451,134,3352.11,458.6,5.309,-8.846936,26
454,136,3369.19,458.0,5.468,-7.2172275,26
456,136,3380.67,457.0,5.468,-7.632151,26
457,136,3386.4,456.4,5.486,-8.084161,26
458,136,3392.55,455.8,5.542,-7.7965174,26
459,136,3398.5,455.2,5.486,-8.725341,26
461,136,3410.43,454.0,5.486,-30.0,26
462,135,3415.74,453.8,5.468,-30.0,26
465,135,3429.46,452.4,4.357,-30.0,26
467,134,3437.9,452.4,3.704,-30.0,26
468,133,3441.13,451.8,3.154,-30.0,26
469,133,3443.07,451.2,2.93,-30.0,26
470,132,3443.45,450.8,1.11,-30.0,26
471,131,3443.8,450.4,1.045,-30.0,26
472,131,3444.3,450.0,0.0,-30.0,26
473,131,3444.3,449.6,0.0,-30.0,26
476,130,3444.3,448.8,0.0,-30.0,26
479,129,3444.67,447.8,0.0,-30.0,26
482,128,3444.67,446.8,0.0,-30.0,26
485,129,3444.67,445.4,0.0,-29.726242,26
487,128,3444.67,444.2,0.0,-27.699484,26
489,125,3444.67,443.0,0.0,-25.672674,26
491,121,3444.67,442.0,0.0,-23.983685,26
492,118,3444.67,441.4,0.0,-22.97028,26
493,117,3444.67,440.8,0.0,-21.956875,26
495,114,3444.67,439.6,0.0,-19.930119,26
497,112,3445.31,438.4,0.0,-17.903309,26
498,111,3446.87,437.8,1.4,-17.13632,26
499,111,3448.73,437.4,1.633,-16.863277,26
500,110,3451.35,437.0,2.445,-16.701124,26
502,110,3456.51,436.2,2.669,-16.045918,26
503,111,3457.71,435.6,2.174,-15.00404,26
504,111,3458.56,435.0,1.017,-14.345228,26
507,113,3464.37,433.6,2.454,-12.132839,26
509,115,3470.2,433.4,2.454,-13.11093,26
513,114,3481.71,432.6,2.771,-12.769254,27
514,114,3484.44,431.4,2.771,-15.573067,27
518,113,3491.95,430.2,1.959,10.788686,27
522,113,3501.45,428.8,2.342,15.542424,27
525,114,3513.25,427.8,2.342,15.530574,27
527,114,3520.05,426.6,2.379,21.613918,27
528,114,3523.42,425.8,2.342,24.154186,27
529,114,3525.98,425.4,2.342,25.18771,27
532,114,3528.35,424.0,0.0,29.249786,27
533,115,3528.35,423.6,0.0,25.55495,27
537,114,3528.35,423.0,0.0,26.513271,27
542,113,3528.35,421.8,0.0,28.429913,27
544,114,3528.35,421.8,0.0,28.429913,27
552,111,3528.35,422.2,0.0,27.791,27
554,108,3528.35,422.2,0.0,27.791,27
556,104,3528.35,422.2,0.0,27.791,27
559,104,3528.35,422.0,0.0,28.110456,27
987,99,3528.35,435.8,5.291,6.06933,29
988,99,3534.41,436.0,5.291,5.7498736,29
989,99,3540.36,436.0,5.888,6.400336,29
990,98,3546.75,436.8,5.944,5.5657225,29
993,97,3565.1,437.6,5.841,4.331401,29
994,97,3571.23,438.0,5.85,3.3030574,29
995,97,3577.6,438.2,5.888,2.802226,29
997,99,3590.77,439.2,5.944,1.3925568,29
998,100,3597.6,439.6,6.541,1.8704064,29
999,100,3604.8,439.8,6.933,2.6741138,29
1001,103,3619.55,440.0,7.334,2.670238,29
1003,104,3635.44,439.8,7.493,3.7884486,29
1004,106,3644.24,440.0,8.071,5.2207775,29
1007,107,3672.46,440.6,9.293,5.0557237,29
1008,108,3682.62,441.8,9.797,4.032553,29
1009,109,3692.96,442.6,10.17,3.3092213,29
1010,109,3703.73,443.0,10.385,2.9019141,29
1011,109,3714.63,443.6,10.842,5.805928,29
1013,112,3737.12,444.2,11.001,9.357228,29
1014,113,3748.21,444.4,11.001,10.592833,29
1015,112,3759.04,444.6,10.805,12.350746,29
1016,111,3770.31,446.8,10.842,7.3135123,29
1017,111,3781.58,449.4,10.908,4.0522423,29
1019,108,3803.45,450.6,10.908,-1.1221957,29
1021,105,3824.66,451.4,10.908,-2.428314,29
1022,104,3835.23,451.6,10.861,-3.7882583,29
1026,103,3877.59,450.0,10.6,0.0,29
1029,102,3911.24,449.6,10.6,-0.76454854,29
1033,98,3956.33,450.0,11.066,-1.534197,29
1036,97,3989.61,449.0,11.16,-1.6274716,29
1037,97,4000.3,448.8,11.16,-3.4358196,29
1040,100,4030.17,448.0,9.704,-2.8683283,29
1041,99,4038.86,447.8,8.706,-5.5268435,29
1042,100,4047.92,447.4,8.603,-4.366288,29
1043,100,4056.23,446.8,8.575,-4.046127,29
1044,100,4064.04,446.4,8.323,-3.92847,29
1046,100,4080.17,446.0,8.603,-3.9423842,29
1047,99,4088.39,445.6,8.575,-4.3665,29
1050,100,4112.31,444.6,8.136,-4.167888,29
1053,99,4135.25,444.2,7.94,-5.896732,28
1055,99,4150.53,443.2,7.819,-6.20138,28
1058,99,4170.05,442.0,6.102,-8.057659,28
1061,99,4186.67,440.8,5.542,-10.419411,28
1063,99,4198.36,440.0,5.916,-11.5599165,28
1064,99,4205.32,438.8,6.718,-9.443143,28
1065,100,4212.79,437.6,7.343,-7.3153815,28
1068,101,4233.18,435.6,6.914,-4.0054493,28
1069,101,4240.36,434.2,6.401,-4.287344,28
1071,100,4251.23,433.8,5.309,-5.7348847,28
1073,99,4262.72,433.8,5.925,-6.9787297,28
1076,96,4282.47,433.4,6.429,-10.308947,28
1077,95,4289.33,432.8,6.429,-15.848146,28
1078,94,4296.18,431.8,6.429,-16.86051,28
1080,95,4308.38,430.6,6.214,-14.665551,28
1081,95,4313.29,429.8,5.188,-14.531764,28
1082,96,4317.7,428.2,4.255,-12.935247,28
1084,97,4326.63,426.8,4.152,-11.412487,28
1086,100,4335.78,425.6,4.843,-10.415489,28
1087,100,4340.34,424.4,4.721,-9.178679,28
1089,101,4350.91,423.2,5.468,-7.151869,28
1090,101,4357.36,422.6,6.205,-0.29922375,28
1092,101,4370.28,421.2,6.634,1.9949528,28
1094,100,4380.57,420.8,5.104,3.933117,28
1095,100,4385.68,420.0,5.104,4.301945,28
1096,100,4390.61,419.8,5.104,5.1367245,28
1098,99,4399.77,419.6,4.152,3.8664868,28
1103,99,4417.75,421.8,3.798,0.37755075,28
1104,99,4421.12,422.4,3.723,-1.1171628,28
1105,99,4424.43,422.8,3.686,-1.9947461,28
1109,101,4436.48,423.0,2.491,-1.8993552,28
1114,103,4452.49,422.4,3.004,-1.1699426,28
1120,104,4471.37,422.0,2.902,-1.0973774,28
1126,105,4487.57,421.8,2.519,-1.3090913,28
1128,106,4494.49,421.8,2.585,-1.1579255,28
1132,107,4507.15,421.4,2.771,0.38512337,28
1133,108,4509.25,421.4,2.547,3.5873153,28
1135,109,4512.97,421.2,2.865,4.1172433,28
1136,109,4516.83,421.0,2.921,6.563754,28
1140,112,4531.46,420.8,3.07,7.450292,28
1142,115,4538.43,421.0,3.247,5.454534,28
1144,118,4545.42,421.2,3.266,4.592892,28
1147,123,4555.65,421.6,3.284,4.4737844,28
1149,125,4562.09,422.2,3.284,5.3101006,28
1151,127,4567.48,423.4,2.669,3.913982,28
1153,128,4572.22,424.6,2.221,2.155393,28
1156,125,4580.13,424.8,2.93,1.9630482,28
1157,125,4582.88,424.6,2.93,2.5124817,28
1163,127,4603.81,423.8,2.995,4.138624,28
1168,130,4623.56,424.2,3.732,3.7380593,28
1171,132,4636.0,425.8,3.91,1.4330782,28
1174,133,4647.51,426.0,3.91,1.5523697,28
1179,135,4668.19,426.2,3.872,3.0133321,28
1182,133,4678.69,426.6,2.659,4.9170284,28
1183,133,4681.12,426.6,2.659,5.750571,28
1185,132,4685.97,426.8,3.406,5.708321,28
1187,131,4693.17,426.8,3.406,3.835266,28
1191,131,4705.72,427.8,3.144,2.5208874,28
1192,131,4708.7,428.0,3.144,1.0780295,28
1196,132,4723.59,428.8,3.34,-0.3780786,28
1199,135,4733.45,429.4,3.126,-1.5291253,28
1200,136,4735.77,429.8,3.144,-3.0895374,28
1204,138,4749.01,430.0,3.172,-2.6169333,28
1207,136,4761.84,429.2,3.172,-1.8864822,28
1210,138,4776.21,428.6,3.91,-1.1823955,28
1211,135,4781.01,428.6,3.966,-2.7479932,28
1212,136,4785.75,428.4,4.059,-2.762479,28
1217,139,4812.63,428.2,4.292,-2.0078576,28
1219,142,4822.52,428.0,4.423,-1.4224465,28
1220,143,4827.21,427.6,4.525,-1.0738325,28
1221,144,4831.84,427.2,4.525,-0.5730584,28
1224,147,4845.53,427.0,4.525,-0.30625403,28
1227,149,4857.76,427.0,4.488,-0.3881899,28
1236,148,4897.36,426.8,4.292,0.0,28
1239,147,4907.43,426.8,2.883,10.190456,28
1245,146,4920.28,427.4,1.241,10.908385,28
1251,148,4921.05,426.8,0.0,12.662868,28
1255,145,4921.92,426.8,0.0,12.788539,28
1257,141,4921.92,426.8,0.0,12.884442,28
1259,138,4921.92,426.8,0.0,12.884442,28
1260,137,4921.92,426.8,0.0,12.884442,28
1262,136,4921.92,425.0,0.0,16.018463,28
1268,134,4921.92,424.0,0.0,17.7596,28
1277,135,4921.92,422.8,0.0,19.848982,28
1279,135,4921.92,422.4,0.0,20.545425,27
1410,112,4926.53,430.6,4.684,6.268097,27
1411,112,4931.17,430.6,4.684,6.268097,27
1414,113,4946.56,431.0,4.637,6.067777,27
1416,113,4955.67,431.6,4.46,7.500125,27
1418,117,4964.05,432.2,4.301,9.553115,27
1420,120,4973.45,433.0,4.46,9.532581,27
1422,124,4983.96,433.8,4.572,9.236365,27
1423,128,4989.2,434.2,4.572,8.406881,27
1424,132,4994.63,434.4,4.572,8.858221,27
1425,135,4999.98,435.2,4.609,11.797707,27
1426,137,5005.03,435.6,4.824,12.767988,27
1428,139,5014.37,436.8,4.824,11.887679,27
1431,138,5027.66,437.8,4.824,10.328333,27
1434,138,5041.11,438.8,4.441,11.003247,27
1435,138,5045.59,439.0,4.413,12.704934,27
1437,139,5054.86,441.2,4.413,9.479298,27
1439,141,5064.04,442.6,4.413,5.9522576,27
1443,143,5082.36,443.8,4.525,4.6760807,27
1446,144,5096.42,444.8,4.572,6.424731,27
1450,145,5115.54,446.0,4.665,5.8364077,27
1451,145,5120.62,446.2,4.712,7.849816,27
1454,146,5135.47,447.0,4.787,7.248027,27
1458,147,5154.8,448.2,4.74,6.992534,27
1460,147,5164.11,449.4,4.74,7.1480265,27
1465,148,5187.07,450.4,4.591,7.0103903,27
1468,148,5201.5,451.8,4.572,5.543131,27
1470,148,5210.92,453.0,4.591,4.7494,27
1471,148,5215.62,453.4,4.591,4.219905,26
1473,148,5224.71,454.0,4.581,3.6888285,26
1475,148,5233.57,454.6,4.572,3.2904334,26
1479,148,5252.12,455.4,4.46,2.4129295,26
1480,148,5255.88,455.4,4.479,2.9238858,26
1487,148,5291.73,456.4,4.731,1.1756411,26
1490,148,5307.0,456.8,4.945,-1.4516108,26
1491,148,5311.79,457.0,4.955,-3.0870895,26
1498,147,5347.0,456.4,5.02,-2.2400548,26
1503,146,5365.45,456.0,3.406,-2.2400548,26
1505,145,5370.15,455.2,2.277,-2.2400548,26
1507,145,5373.12,454.6,1.558,-2.2400548,26
1508,144,5373.88,454.2,1.502,-2.2400548,26
1511,144,5373.88,453.0,0.0,-2.2400548,26
1512,144,5373.88,452.4,0.0,-2.2400548,26
1514,143,5373.88,451.6,0.0,-2.2400548,26
1517,141,5373.88,450.4,0.0,-2.2400548,26
1518,140,5373.88,449.8,0.0,-2.2400548,26
,,,,,,
