time,cadence,heartrate,distance,altitude,velocity_smooth,grade_smooth,temp
0,55,81,1.43,507.2,1.344,2.0271997,32
1,55,82,2.31,507.2,1.446,2.0271997,32
5,113,82,6.14,507.2,1.568,2.0649137,32
9,57,86,12.01,508.0,1.502,2.0311034,32
10,57,88,14.36,508.2,1.502,2.2617736,32
12,57,88,17.86,508.8,1.521,2.3665965,32
18,0,87,28.26,509.2,1.577,2.58612,32
19,0,88,28.93,509.4,1.568,3.1825793,32
24,56,89,34.27,509.8,1.465,3.0119717,32
27,56,86,37.45,509.8,1.362,3.2269526,32
30,56,85,40.64,510.0,1.269,3.6176815,32
32,55,85,42.24,510.0,1.241,3.5667653,32
40,53,84,50.43,509.6,1.073,3.370103,32
48,58,86,62.05,510.2,1.204,3.9693022,32
51,54,85,65.54,510.6,1.222,4.847246,32
53,53,82,68.54,510.8,1.232,4.855984,32
57,52,85,73.8,511.4,1.232,5.13515,32
59,52,87,76.69,511.6,1.213,5.2503443,32
62,52,91,80.81,512.0,1.157,5.2374115,32
65,53,94,84.24,512.6,1.157,5.5395856,32
66,52,95,85.29,512.8,1.157,5.8952565,32
68,51,98,87.64,513.0,1.157,5.709847,32
72,51,99,93.38,513.6,1.166,5.460107,32
73,52,99,94.43,513.8,1.166,6.0595245,32
77,52,99,95.85,514.0,1.166,5.8307576,32
82,52,102,104.65,514.8,1.194,5.511988,32
83,52,103,105.83,514.8,1.204,6.331582,32
88,53,106,111.88,515.6,1.222,6.226104,32
91,53,110,116.57,516.0,1.222,6.141439,32
92,53,111,117.7,516.2,1.232,6.267943,32
96,53,112,122.8,517.0,1.232,5.981943,32
101,52,112,129.46,518.2,1.26,6.32145,32
104,52,112,132.82,518.8,1.269,6.249957,32
106,52,112,135.75,519.4,1.269,6.1419606,32
111,52,112,142.35,520.4,1.278,5.8964424,32
113,52,113,145.11,520.6,1.278,6.2613487,32
118,52,114,151.44,521.4,1.297,5.9685345,32
122,52,115,155.32,522.0,1.297,6.3984923,32
125,52,116,160.15,522.6,1.306,6.1689987,32
132,53,118,170.44,523.8,1.316,6.7028513,32
136,55,119,176.15,525.2,1.334,7.4783697,32
144,52,120,185.73,525.8,1.362,7.9813643,32
147,52,121,189.98,526.2,1.362,7.373971,32
154,52,119,201.06,526.4,1.446,7.021918,32
160,53,116,206.5,527.0,1.428,6.2175875,32
162,53,116,208.73,527.2,1.372,5.940528,32
168,52,114,216.89,528.0,1.316,5.1649265,32
172,52,114,222.04,528.4,1.306,4.1611366,32
175,52,113,225.73,528.6,1.306,3.7152574,32
185,19,112,241.33,528.2,1.288,2.970994,32
191,80,113,259.21,527.4,2.883,3.7288141,32
198,80,115,280.46,527.4,2.818,3.2791743,32
199,80,116,283.27,527.4,2.771,2.9505553,32
202,80,118,292.1,527.2,2.725,2.3364022,32
209,80,119,312.89,527.2,2.827,2.1809745,32
211,80,120,318.92,527.2,2.837,2.0029693,32
219,80,120,340.45,527.8,2.921,1.7260358,32
221,80,121,345.95,528.4,2.837,2.7527032,32
225,80,121,356.99,528.8,2.837,2.8289213,32
231,80,123,373.86,529.4,2.771,2.3426988,32
232,81,125,376.35,529.6,2.771,2.754785,32
236,81,128,386.24,529.8,2.762,2.4035544,32
238,81,129,392.14,529.6,2.753,2.5332508,32
239,81,130,395.36,529.4,2.743,2.1255825,32
245,81,131,415.6,529.0,2.631,1.8554258,32
246,81,131,418.39,529.0,2.631,2.2825308,32
250,81,132,429.41,529.2,2.725,2.0418572,32
252,81,133,436.24,529.2,2.725,2.27318,32
257,81,133,451.19,529.0,2.743,2.455647,32
262,80,135,464.06,528.4,2.743,2.647792,32
265,80,135,473.96,527.8,2.715,2.6734772,32
268,80,135,484.3,527.2,2.678,2.384309,31
269,80,135,488.25,527.0,2.65,2.297367,31
273,81,134,500.48,526.2,2.799,1.9214506,31
276,80,133,508.18,525.0,2.902,1.6480974,31
278,80,134,512.29,524.8,2.939,1.2520381,31
282,80,135,522.47,524.0,2.799,0.9954192,31
286,79,136,534.43,523.2,2.725,0.87001383,31
288,79,135,539.86,522.8,2.678,0.6926391,31
291,79,134,549.19,522.0,2.594,0.5724294,31
292,79,134,552.13,521.6,2.603,0.5652706,31
296,80,133,564.42,520.6,2.697,0.40750194,31
297,80,133,567.7,520.2,2.697,0.40675247,31
300,80,132,578.77,519.4,2.753,0.33714092,31
301,79,132,581.93,519.4,2.771,0.44535542,31
306,78,133,600.33,518.2,2.855,0.39834678,31
311,79,133,619.03,517.0,3.023,0.55531794,31
312,79,134,623.12,516.6,3.051,0.7899368,31
318,80,134,645.53,515.2,3.2,0.74515253,31
319,80,134,648.9,515.0,3.191,0.2813555,31
325,81,135,666.56,514.4,3.387,0.14773002,31
327,82,136,669.41,513.8,3.35,-0.49017423,31
328,82,136,670.76,514.0,2.986,-0.6583936,30
330,81,136,675.87,514.0,2.762,-0.8100867,30
336,82,138,687.95,515.2,2.631,-0.9226537,30
338,82,140,692.25,515.4,2.566,-0.9048549,30
342,82,142,700.84,516.4,2.519,-0.91255754,30
345,82,142,709.5,517.0,2.491,-0.7784774,30
347,82,142,714.61,517.6,2.482,-0.5404432,30
350,81,142,721.06,517.8,2.473,-0.45770475,30
356,81,144,733.84,518.4,2.277,-0.15041436,30
362,81,145,749.04,518.2,2.146,0.1177601,30
365,81,146,757.8,518.6,2.323,0.496019,30
369,80,147,768.65,519.0,2.333,0.40693355,30
374,80,148,780.93,519.6,2.155,0.41134155,30
375,80,148,783.54,519.8,2.118,0.33407936,30
376,80,148,786.26,520.0,2.099,0.28378487,30
377,80,148,788.49,520.0,2.099,0.22928983,30
382,80,148,802.93,520.6,2.053,0.080243826,30
388,80,148,820.74,521.4,2.062,0.1382091,30
395,80,148,841.87,521.6,2.211,0.52812,30
396,80,148,844.84,521.8,2.221,0.9395129,30
397,80,147,847.2,521.6,2.221,0.9336792,30
398,80,147,849.04,521.8,2.221,0.9225487,30
400,80,147,853.79,521.8,2.211,1.0997287,30
403,80,147,861.98,521.8,1.978,1.2415857,30
410,80,146,884.05,521.8,2.174,1.9891291,30
415,80,149,896.7,522.0,2.081,2.4760933,29
419,80,149,907.04,521.8,1.95,2.549499,29
420,81,149,908.81,521.6,1.941,2.3268144,29
