time,heartrate,distance,altitude,velocity_smooth,grade_smooth,temp
196,83,360.86,550.2,5.813,-2.1406822,35
197,84,367.73,548.8,5.925,3.9039347,35
199,86,380.99,547.6,6.382,6.832759,35
200,86,387.83,547.4,6.41,9.775235,35
203,87,410.36,548.0,6.606,10.275875,35
204,89,417.39,549.0,6.606,15.971105,34
206,89,429.19,551.0,5.253,10.443817,34
207,89,434.1,551.8,4.936,8.376285,34
208,90,438.34,552.6,4.824,4.6779046,34
210,92,446.63,553.2,4.245,4.0130405,34
211,93,450.82,555.0,4.245,1.1629592,34
212,92,454.54,556.6,3.779,-2.385185,34
213,94,457.82,557.8,3.256,-5.423538,34
215,95,463.96,557.8,2.995,-5.703274,34
218,97,472.73,557.6,3.107,-6.0031714,34
221,100,481.74,556.8,2.976,-6.4508634,34
226,100,498.22,556.2,2.976,-2.2779994,34
227,101,500.85,555.6,2.995,1.1703417,34
233,103,517.31,555.4,2.948,1.1407958,34
236,103,525.39,554.4,2.865,1.3445778,34
239,103,534.41,553.4,2.855,3.5069,34
243,103,549.42,555.0,3.088,0.0,34
244,103,553.46,556.2,3.088,5.147933,34
250,102,576.85,556.0,3.76,5.8607316,34
253,103,588.12,555.2,3.76,7.1005907,34
256,103,599.48,555.0,3.854,6.016052,34
259,104,611.91,556.8,3.956,-1.5507556,34
260,103,616.26,559.4,3.956,-9.572651,34
261,103,620.95,560.6,4.535,-11.231895,34
264,103,636.18,560.4,4.815,-11.897594,34
265,103,641.45,559.4,4.535,-8.92823,34
266,104,645.63,558.2,4.637,-9.529528,34
267,104,650.86,557.2,4.815,-9.085166,34
268,103,656.28,556.0,5.029,-8.44286,34
269,104,661.94,554.8,5.029,-5.480575,34
271,105,671.36,554.6,5.151,-5.6435914,34
272,105,675.57,554.4,5.151,-6.2161756,34
274,104,682.12,556.0,3.508,-9.727132,34
275,103,684.48,556.2,2.482,-9.493089,34
279,103,687.56,555.4,0.0,-8.672506,34
280,103,689.1,554.8,0.0,-8.181153,34
281,103,691.62,554.2,2.239,-7.450393,34
282,103,694.41,553.4,3.032,-6.468043,34
283,103,700.46,553.0,3.751,-6.079306,34
284,103,705.38,552.2,4.32,-5.27597,34
289,104,729.0,551.4,4.339,-5.7371826,34
295,104,753.52,550.8,3.863,-30.0,34
298,104,760.95,549.4,2.211,-20.279589,34
300,106,763.55,548.2,1.25,-20.761131,34
302,108,764.3,546.6,0.0,-19.15046,34
303,109,764.3,545.8,0.0,-18.197409,34
304,110,764.3,545.0,0.0,-16.984268,34
305,112,764.3,543.8,0.0,-15.164508,34
306,112,764.3,542.8,0.0,-13.648057,34
307,112,764.3,541.6,0.0,-11.828298,34
308,111,764.3,540.6,0.0,-10.311847,34
309,111,764.3,539.4,0.0,-8.49218,34
310,111,764.3,538.2,0.0,-6.6724205,34
311,111,764.3,537.2,0.0,-5.1559696,34
312,110,764.3,536.0,0.0,-3.3362103,34
313,110,764.49,535.0,0.0,-1.8197595,34
314,110,765.6,534.0,0.0,-0.30363914,34
315,110,767.92,532.8,1.791,1.549198,34
316,109,772.17,532.0,3.2,2.8923602,34
317,109,776.54,531.2,3.826,4.484011,34
319,109,787.19,530.0,5.281,7.080408,34
320,110,793.05,529.8,5.738,9.03264,34
326,109,830.53,532.4,5.897,4.217897,34
328,109,842.48,533.8,5.934,4.2740126,34
333,112,873.72,534.8,6.065,3.2683003,33
336,114,891.32,535.8,6.084,7.392019,33
338,117,903.51,536.4,6.084,8.52908,33
339,120,910.67,536.8,6.065,8.987281,33
340,122,916.71,538.0,6.084,3.0915022,33
341,124,921.69,539.6,6.196,1.282145,33
346,126,952.16,540.6,6.018,0.0,33
347,126,957.08,541.6,6.018,-2.1160297,33
353,129,994.69,541.6,6.112,-2.3142989,33
355,127,1008.92,540.6,6.186,-3.1737874,33
356,127,1013.99,540.4,6.186,-2.1983066,33
358,127,1026.29,539.2,6.233,0.0,33
359,128,1032.3,538.6,6.186,1.0807272,33
361,123,1045.08,538.6,6.186,0.5837637,33
364,127,1063.62,539.0,6.177,0.0,33
365,127,1068.5,539.2,6.168,-2.1313329,33
366,130,1075.82,539.2,6.149,-2.3410108,33
367,133,1081.96,539.2,6.149,-1.8559234,33
370,127,1100.85,539.2,6.252,-2.0481033,33
371,127,1105.91,539.0,6.252,0.45058325,33
373,128,1120.0,539.0,6.336,0.47794288,33
376,128,1140.37,538.0,6.354,2.0049808,33
383,128,1189.87,538.0,7.194,3.6707678,33
385,128,1205.77,539.4,7.269,2.558001,33
388,130,1229.24,540.4,7.437,-0.64965093,33
389,135,1235.23,540.4,7.474,1.1930542,33
390,138,1244.5,540.6,7.511,1.0560594,33
391,141,1252.15,540.8,7.633,0.9359456,33
393,145,1267.58,540.6,7.651,1.2840717,33
401,146,1330.19,540.0,7.894,2.559812,33
403,146,1346.47,541.6,7.996,8.660967,33
405,146,1364.54,543.0,8.034,8.719534,33
406,146,1372.78,544.2,8.043,8.450756,33
409,146,1397.14,545.2,8.09,8.009616,33
411,146,1413.73,547.4,8.164,1.7862003,33
414,147,1437.97,549.2,8.183,-0.27433136,33
415,147,1446.29,550.4,8.183,-1.794208,33
420,147,1486.61,550.2,8.192,-1.7098867,33
422,147,1504.75,549.0,8.183,0.0,33
426,147,1537.05,549.2,8.155,-2.4892073,33
432,147,1585.34,549.0,8.062,-3.563737,33
435,145,1610.19,547.2,8.062,1.8736029,33
437,142,1626.05,546.4,8.006,6.773895,33
440,142,1649.48,546.6,7.94,9.590957,32
442,143,1663.48,548.4,7.912,1.9622562,32
443,143,1671.18,550.0,7.875,-1.7119689,32
444,143,1680.4,551.4,7.819,-3.4978604,32
448,145,1710.84,551.8,7.642,-4.437619,32
454,146,1757.37,549.6,8.183,-5.474534,32
455,146,1765.95,548.4,8.5,-14.4383135,32
456,146,1774.69,546.6,8.696,-11.28894,32
457,145,1783.79,545.0,8.901,-10.172136,32
459,145,1802.24,543.0,9.135,-6.4665885,32
460,145,1811.48,542.0,9.191,-6.0835056,32
462,144,1829.92,540.6,9.079,-3.8257241,32
464,142,1845.79,539.4,9.807,-5.058557,32
465,141,1858.23,539.0,10.133,-5.7865686,32
466,140,1869.03,538.6,10.376,-6.132237,32
467,139,1879.63,538.4,10.488,-6.983834,32
469,137,1901.21,537.2,10.861,-6.8472433,32
471,135,1923.64,535.8,11.206,-3.592175,32
472,135,1935.24,534.6,11.477,-2.9472373,32
473,135,1947.01,533.4,11.925,-1.3359351,32
476,134,1984.81,532.8,12.904,-0.9265169,32
481,133,2055.33,532.8,14.481,-1.4233162,32
482,133,2070.41,531.8,14.854,-8.519571,32
484,133,2101.56,530.0,15.424,-4.5714145,32
485,132,2114.2,528.2,15.638,-3.9472854,32
488,133,2162.59,526.8,16.151,-5.2846365,32
489,134,2182.48,525.8,16.338,-10.950687,32
490,134,2198.96,523.2,16.525,-6.3947253,32
491,133,2215.66,521.2,16.59,4.383511,32
492,133,2232.67,520.0,16.786,8.944407,32
494,131,2263.01,520.0,16.525,11.169956,32
496,129,2300.91,524.0,16.711,10.931688,32
497,128,2318.09,527.6,16.777,8.495627,32
498,128,2335.49,530.0,16.786,0.769108,32
499,128,2352.83,531.2,16.833,-3.0599952,32
500,128,2370.23,532.0,16.907,-4.855442,32
504,127,2427.19,530.4,11.766,-3.5221694,32
505,127,2437.33,528.4,10.637,-2.9899094,31
507,126,2457.84,527.2,10.32,-1.7073565,31
508,126,2468.18,527.2,10.32,-2.6748202,31
512,127,2507.62,526.0,10.282,-4.0224237,31
513,125,2517.74,526.0,10.217,-12.662137,31
514,125,2527.9,525.6,10.18,-15.724696,31
515,125,2537.91,523.6,10.133,-15.119993,31
516,125,2547.79,522.0,10.003,-15.132524,31
518,124,2567.83,520.4,9.993,-16.062517,31
519,124,2577.81,518.4,9.965,-17.263985,31
520,124,2587.67,516.2,9.993,-16.290714,31
521,124,2597.51,514.6,9.993,-15.733521,31
522,124,2607.66,513.0,9.993,-15.198349,31
523,124,2617.93,510.8,9.993,-14.338807,31
524,125,2628.24,509.4,10.105,-13.516579,31
525,126,2638.65,508.0,10.124,-14.232172,31
526,126,2648.93,506.6,10.17,-14.218519,31
527,126,2659.38,505.2,10.236,-14.356098,31
528,126,2669.84,503.4,10.245,-9.765374,31
529,127,2680.34,502.4,10.282,-9.797493,31
531,128,2700.58,500.6,10.282,-4.709133,31
533,130,2720.9,497.8,10.282,0.4220534,31
534,131,2731.36,497.4,10.32,1.0743058,31
540,133,2795.74,498.2,10.394,0.0,31
541,132,2806.96,498.2,10.497,-4.156621,31
546,131,2863.22,496.2,10.945,-1.4261085,31
547,131,2874.52,495.4,10.992,-12.627573,31
548,131,2885.96,494.4,11.029,-13.388725,31
549,131,2894.97,492.6,11.048,-10.782537,31
550,130,2908.38,491.4,11.132,-10.396039,31
552,129,2931.5,489.6,11.299,-10.723271,31
554,127,2954.73,486.8,11.346,-7.604265,31
555,126,2966.34,485.2,11.402,-6.4779487,31
557,123,2989.48,483.4,11.514,-4.7055144,31
560,121,3026.03,482.4,12.289,-3.6778178,31
564,117,3076.79,480.6,12.289,-2.765588,31
565,116,3089.71,479.2,12.447,-7.954435,31
566,115,3102.52,477.4,12.559,-7.4415846,31
567,113,3115.19,476.4,12.559,-6.900935,31
569,111,3139.82,474.8,12.559,0.21662478,31
570,109,3151.79,474.2,12.559,1.1817536,31
571,109,3163.5,472.8,11.85,3.9383507,31
575,106,3207.66,472.2,10.609,4.845241,31
578,105,3237.94,475.0,9.48,0.0,31
580,106,3253.22,475.8,7.502,-1.3326566,31
582,105,3263.74,475.8,5.944,0.0,31
584,104,3282.54,475.0,6.168,1.3519404,31
586,104,3298.26,474.8,6.634,7.8364296,31
589,102,3322.94,475.0,8.052,12.639951,31
590,102,3331.86,475.8,8.528,10.348306,31
591,101,3341.2,476.4,8.929,10.988143,31
592,101,3348.79,479.4,9.032,0.0,31
593,100,3357.79,481.4,9.032,-3.926974,31
596,98,3382.6,482.0,7.222,-30.0,31
597,97,3387.29,482.0,6.149,-30.0,31
600,95,3399.6,480.0,3.275,-30.0,31
601,94,3401.67,479.4,2.258,-30.0,31
602,94,3403.6,478.4,1.829,-30.0,31
603,95,3404.21,477.4,1.25,-30.0,31
1281,111,3404.21,399.0,0.0,12.434036,31
1282,111,3404.21,398.6,0.0,13.088449,31
1284,110,3404.21,397.8,0.0,14.397324,31
1286,110,3406.34,396.8,1.512,16.033379,31
1288,110,3412.37,397.0,3.182,16.299793,31
1290,111,3422.88,398.0,5.113,16.272614,31
1291,111,3429.25,400.4,6.018,11.820913,31
1292,112,3436.08,402.0,6.541,10.318466,31
1293,112,3443.25,403.6,6.783,11.411999,31
1294,112,3450.5,404.8,6.961,12.004431,31
1296,112,3465.27,405.2,7.119,12.179018,31
1297,113,3471.19,406.6,6.783,8.349129,31
1299,115,3485.56,407.4,6.783,4.916919,31
1300,116,3492.04,407.8,6.214,1.494632,31
1301,117,3498.07,410.0,5.608,-2.3993323,31
1302,118,3504.56,411.4,5.337,-5.350737,31
1304,121,3513.92,411.8,4.208,-3.0884209,31
1306,122,3520.12,411.8,2.781,-3.609256,31
1308,122,3523.69,411.2,1.474,-0.35883987,31
1310,123,3526.86,410.0,1.232,1.921164,31
1313,122,3538.44,409.4,4.329,5.02351,31
1315,122,3549.99,408.6,5.58,5.9724793,31
1318,121,3568.89,408.6,6.382,7.2998366,30
1319,121,3575.63,409.8,6.55,7.6418047,30
1320,122,3582.55,411.0,6.578,6.2042775,30
1323,122,3602.21,412.2,6.364,4.3806705,30
1324,122,3608.57,412.4,6.364,3.6595016,30
1325,122,3614.96,412.4,6.364,3.6016974,30
1326,122,3621.35,412.6,6.373,3.5548182,30
1327,122,3627.28,413.8,6.289,1.4599857,30
1328,121,3632.51,414.2,4.973,1.0484933,30
1329,120,3638.17,414.4,4.973,0.8476863,30
1330,120,3643.96,414.4,5.272,0.92160016,30
1332,120,3656.8,414.4,6.28,1.0075802,30
1333,120,3663.75,414.4,6.242,1.4591926,30
1334,120,3671.05,414.4,6.933,0.9952577,30
1338,121,3703.13,414.6,7.931,0.8200936,30
1339,121,3711.32,415.0,8.146,-0.3519867,30
1343,123,3744.08,415.2,7.968,1.4849937,30
1344,121,3752.11,415.2,7.968,2.1357262,30
1345,124,3760.18,415.2,7.968,2.3954227,30
1352,124,3819.09,414.8,8.043,3.389234,30
1356,125,3850.41,416.8,6.961,-1.9699669,30
1358,125,3862.32,417.4,5.878,-30.0,30
1359,125,3867.85,417.2,5.58,-30.0,31
1362,124,3880.04,416.2,3.21,-28.740023,31
1363,123,3881.93,415.6,2.193,-30.0,31
1365,123,3882.8,414.0,0.0,-30.0,31
1366,123,3882.8,413.2,0.0,-30.0,31
1367,123,3882.8,412.4,0.0,-29.653465,31
1369,124,3882.8,411.2,0.0,-27.676598,31
1371,124,3882.8,409.6,0.0,-25.040724,31
1373,123,3882.8,408.0,0.0,-22.40485,31
1375,122,3882.8,406.4,0.0,-19.768978,31
1377,119,3882.8,405.0,0.0,-17.462606,31
1379,118,3882.8,403.4,0.0,-14.826733,31
1381,117,3882.8,402.0,0.0,-12.520362,31
1383,117,3882.8,400.4,0.0,-9.884489,31
1385,117,3885.17,399.0,1.875,-7.578118,31
1387,117,3892.13,398.2,3.956,-6.4889994,31
1388,116,3897.21,397.6,4.815,-6.2333336,31
1390,115,3908.91,396.6,5.757,-5.973169,31
1391,115,3915.4,396.4,6.233,-3.2982497,31
1395,118,3943.57,394.6,7.306,-0.9059872,31
1396,119,3950.96,394.4,7.306,0.2870047,31
1400,122,3981.87,393.4,7.371,1.9254868,31
1404,121,4013.3,394.0,7.735,6.1050677,31
1405,122,4021.11,394.6,7.735,8.300443,31
1412,123,4073.39,397.0,7.25,4.942733,31
1413,123,4080.14,399.6,7.437,13.191749,31
1414,122,4087.46,401.8,7.437,9.281673,31
1417,123,4110.86,403.0,7.66,8.321592,31
1418,125,4118.64,403.4,7.446,7.7803917,31
1419,126,4126.47,404.4,7.465,7.0204377,31
1421,128,4142.76,406.6,7.66,2.5193522,31
1424,130,4167.43,407.6,7.763,1.6876198,31
1425,131,4175.56,407.8,7.763,2.2355435,31
1430,133,4213.86,408.4,7.754,1.6658888,31
1434,134,4247.83,408.8,7.791,2.029906,31
1437,135,4272.59,409.6,8.052,5.5258203,31
1438,135,4281.43,410.0,8.267,8.2020855,31
1440,135,4298.13,411.4,8.276,7.0262756,31
1442,135,4314.95,412.4,8.276,7.8886952,31
1445,135,4338.5,414.0,7.772,8.810594,31
1446,135,4344.81,415.4,6.839,5.848848,31
1448,134,4356.78,416.6,6.028,1.8256842,31
1449,134,4362.87,417.0,6.196,-2.574477,31
1450,135,4369.39,417.8,6.196,-5.2609687,31
1452,136,4381.71,418.8,6.224,-8.0958185,31
1454,135,4393.13,418.8,5.813,-11.22911,31
1455,134,4399.59,418.6,6.14,-9.342411,31
1456,134,4405.48,417.6,5.179,-8.668069,31
1457,133,4410.59,416.4,4.516,-7.507746,31
1458,133,4415.62,415.6,4.488,-6.696581,31
1459,133,4420.99,415.0,4.488,-6.4031186,31
1460,133,4427.09,414.6,5.132,-7.221017,31
1462,133,4440.42,413.8,6.224,-8.06014,31
1465,134,4461.45,412.2,7.054,-6.409983,31
1466,135,4468.98,412.2,7.269,-7.568869,31
1467,135,4476.59,411.6,6.951,-8.660937,31
1468,135,4484.31,410.6,7.054,-6.1017084,31
1470,135,4499.4,409.2,7.101,-4.7231035,31
1471,135,4506.04,408.4,7.091,-4.5853357,31
1473,132,4516.83,408.0,5.44,-3.175101,31
1474,132,4521.78,408.0,4.815,-3.7014163,31
1479,131,4551.65,407.0,6.83,-2.3385558,31
1483,131,4581.75,406.0,7.558,-4.0062604,31
1485,131,4596.96,405.6,7.166,-0.87471455,31
1487,131,4611.75,404.6,7.166,0.75049174,31
1492,133,4650.25,403.6,7.558,2.3494236,31
1495,133,4671.1,405.0,7.166,-28.488478,31
1497,133,4682.42,405.0,5.235,-20.929441,30
1501,132,4695.74,404.0,2.473,-23.364346,30
1502,132,4697.24,403.6,1.512,-15.777109,30
1505,132,4697.81,402.2,0.0,-14.048445,31
1508,131,4698.07,401.0,0.0,-12.295664,31
1510,130,4698.07,400.0,0.0,-10.794454,31
1512,128,4698.07,398.8,0.0,-8.943956,31
1514,126,4698.07,397.8,0.0,-7.4018917,31
1516,124,4698.07,396.6,0.0,-5.5514426,31
1519,122,4698.07,395.2,0.0,-3.3925612,31
1521,119,4698.07,394.2,0.0,-1.8504965,31
1522,117,4698.07,393.6,0.0,-0.92524827,31
1524,116,4698.07,392.8,0.0,0.30843177,31
1525,117,4698.07,392.4,0.0,0.92524827,31
1528,118,4698.07,391.4,0.0,2.467313,31
1531,116,4702.45,390.4,1.81,4.009378,31
1532,114,4706.4,390.2,3.051,4.6201415,31
1534,112,4716.04,390.2,4.843,4.936562,31
1539,111,4736.65,390.8,3.704,2.3038402,31
1540,111,4740.52,391.4,3.704,2.1293373,31
1541,112,4744.85,392.6,3.704,0.5637502,31
1544,114,4763.07,393.0,6.671,0.0,31
1550,117,4811.75,393.0,7.66,-0.70967036,31
1551,118,4819.61,393.0,7.66,3.5136058,31
1554,121,4842.99,392.6,7.511,4.744748,31
1555,122,4848.89,392.8,7.511,6.168516,31
1559,123,4874.23,394.0,5.86,5.2898984,31
1560,123,4881.25,395.2,5.748,7.6463323,31
1563,122,4898.25,396.2,5.617,7.676919,31
1565,122,4909.49,396.2,5.776,11.017788,31
1568,122,4926.56,397.2,5.776,11.292079,31
1570,121,4941.13,399.2,7.166,10.131218,31
1572,121,4956.22,400.8,7.353,8.497193,31
1574,123,4973.1,402.6,7.166,4.185232,30
1576,124,4987.8,404.4,7.231,2.4865997,30
1578,124,5002.24,405.4,7.231,1.3906038,30
1583,121,5037.62,406.0,7.063,0.9271048,31
1584,121,5045.18,406.0,7.063,3.9255636,31
1587,120,5066.91,406.2,7.063,4.054382,31
1588,121,5074.7,406.6,7.511,4.8896422,31
1589,121,5082.62,406.8,7.138,4.1876693,31
1594,124,5124.15,408.6,7.978,1.6968851,31
1596,126,5141.56,409.4,8.23,4.6696463,31
1597,126,5150.42,409.6,8.295,5.577722,31
1599,126,5168.14,411.2,8.64,3.7042885,31
1604,126,5209.76,413.0,7.39,0.0,31
1605,125,5215.78,413.4,6.037,5.7781525,31
1607,124,5226.04,413.4,4.6,6.230474,31
1609,123,5235.61,413.0,4.525,7.765561,31
1612,122,5250.43,412.8,4.824,9.410804,31
1613,121,5256.29,412.8,5.43,13.9744835,31
1618,122,5292.99,416.2,7.623,10.755467,31
1619,122,5300.67,418.2,7.642,11.921682,31
1620,122,5308.64,419.8,7.931,9.945942,31
1621,123,5317.35,421.8,7.931,7.175739,31
1623,126,5333.42,423.2,7.623,1.4691467,31
1625,127,5348.08,424.0,7.623,-1.0254345,31
1626,127,5355.06,424.8,6.933,-6.821626,31
1627,127,5361.32,425.2,6.597,-8.588915,31
1629,126,5371.69,425.6,5.011,-11.536861,31
1633,128,5391.77,424.0,5.253,-11.32692,31
1634,129,5396.19,423.4,5.067,-30.0,31
1635,129,5400.9,422.2,5.011,-30.0,31
1636,127,5406.18,421.2,5.011,-30.0,31
1637,127,5411.6,420.8,5.011,-30.0,31
1639,126,5422.84,419.8,5.011,-30.0,31
1642,126,5434.85,418.2,3.63,-30.0,31
1644,128,5441.88,416.6,2.893,-30.0,31
1646,130,5446.99,414.8,2.137,-30.0,31
1680,117,5446.99,397.2,0.0,-4.278154,31
1681,117,5448.92,397.2,1.652,-5.929898,31
1685,114,5456.15,398.6,1.558,-10.188707,31
1688,113,5460.26,398.6,1.26,-10.347992,31
1691,112,5465.41,398.0,1.577,-9.978304,31
1694,113,5474.4,397.4,2.976,-10.11003,31
1696,114,5481.83,396.8,3.284,-10.648649,31
1697,115,5485.43,396.4,3.284,-9.843992,31
1700,115,5494.79,395.4,2.603,-8.667401,31
1701,115,5497.08,394.8,2.417,-11.218742,31
1703,114,5501.31,394.2,2.603,-10.648868,31
1706,114,5508.73,393.2,2.417,-9.537717,31
1707,113,5512.24,393.0,2.846,-9.951176,31
1711,111,5528.67,392.0,3.947,-8.890128,31
1714,109,5537.84,390.8,3.21,-7.219145,31
1715,109,5540.29,390.6,2.911,-7.9806933,31
1719,110,5549.14,389.6,2.267,-4.8075085,31
1724,108,5563.39,388.4,2.547,-3.3509507,31
1729,109,5580.64,387.4,3.014,-2.7583275,31
1731,109,5587.97,387.0,3.191,-2.3098571,31
1735,109,5602.48,386.6,3.48,-2.0830054,31
1736,109,5606.32,386.6,3.583,-3.1926668,31
1738,109,5614.0,386.4,3.583,-2.7725372,31
1743,107,5631.66,386.0,3.499,-2.481061,31
1747,107,5644.51,385.8,2.734,-1.8599129,31
1749,107,5649.57,385.4,2.939,-1.5512879,31
1750,108,5652.21,385.2,2.939,-1.839087,31
1751,108,5655.4,385.0,2.939,-1.5437626,31
1757,108,5677.53,385.0,3.266,-1.9615606,31
1762,106,5695.46,384.4,3.359,-1.6936078,31
1764,105,5703.3,384.6,3.359,-2.9661143,31
1767,104,5716.01,384.2,3.76,-2.5192094,31
1769,103,5724.02,383.8,3.826,-1.4652443,31
1772,103,5736.44,383.8,3.966,-0.60387313,31
1777,101,5749.49,383.4,1.642,0.0,31
1783,101,5758.85,383.0,1.605,2.1822338,31
1784,100,5760.56,382.8,1.577,4.389361,31
1788,101,5770.49,382.6,2.967,4.9223022,31
1793,102,5790.24,383.0,3.648,3.9664822,31
1797,103,5804.83,383.4,3.266,3.446291,31
1798,103,5806.94,384.2,3.266,1.927133,31
1799,104,5812.84,384.6,3.359,1.0954152,31
1801,104,5825.42,385.2,4.899,0.0,31
1802,103,5831.12,385.2,5.048,0.0,31
1803,105,5836.58,385.2,5.16,0.0,31
1804,105,5841.31,385.4,5.048,-0.3298658,31
1806,106,5850.01,385.2,4.544,0.0,31
1807,106,5855.37,385.2,4.899,0.38726866,31
1808,106,5860.96,385.2,5.048,0.38824108,31
1811,106,5875.86,385.2,5.048,0.3540195,31
1812,106,5880.45,385.2,4.945,-0.375198,31
1813,106,5885.44,385.0,4.945,-0.320282,31
1815,105,5896.7,385.2,5.057,-0.69634366,31
1816,105,5901.54,385.2,5.057,-0.6297802,31
1817,105,5906.49,385.4,4.945,-1.0194145,31
1819,105,5917.13,385.4,4.88,-1.1183172,31
1821,105,5929.32,385.4,5.981,0.30115643,31
1823,105,5942.71,385.0,6.513,1.1009052,31
1826,106,5960.33,384.8,5.039,0.5803357,31
1827,106,5965.14,384.8,4.208,0.7766126,31
1832,105,5983.69,385.0,3.611,0.0,31
1836,105,5991.87,385.6,1.708,-1.0429372,30
1841,106,6011.93,385.6,2.538,-1.3650132,30
1846,106,6030.89,385.2,2.734,-1.507727,30
1848,107,6040.34,385.0,3.751,-1.6538959,30
1850,108,6049.53,385.0,4.18,-1.9769037,30
1851,108,6054.4,384.8,4.563,-1.9471102,30
1853,108,6063.79,384.4,4.656,-1.9607974,30
1854,109,6068.4,384.4,4.824,-1.9768199,30
1855,110,6072.59,384.4,4.563,-2.3970785,30
1859,111,6090.7,384.4,4.731,-2.9272223,30
1861,111,6100.85,384.0,4.731,-2.975113,30
1862,111,6105.46,383.8,4.768,-3.1665146,30
1864,109,6114.26,383.4,4.731,-1.9202815,30
1865,109,6118.64,383.4,4.712,-2.2387831,30
1867,109,6127.51,383.2,4.647,-1.8326763,30
1868,109,6132.35,382.8,4.553,-1.0961148,30
1872,108,6151.46,382.4,4.665,-0.35155573,30
1875,104,6168.18,382.2,4.964,1.2760888,30
1876,107,6173.15,382.2,4.964,1.4843497,30
1878,107,6181.89,382.2,4.6,1.6044849,30
1880,107,6189.32,382.2,3.48,1.8754262,30
1883,106,6198.8,382.2,2.109,2.7199252,30
1884,106,6200.5,382.0,1.913,2.9889982,30
1888,105,6213.95,382.4,4.04,2.4511528,30
1892,102,6235.29,383.0,5.001,1.9358983,30
1893,102,6240.53,383.2,4.843,2.7630053,30
1899,101,6265.68,383.6,3.294,1.3515772,30
1901,101,6274.42,384.0,4.106,2.3507254,30
1904,102,6285.9,384.2,3.714,2.6301749,30
1912,103,6314.3,384.6,2.986,2.6878796,30
1913,103,6316.17,384.6,2.127,4.331528,30
1916,103,6327.62,385.2,3.07,3.3782606,30
1918,102,6337.8,385.6,4.731,2.9684825,30
1920,102,6350.61,386.0,5.365,2.7832952,30
1921,103,6356.7,386.4,5.561,2.064458,30
1923,103,6369.68,386.6,6.065,1.9184669,30
1926,104,6387.94,387.0,5.804,2.941472,30
