time,cadence,heartrate,distance,altitude,velocity_smooth,grade_smooth,temp
0,56,92,0.0,228.4,1.465,4.015703,25
1,56,92,1.46,228.8,1.381,4.015703,25
4,56,89,5.67,229.2,1.484,4.096329,25
5,55,91,7.34,229.6,1.484,4.3259587,25
7,55,88,10.57,230.2,1.39,4.498786,25
8,56,89,12.42,230.2,1.39,4.308294,25
11,56,92,17.13,230.8,1.465,4.204716,25
15,57,92,23.28,232.0,1.53,4.322916,25
18,57,92,27.17,232.2,1.549,4.0775676,25
22,57,95,32.16,232.4,1.521,3.9633048,25
24,57,95,35.18,233.0,1.484,4.378027,25
26,57,100,38.33,233.8,1.456,3.9436162,25
27,58,100,39.92,234.0,1.446,3.8363643,25
28,58,101,41.62,234.4,1.428,3.6237738,25
33,57,101,50.84,235.0,1.456,3.421207,25
36,57,104,56.14,235.2,1.53,3.411129,25
38,57,102,59.05,235.4,1.577,3.380405,25
44,57,104,66.49,236.2,1.605,3.4699283,25
47,57,106,70.69,236.6,1.568,4.001239,25
53,57,110,80.88,237.6,1.512,3.892688,25
54,57,109,82.82,237.6,1.512,4.349491,25
60,58,110,93.76,237.6,1.549,4.008317,25
68,58,109,106.42,239.0,1.614,4.3126144,25
72,57,110,111.4,239.4,1.614,4.144591,25
74,59,110,113.92,240.0,1.605,3.9515204,25
81,57,110,124.0,241.2,1.549,4.2148643,25
82,57,110,125.66,241.2,1.549,5.9128323,25
92,57,110,144.45,241.4,1.558,5.3138623,25
103,58,107,162.48,242.0,1.642,8.6830635,25
104,57,106,164.16,242.0,1.642,10.084538,25
105,57,106,165.65,242.2,1.642,9.5676565,25
109,57,106,171.85,243.4,1.642,9.036029,25
112,57,106,176.0,244.4,1.633,9.10264,25
113,57,104,177.3,244.6,1.633,10.133119,25
114,57,101,178.73,245.0,1.633,9.605216,25
115,57,106,179.99,245.2,1.624,9.583171,25
116,57,106,181.14,245.8,1.624,9.111985,25
120,57,108,187.22,247.0,1.605,8.54309,25
126,56,108,195.7,248.2,1.577,9.928857,25
131,57,110,202.26,249.4,1.558,10.495832,25
136,57,111,210.23,250.0,1.53,10.590626,25
139,57,111,215.79,250.4,1.521,11.263171,25
143,57,114,222.41,251.0,1.53,11.530562,25
145,57,118,225.36,251.6,1.54,12.256648,25
147,56,121,228.32,252.0,1.54,11.916749,25
150,57,123,232.05,252.6,1.549,11.478511,25
153,112,124,235.76,253.4,1.54,10.058013,25
156,57,124,240.75,253.8,1.54,9.621734,25
161,0,125,250.18,254.8,1.53,9.124253,25
162,0,125,252.18,254.8,1.586,9.35805,24
171,57,123,267.64,255.4,1.717,8.182742,24
174,59,123,272.48,256.2,1.726,8.994085,24
179,58,123,278.99,256.6,1.698,8.400393,24
187,59,120,290.27,257.0,1.642,7.304061,24
191,60,118,296.44,257.0,1.605,7.3112345,24
193,60,118,299.27,257.0,1.596,7.2325478,24
198,58,118,306.88,257.0,1.558,6.207461,24
201,59,118,311.86,257.2,1.549,6.481434,24
203,60,117,315.05,257.2,1.549,5.831709,24
207,61,114,321.13,257.6,1.54,5.476883,24
209,60,114,324.32,258.0,1.54,5.2684865,24
211,56,114,327.57,258.2,1.54,4.5575294,24
217,55,112,336.37,259.2,1.521,4.354181,24
218,55,112,337.68,259.4,1.521,4.0934453,24
223,54,112,345.2,260.2,1.493,3.8088498,24
224,54,112,347.0,260.4,1.493,3.919645,24
228,56,114,352.97,261.4,1.484,3.6689348,24
230,56,115,355.52,261.6,1.484,3.6456482,24
232,56,116,358.13,262.0,1.474,3.4882574,24
238,57,116,366.05,262.8,1.446,3.212849,24
242,57,115,373.26,263.2,1.428,4.0414143,24
251,57,113,386.0,264.4,1.474,4.010482,24
262,57,114,402.71,265.4,1.456,4.620629,24
268,57,117,413.8,265.8,1.502,5.195367,24
269,57,114,415.48,265.8,1.521,12.232273,24
274,58,112,423.54,266.2,1.558,11.887701,24
280,57,110,431.9,266.8,1.568,12.423334,24
285,57,111,437.55,267.2,1.558,13.445541,24
292,57,110,448.01,267.8,1.512,14.177425,24
297,57,111,455.65,268.4,1.502,12.222561,24
298,56,111,457.07,268.6,1.502,13.241562,24
359,57,121,458.68,277.2,1.372,11.955807,25
360,57,121,460.37,277.2,1.418,10.387116,25
361,57,121,462.0,277.2,1.418,9.193091,25
364,0,122,468.15,278.4,1.605,8.105677,25
367,84,121,475.12,280.0,1.875,7.5106597,25
370,83,119,482.79,281.0,1.903,8.213122,25
373,83,119,489.89,281.0,2.006,8.433223,25
381,82,120,511.17,281.6,2.277,8.653475,25
384,83,122,519.27,282.2,2.333,10.74356,24
386,84,125,524.41,282.8,2.351,9.358465,24
388,84,127,529.67,282.8,2.407,8.937345,24
390,83,130,534.43,283.0,2.454,8.516862,24
391,83,131,536.91,283.2,2.473,8.12282,24
395,84,134,546.35,283.4,2.491,7.218826,24
400,85,137,557.88,284.0,2.482,7.304601,24
401,85,137,560.23,284.2,2.473,8.627249,24
404,85,138,567.12,284.8,2.454,7.0233345,24
410,85,140,581.8,285.4,2.463,6.7443643,24
413,85,141,588.84,286.0,2.463,9.379758,25
417,86,142,597.87,286.6,2.454,9.838137,25
421,85,142,607.1,287.4,2.454,9.316304,25
422,85,143,609.61,287.6,2.445,9.772141,25
428,86,146,624.14,288.2,2.426,8.906801,25
429,85,146,626.53,289.0,2.426,8.532368,25
430,84,147,629.04,289.2,2.426,7.8745165,25
433,84,150,636.16,289.8,2.426,7.1409073,25
434,84,151,638.43,290.0,2.426,6.9561143,25
438,85,153,647.63,291.2,2.426,6.043446,25
443,84,156,660.59,291.6,2.417,6.279502,25
446,84,156,667.87,291.8,2.426,5.704423,25
455,83,156,689.27,292.2,2.426,5.040514,24
459,85,156,698.16,292.4,2.417,5.4894614,24
464,84,154,710.67,292.2,2.407,5.4683094,25
472,84,153,730.16,292.2,2.398,5.37937,25
478,84,155,744.58,293.6,2.407,7.3118176,25
481,85,156,751.81,293.8,2.407,7.0013843,25
486,84,156,764.34,294.6,2.407,6.6576185,25
489,84,156,772.17,295.2,2.398,7.780305,25
492,84,157,780.23,295.6,2.407,7.8722687,25
495,84,158,789.45,296.0,2.417,7.8752995,25
501,83,158,806.23,296.6,2.454,8.42504,25
502,83,158,808.95,296.8,2.454,10.143553,25
506,84,157,818.84,297.8,2.473,8.503704,25
509,85,159,825.18,298.6,2.473,8.886753,24
512,85,156,831.86,299.2,2.473,7.5529356,24
515,84,156,838.7,300.4,2.463,7.350271,24
517,84,156,843.77,300.6,2.454,7.0833964,24
519,84,156,849.05,300.8,2.445,7.126925,24
522,84,156,857.32,300.8,2.445,5.7340302,24
527,82,155,869.92,301.4,2.445,5.370951,24
529,82,155,875.28,301.8,2.445,5.004276,24
535,84,157,891.65,302.8,2.454,4.4309196,24
536,84,157,894.43,303.0,2.454,4.097561,24
541,83,159,907.06,303.8,2.463,3.5467422,24
545,84,158,916.23,304.2,2.454,3.6392603,24
550,83,156,929.54,305.0,2.445,4.510083,24
553,83,156,938.65,305.2,2.435,4.2612157,24
560,82,156,959.5,306.0,2.463,3.9260228,24
561,82,156,962.06,306.0,2.463,4.765394,24
562,83,156,964.84,306.0,2.454,4.1579475,24
565,83,156,973.04,306.4,2.491,3.4808195,23
569,84,155,984.69,306.8,2.538,2.5506413,23
570,84,155,987.25,307.2,2.566,2.5832713,23
576,86,154,1002.22,308.2,2.753,2.108782,23
577,86,154,1005.01,308.2,2.846,1.6123741,23
580,86,154,1013.96,309.4,2.939,1.160801,23
583,85,155,1020.92,309.8,2.809,0.85799634,23
590,80,155,1039.98,310.0,2.669,0.6268502,23
597,79,153,1058.45,309.4,2.715,0.6152704,23
599,79,156,1064.87,309.2,2.715,0.48765475,23
604,79,155,1079.13,308.4,2.734,0.16180578,23
607,79,155,1087.2,307.8,2.753,-0.12206771,23
609,79,154,1092.66,307.4,2.762,-0.5121358,23
611,79,155,1098.27,307.2,2.771,-0.73753506,23
614,79,154,1107.58,306.4,2.781,-1.0981205,23
615,79,154,1111.02,306.2,2.79,-1.5463444,23
618,79,155,1122.65,304.8,2.809,-1.6713197,23
620,79,158,1129.57,303.8,2.855,-1.8980693,23
621,80,156,1133.54,303.6,2.921,-1.9987104,23
623,81,159,1140.4,303.0,2.995,-2.0208855,23
625,81,157,1148.12,302.0,3.079,-2.4549296,23
626,81,157,1151.97,301.6,3.144,-2.613277,23
