time,cadence,heartrate,distance,altitude,velocity_smooth,grade_smooth,temp
0,60,62,1.82,223.8,1.334,-0.076164864,25
1,60,63,3.8,223.8,1.344,-0.076164864,25
10,60,64,21.35,224.2,1.68,-0.16397282,25
17,58,61,32.14,224.6,1.726,-0.5424542,26
19,58,61,34.66,224.8,1.698,-1.732836,26
20,58,61,36.02,224.8,1.68,-1.9070011,26
25,59,61,43.57,224.6,1.614,-2.1310654,26
28,59,60,48.25,224.2,1.577,-2.433473,26
36,63,62,62.71,223.4,1.614,-2.8908358,26
43,61,64,74.83,222.8,1.652,-3.6934245,26
45,61,64,78.24,222.6,1.652,-5.16711,26
46,61,64,79.68,222.6,1.652,-5.4082246,26
51,122,66,86.42,222.2,1.624,-5.0847387,26
56,62,69,94.05,222.4,1.586,-5.652737,26
59,125,72,99.14,222.2,1.558,-6.1445537,26
63,62,73,106.81,221.8,1.568,-5.8748765,26
65,62,74,110.43,221.6,1.568,-6.197903,26
72,64,73,123.07,220.8,1.652,-6.012587,27
73,63,73,124.64,220.6,1.67,-7.2119174,27
74,62,73,126.18,220.4,1.773,-6.8803506,27
77,62,73,130.26,219.8,1.698,-6.560056,27
78,62,73,131.71,219.6,1.633,-6.751981,27
79,64,73,132.99,219.4,1.596,-7.036828,27
85,62,72,142.67,218.2,1.446,-6.662641,27
88,62,72,147.28,218.0,1.428,-6.9827733,27
93,62,69,157.24,217.8,1.465,-7.7995605,27
97,63,69,164.74,217.2,1.54,-7.648075,27
100,62,71,170.17,216.6,1.596,-7.879297,27
104,62,74,176.67,216.2,1.652,-7.6053667,27
108,63,74,181.27,215.6,1.67,-7.665734,27
110,63,73,184.05,215.0,1.661,-6.7909102,27
115,64,75,193.23,214.0,1.642,-6.2548733,27
117,64,77,197.25,213.8,1.642,-6.162133,27
118,64,77,199.09,213.6,1.642,-5.8641176,27
122,64,78,206.97,213.0,1.67,-5.302346,27
127,62,77,215.49,212.2,1.698,-5.258771,27
129,62,77,218.76,211.8,1.698,-5.455093,27
135,63,76,227.48,210.8,1.698,-6.0506573,27
142,62,75,239.06,209.8,1.484,-7.337297,27
144,63,75,242.56,209.4,1.484,-7.531097,27
152,63,72,258.3,208.8,1.68,-7.1879706,27
158,63,71,268.39,207.6,1.764,-8.692744,27
159,63,73,269.94,207.2,1.773,-9.645926,27
162,62,71,273.91,206.4,1.764,-9.261892,27
166,62,71,280.34,206.0,1.708,-8.715624,27
169,62,71,286.0,205.4,1.67,-8.651421,28
176,63,72,300.67,204.4,1.68,-8.963619,28
180,62,74,308.12,204.0,1.726,-11.678371,28
184,62,75,314.47,203.4,1.764,-13.677585,28
187,62,75,319.26,203.0,1.773,-13.363926,28
190,62,73,323.66,202.2,1.773,-14.055236,28
195,123,72,331.83,201.6,1.745,-13.231357,28
197,123,72,335.71,201.2,1.736,-14.82339,28
202,63,72,344.09,200.4,1.81,-14.055461,28
203,63,73,345.75,200.2,1.81,-14.252581,28
207,63,76,350.81,199.2,1.81,-13.457427,28
208,63,77,352.28,199.0,1.801,-12.649243,28
209,63,77,353.77,198.8,1.791,-11.86852,28
212,63,78,360.02,197.8,1.754,-11.031886,28
217,65,78,367.53,196.8,1.736,-11.073378,28
219,65,78,369.73,196.2,1.726,-12.687356,28
222,64,77,373.52,195.6,1.717,-12.010742,28
227,65,76,381.66,194.4,1.68,-11.097469,28
228,64,75,383.42,194.2,1.68,-12.515608,28
232,64,74,389.41,193.2,1.652,-12.378152,28
237,64,74,397.78,192.2,1.633,-11.844698,28
242,65,74,406.79,191.0,1.614,-12.904633,28
247,63,77,413.4,189.6,1.605,-13.94141,28
248,65,77,415.08,189.4,1.596,-15.414516,28
251,65,79,420.53,188.8,1.596,-14.566463,28
256,65,79,428.62,187.6,1.586,-13.56334,28
258,64,80,431.45,186.8,1.586,-15.00948,28
260,64,79,434.77,186.6,1.586,-15.0718975,28
265,63,80,444.1,185.6,1.586,-14.18304,28
267,63,79,448.1,185.4,1.586,-14.985851,28
270,64,78,453.28,184.4,1.605,-14.688357,28
274,63,77,459.09,183.4,1.624,-14.652639,28
276,64,78,462.89,183.0,1.633,-14.677474,28
278,64,77,466.78,182.4,1.642,-14.236159,28
283,63,78,476.62,181.2,1.661,-11.482844,28
285,63,78,479.96,180.6,1.68,-12.045385,28
287,63,78,483.01,180.2,1.689,-11.37212,28
291,65,78,489.28,179.2,1.689,-10.521572,28
294,63,78,495.53,178.4,1.689,-11.1238165,28
295,64,78,497.53,178.0,1.689,-12.085231,28
299,64,78,504.82,177.2,1.708,-11.541967,28
300,64,78,506.68,176.8,1.717,-12.028301,28
303,64,79,514.08,176.0,1.736,-11.227392,28
304,64,79,516.73,175.8,1.745,-10.798802,28
310,82,81,533.51,175.2,2.137,-10.131202,28
312,83,86,538.7,175.0,2.342,-10.081672,28
313,83,88,541.29,174.6,2.445,-9.907052,28
314,82,93,544.04,174.2,2.501,-9.306243,28
315,82,92,547.04,174.0,2.538,-8.727325,28
316,82,94,550.07,173.4,2.594,-8.637083,28
317,82,95,553.26,173.4,2.641,-8.542565,28
319,82,98,559.35,173.0,2.715,-6.2073054,28
322,82,101,568.38,172.2,2.734,-5.872299,28
325,82,104,577.32,171.2,2.706,-5.8137364,28
326,81,105,579.8,170.8,2.715,-4.7441554,28
331,83,108,596.1,170.0,2.837,-4.054255,28
332,83,108,599.35,169.6,2.874,-5.04012,28
333,83,108,602.68,169.4,2.902,-3.8950186,28
340,83,111,624.47,168.6,2.976,-3.2360373,28
347,82,112,644.29,167.6,3.032,-3.5050433,28
348,82,112,647.49,167.6,3.032,-3.402734,28
353,84,113,663.62,167.8,3.051,-2.8007076,28
358,84,114,673.98,168.0,2.986,-3.070897,28
365,84,117,693.59,168.0,2.865,-2.4738746,28
370,86,119,712.69,168.4,2.855,-2.4943042,28
372,86,120,718.58,168.6,2.893,-2.4564958,28
377,87,121,734.66,169.0,3.023,-2.0747113,28
381,86,124,746.27,169.2,3.088,-1.8160498,28
385,86,127,757.11,169.8,3.116,-1.5333859,28
389,85,130,768.77,170.6,3.088,-1.395695,28
392,86,132,777.09,170.8,3.079,-1.09429,28
399,84,134,795.02,171.2,2.967,-0.5872469,28
405,87,136,811.02,172.0,2.93,-0.39906743,28
408,87,136,820.27,172.4,2.93,-0.23048228,28
416,83,138,842.77,172.8,2.93,-0.19041872,28
423,83,140,861.8,172.8,2.911,-0.22507994,28
429,83,140,878.66,173.0,2.893,-0.22468625,28
430,83,140,881.54,173.0,2.893,-0.23032165,28
438,84,142,903.69,173.4,2.865,-0.17817387,28
440,84,143,910.11,173.2,2.865,-0.022824988,28
448,83,144,931.96,173.4,2.855,0.033258896,28
450,83,144,938.36,173.4,2.855,0.34750742,28
458,83,145,960.59,173.0,2.855,0.4787995,28
459,83,145,963.35,173.0,2.846,0.66769034,28
467,83,144,985.36,172.6,2.837,0.6626098,28
475,83,144,1006.77,172.6,2.827,1.375597,28
483,84,145,1029.55,172.2,2.827,1.9074904,29
485,84,145,1034.3,172.2,2.827,1.95265,29
486,82,145,1036.82,172.2,2.827,1.8695682,29
493,85,146,1055.63,172.2,2.818,1.561891,29
496,84,146,1063.88,172.0,2.818,1.5354023,29
502,82,146,1078.66,171.8,2.799,1.305138,29
510,82,146,1100.06,171.8,2.771,1.3307319,29
512,83,146,1105.52,171.8,2.771,1.2462184,29
519,84,145,1124.24,172.4,2.753,1.2449483,29
522,83,145,1131.48,172.4,2.753,1.1253273,29
530,83,143,1153.47,173.0,2.734,1.0623401,29
531,83,143,1156.24,173.0,2.734,0.94942427,29
535,82,143,1167.07,173.2,2.734,0.60907936,29
540,82,144,1180.85,174.2,2.734,0.56167585,29
541,83,144,1183.56,174.4,2.734,0.42368415,29
544,82,144,1192.78,175.2,2.734,0.31872553,29
549,83,143,1205.86,176.0,2.734,0.23592396,29
553,83,143,1217.59,176.2,2.734,0.34031683,29
558,41,143,1230.82,176.4,2.734,0.37189505,29
565,83,146,1248.98,176.4,2.734,0.5053305,29
567,83,146,1254.8,176.2,2.725,0.44507104,29
575,83,146,1276.04,176.2,2.706,0.29868883,29
577,83,147,1281.67,176.2,2.706,0.23931406,29
585,84,147,1303.9,176.8,2.697,0.025082914,29
589,83,147,1315.71,177.4,2.706,-0.1354973,29
593,83,147,1327.34,177.4,2.715,-0.17345092,29
600,83,147,1346.08,177.2,2.734,-0.040106773,29
607,84,147,1366.39,177.4,2.734,0.22797489,29
609,84,147,1371.8,177.6,2.743,0.4753027,29
617,83,147,1393.28,178.0,2.753,0.510652,29
620,83,148,1401.16,177.8,2.762,0.7608456,29
628,83,147,1423.16,177.8,2.753,0.6884937,29
633,82,146,1436.35,177.2,2.753,0.86722356,29
635,82,147,1441.31,177.2,2.743,0.9040386,29
642,83,146,1461.69,177.2,2.725,0.7689841,29
645,82,146,1469.89,177.2,2.725,0.8102488,29
652,82,144,1488.62,177.2,2.725,0.710978,29
658,83,144,1506.34,177.4,2.725,0.8138611,29
660,82,144,1511.08,177.4,2.725,0.71902215,29
668,82,144,1533.43,177.2,2.725,0.57485366,29
671,41,147,1541.29,177.2,2.706,0.8153429,29
679,83,147,1562.93,177.0,2.697,0.95052797,29
681,82,147,1568.9,176.8,2.706,0.9326034,29
