time,cadence,heartrate,distance,altitude,velocity_smooth,grade_smooth,temp
0,59,87,1.39,41.2,1.232,0.40701148,29
1,0,87,2.38,41.2,1.344,0.40701148,29
9,60,86,17.84,41.2,1.353,0.16954447,29
10,59,86,18.93,41.2,1.381,-0.018768214,29
15,59,84,25.92,41.0,1.362,-0.09989091,28
24,61,84,40.28,40.4,1.456,-0.30558482,28
30,60,87,49.5,40.2,1.484,-0.7686106,28
31,60,87,51.47,40.2,1.484,-1.0370653,28
35,60,87,57.56,40.0,1.521,-1.0936437,28
45,60,92,74.79,39.6,1.624,-1.1065686,28
46,60,89,76.34,39.4,1.633,-1.9474081,28
48,60,89,79.67,39.4,1.652,-1.9013349,28
52,78,88,88.55,39.2,1.68,-2.1229424,28
53,83,88,91.18,39.2,1.68,-2.4705508,28
56,82,88,99.5,39.0,1.782,-2.3977625,28
60,82,91,110.73,39.0,2.323,-2.390943,28
62,81,94,116.46,39.0,2.585,-2.6095562,28
64,81,97,122.29,38.8,2.725,-2.2178972,28
66,82,98,127.88,38.8,2.809,-2.138103,28
67,81,101,130.75,38.8,2.827,-1.9791673,28
69,81,104,136.48,38.6,2.874,-1.7334433,28
71,81,107,142.0,38.4,2.883,-1.6432415,27
72,81,108,144.62,38.4,2.837,-1.4432253,27
75,80,111,151.09,38.4,2.715,-1.3725028,27
76,80,112,152.11,38.4,2.603,-1.2071757,27
77,80,112,153.11,38.4,2.426,-1.0990725,27
83,62,113,160.64,38.2,1.484,-0.9975271,27
84,62,113,161.94,38.0,1.474,-0.7414586,27
92,59,110,172.76,37.8,1.381,-0.6581883,27
94,59,107,175.54,37.6,1.372,-0.6820264,27
97,60,103,180.1,37.4,1.362,-0.60761523,27
100,59,99,184.37,37.2,1.362,-0.44908184,27
102,60,102,187.42,37.2,1.372,-0.38580775,27
103,60,98,189.03,37.2,1.372,-0.062089965,27
104,60,98,190.59,37.0,1.381,0.020810926,27
110,58,96,199.5,36.8,1.39,0.10423999,27
117,58,94,210.63,36.6,1.4,0.33971238,27
127,60,92,227.23,36.8,1.512,0.6138966,27
132,60,89,235.33,36.6,1.558,0.8222088,27
138,59,89,243.84,36.6,1.596,0.9190892,27
148,0,87,259.38,36.6,1.596,1.1353598,27
154,81,87,274.65,36.4,1.689,1.3356876,27
160,81,86,291.07,36.4,2.267,1.584808,27
161,82,88,293.84,36.4,2.342,1.5822288,27
164,81,92,302.41,36.4,2.482,1.4348613,27
167,81,95,310.62,36.4,2.557,1.6244317,27
169,81,98,316.07,36.4,2.538,1.5064564,27
171,81,99,321.53,36.4,2.529,1.4425168,27
174,81,102,329.04,36.4,2.631,1.3176299,27
179,80,105,342.79,36.4,2.725,1.3055624,27
181,80,107,347.91,36.4,2.678,1.2704264,27
182,80,110,349.97,36.4,2.659,1.0543388,27
184,81,108,353.11,36.4,2.547,0.9328913,27
186,0,109,356.38,36.4,2.267,0.8269616,27
192,59,108,368.0,36.4,1.894,0.6581723,26
193,59,108,369.96,36.4,1.875,0.5688771,26
199,59,107,380.95,36.4,1.922,0.4460915,26
206,60,104,393.19,36.6,1.875,0.2283589,26
208,59,104,396.43,36.6,1.875,0.03404313,26
214,0,101,406.83,36.6,1.903,-0.2640801,26
218,60,100,412.73,36.6,1.875,-0.44257358,26
223,59,97,420.74,37.2,1.819,-0.7113993,26
228,60,97,429.46,37.6,1.81,-1.0647624,26
231,59,97,434.49,37.8,1.819,-1.3661438,26
236,60,96,443.37,38.2,1.829,-1.308304,26
238,61,95,446.87,38.4,1.838,-1.4501482,26
245,0,96,457.85,39.2,1.847,-1.3733239,26
249,58,97,463.85,39.4,1.847,-1.7481512,26
254,59,100,471.6,39.6,1.81,-1.6522759,26
260,61,101,481.9,39.8,1.81,-1.6202245,26
271,62,97,498.29,40.0,1.773,-1.5115335,26
275,61,97,503.73,40.2,1.736,-1.2973806,26
280,61,97,509.93,40.6,1.67,-1.144916,26
287,61,97,519.62,41.2,1.568,-0.8653475,26
289,59,95,522.71,41.6,1.549,-0.7305853,26
294,61,92,530.69,41.8,1.512,-0.63305545,26
297,60,91,535.17,42.2,1.502,-0.65210086,26
298,60,90,536.53,42.2,1.493,-0.73368895,26
303,61,89,544.69,42.6,1.465,-0.64055,26
307,0,90,555.3,42.8,1.484,-0.7129909,26
311,81,93,568.75,43.6,2.781,-1.1372209,26
314,83,97,578.82,44.4,2.79,-1.7370322,25
315,82,97,582.25,44.6,2.79,-1.9675608,25
316,82,99,585.78,44.8,2.79,-1.9963229,25
320,81,104,599.2,45.6,2.893,-1.8681326,25
321,81,106,602.33,45.8,2.921,-1.9036663,25
323,81,109,608.59,46.4,2.93,-1.842064,25
324,81,111,611.85,46.8,2.939,-1.3588773,25
325,81,112,615.0,47.0,2.948,-1.2224356,25
328,80,115,624.73,47.0,2.939,-1.082509,25
331,80,117,633.28,47.0,2.911,-0.9599284,25
334,80,119,642.75,48.0,2.893,-0.60247,25
338,81,121,654.97,48.2,2.874,-0.43824506,25
345,81,123,676.47,48.2,2.921,-0.3721061,25
346,80,124,679.37,48.2,2.93,-0.28500995,25
353,80,124,700.57,48.4,2.948,-0.23424429,25
355,80,124,706.19,48.4,2.939,-0.14293201,25
357,80,127,712.07,48.0,2.939,-0.10358414,25
364,81,128,732.49,47.6,2.939,-0.059198335,24
366,81,127,738.4,47.8,2.939,0.03570363,24
367,81,128,741.39,48.6,2.948,0.0361669,24
368,81,127,744.38,49.2,2.948,0.12744741,24
375,81,129,766.42,49.0,2.967,0.083989374,24
382,80,128,787.27,49.4,2.986,0.47115514,24
383,80,129,789.89,49.6,2.995,0.67526466,24
385,79,129,794.99,50.4,2.995,0.7464796,24
388,80,130,801.77,51.0,2.967,0.77491695,24
390,81,131,806.81,50.8,2.948,0.78876907,24
393,81,132,814.44,50.4,2.874,0.8247837,24
394,81,129,816.87,50.2,2.827,0.72891027,24
396,81,130,822.59,49.2,2.762,0.63715523,24
401,81,133,837.16,48.2,2.725,0.5212894,24
402,81,134,840.26,47.8,2.706,0.5501432,24
405,81,133,848.95,47.0,2.706,0.47272134,24
408,81,136,857.84,46.4,2.734,0.42215106,24
410,81,138,863.57,45.8,2.753,0.32702103,24
412,80,139,868.93,45.6,2.762,0.35829267,24
417,81,138,883.36,44.6,2.79,0.30721632,24
420,81,138,891.98,44.4,2.799,0.29643735,24
424,81,140,903.79,43.6,2.809,0.14612949,24
431,81,140,924.99,42.8,2.846,0.098133154,24
432,80,141,927.99,42.6,2.855,-0.30829763,24
434,80,142,933.91,42.4,2.874,-0.39648688,24
441,80,144,954.71,41.6,2.902,-0.5375813,24
442,80,145,957.67,41.6,2.911,-1.0660487,24
443,80,145,960.48,41.4,2.911,-1.1008124,24
450,80,146,981.26,40.8,2.921,-1.0365125,24
453,80,146,989.87,40.4,2.93,-1.4013278,24
454,81,147,992.78,40.4,2.93,-1.4245336,24
461,79,147,1013.58,39.8,2.948,-1.2269126,24
464,40,148,1022.57,39.4,2.958,-0.637278,24
465,40,147,1025.46,39.4,2.958,-0.42593116,24
472,80,145,1046.2,39.0,2.948,-0.14145927,24
477,81,145,1061.13,38.8,2.976,0.16415387,24
484,80,143,1081.51,38.4,2.986,0.22386242,24
489,80,143,1095.41,37.8,2.995,0.086728975,24
496,80,140,1115.17,37.6,2.976,-0.0013055248,24
498,80,142,1120.93,37.6,2.967,-0.56970686,24
505,80,141,1141.52,37.6,2.948,-0.6035903,24
507,80,140,1147.56,37.4,2.948,-0.7197327,24
509,80,140,1153.52,37.2,2.948,-0.7724557,24
511,80,143,1159.61,37.2,2.948,-0.7425687,24
512,80,139,1162.5,37.2,2.958,-0.5600544,24
518,80,139,1179.34,37.0,2.958,-0.42331013,24
522,80,139,1191.56,37.6,2.948,-0.20576282,24
527,80,139,1207.81,37.0,2.986,0.14697003,24
534,80,139,1228.29,37.8,2.986,0.27338096,24
536,80,139,1233.99,38.0,2.976,0.39103785,24
544,80,139,1256.04,37.8,2.958,0.3295843,24
552,80,140,1277.43,37.4,2.911,0.30256677,24
560,80,139,1299.9,36.8,2.883,0.60924053,24
563,80,140,1307.44,36.8,2.874,0.5604156,24
564,80,140,1308.87,36.8,2.865,0.54916835,24
565,80,139,1310.53,36.8,2.855,0.47300988,24
569,80,139,1321.06,37.0,2.799,0.3068826,24
575,79,138,1338.6,38.8,2.743,0.13523187,24
578,79,139,1347.74,39.4,2.781,-0.36977953,24
582,80,136,1359.7,39.8,2.809,-0.56771797,24
585,80,140,1368.75,40.0,2.827,-0.82949376,24
586,80,140,1371.71,40.0,2.846,-0.7211103,24
589,79,140,1380.46,40.8,2.865,-0.7316253,24
590,79,140,1383.28,41.0,2.874,-0.7273489,24
594,40,141,1394.48,42.2,2.893,-0.652955,23
596,80,142,1400.17,42.4,2.893,-0.46535373,23
598,81,141,1405.71,42.6,2.874,-0.41299868,23
602,80,144,1417.28,42.8,2.846,-0.2572145,23
609,81,145,1438.86,43.4,2.883,0.039057687,23
616,80,146,1457.87,43.6,2.893,0.24412824,23
623,82,145,1478.09,44.0,2.846,0.41955635,23
627,81,144,1489.17,44.2,2.846,0.08495943,23
631,81,143,1500.64,44.4,2.846,2.6712616E-4,23
634,81,143,1509.48,44.6,2.846,-0.2765311,23
639,81,142,1523.75,44.6,2.855,-0.47359025,23
646,80,141,1543.65,45.0,2.846,-0.5561767,23
650,80,140,1554.64,45.0,2.837,-0.5094985,23
656,40,143,1571.22,45.0,2.743,-0.42058402,23
660,81,142,1582.74,44.8,2.753,-0.025099957,23
668,81,141,1604.74,44.6,2.781,0.12390027,23
671,81,142,1613.3,45.4,2.79,0.55115753,23
673,80,141,1619.25,45.6,2.79,0.95126647,23
681,79,143,1639.91,44.8,2.799,0.8939559,23
682,79,144,1641.71,44.6,2.799,1.2485406,23
683,80,144,1643.35,44.2,2.771,1.1672066,23
