time,cadence,heartrate,distance,altitude,velocity_smooth,grade_smooth,temp
0,55,77,1.64,506.8,1.12,1.2009665,30
1,55,77,3.23,506.8,1.362,1.2009665,30
6,54,80,11.84,506.6,1.26,1.2334032,30
8,57,82,14.82,506.6,1.316,1.4510521,30
11,57,84,18.66,506.6,1.344,1.3887883,30
15,57,85,21.42,506.6,1.138,1.3907573,30
20,56,88,28.33,506.6,1.11,1.3720326,30
25,56,87,40.61,506.8,1.129,1.2763222,30
35,55,89,51.59,506.8,1.12,2.1644366,30
40,82,88,62.97,505.8,3.275,2.6225445,30
45,85,86,79.98,506.4,2.958,3.9823353,30
47,85,85,83.07,506.8,1.847,4.688672,30
50,54,83,86.47,507.4,1.698,4.661007,30
53,53,85,89.7,508.0,1.39,4.7020955,30
58,52,84,95.83,508.8,1.269,5.393845,30
59,52,86,97.31,509.0,1.269,6.6902075,30
62,52,89,101.82,509.2,1.269,6.524897,30
65,53,92,105.43,509.8,1.269,6.765717,30
66,53,91,106.74,510.0,1.269,6.3744364,30
69,52,93,109.76,510.4,1.278,6.180903,30
70,52,94,111.19,510.6,1.278,6.179407,30
74,51,96,116.56,511.2,1.269,6.0131946,30
79,52,99,124.27,512.0,1.25,5.859582,30
80,52,99,125.51,512.2,1.26,6.617177,30
87,51,100,136.54,513.4,1.306,6.3035436,30
88,51,101,137.75,513.6,1.316,6.99377,30
90,52,106,139.78,514.0,1.334,6.664816,30
92,53,112,142.42,514.2,1.334,6.3984776,30
93,53,115,143.59,514.4,1.344,6.289317,30
94,52,116,144.46,514.6,1.344,6.246095,30
97,50,118,148.5,515.0,1.344,5.8381166,30
101,51,118,154.1,515.6,1.344,6.2014112,30
107,51,119,163.18,516.6,1.353,6.0161285,30
114,53,120,172.95,517.8,1.362,6.9304605,30
117,51,121,176.94,518.2,1.39,7.060476,30
121,53,121,182.35,518.8,1.39,7.400957,30
128,53,121,192.56,520.0,1.39,6.9039655,30
131,52,121,197.59,520.6,1.4,7.5271697,30
135,54,121,202.57,521.0,1.418,7.3588767,30
141,53,121,211.9,521.8,1.446,7.849639,30
144,53,121,215.61,522.0,1.446,8.659794,30
152,51,120,225.88,523.0,1.446,8.276568,30
154,52,120,228.66,523.2,1.437,8.029852,30
161,51,117,238.17,524.0,1.418,7.526993,30
162,51,117,239.64,524.2,1.418,6.159357,30
170,55,115,251.12,524.0,1.428,5.4565425,30
171,55,114,253.11,523.8,1.437,5.252755,30
173,55,113,258.43,523.2,1.502,4.5444984,30
174,55,113,261.46,523.0,1.568,4.10464,30
176,79,113,268.4,522.6,3.219,3.5918999,30
179,79,114,280.01,521.8,3.667,3.1404245,30
184,81,117,299.42,521.0,3.723,3.080638,30
187,81,119,310.87,520.8,3.835,2.9309008,30
189,81,122,318.44,520.6,3.835,2.4298127,30
192,81,126,328.7,520.4,3.798,2.0150092,30
194,81,129,335.37,520.4,3.779,1.5055069,30
199,79,131,351.04,520.6,3.695,1.2296156,30
204,80,132,366.03,521.0,3.536,1.4948214,30
208,80,133,376.79,521.2,3.331,1.8313816,30
215,80,133,396.25,521.8,3.023,2.059415,30
217,80,133,402.0,521.8,2.986,2.21548,30
219,80,133,409.22,521.8,2.976,2.061658,30
222,80,133,418.59,522.0,2.939,2.1986217,30
224,81,134,424.27,522.4,2.883,2.1108212,30
227,81,136,431.94,522.8,2.827,2.0076475,30
231,81,137,441.77,523.2,2.734,1.966614,30
237,82,137,458.69,523.8,2.594,2.1994436,30
238,81,138,462.04,524.0,2.594,2.20541,30
239,81,138,465.21,524.2,2.594,2.0242963,30
246,81,140,486.35,524.8,2.641,1.752471,29
247,80,139,489.14,524.8,2.659,1.6221104,29
251,80,139,501.81,525.0,2.79,1.368622,29
253,80,139,507.9,525.0,2.837,1.2166249,29
260,79,140,527.98,525.4,2.818,0.85226345,29
262,79,140,533.36,525.4,2.781,0.665753,29
269,79,140,554.61,525.8,2.753,0.48689973,29
271,79,139,562.0,526.0,2.874,0.40571597,29
276,79,139,578.95,526.0,2.967,0.35952455,29
279,80,138,589.18,526.0,3.023,0.5137766,29
281,80,138,596.35,526.0,3.051,0.5184031,29
286,80,139,617.28,526.0,3.135,0.67712766,29
287,80,139,620.67,526.0,3.135,0.8644474,29
293,80,139,642.69,526.2,3.312,0.82346845,29
294,80,140,646.32,526.2,3.368,0.8125284,29
300,80,141,669.07,526.6,3.536,0.40789995,29
301,80,141,672.39,526.6,3.536,0.15672725,29
306,81,142,688.57,527.2,3.452,-0.040194202,29
318,0,143,688.57,529.2,0.0,-0.45658702,28
322,78,143,701.28,529.2,0.243,-0.6516465,29
327,82,143,716.8,530.4,3.116,-0.84510326,29
328,82,143,719.17,530.6,2.725,-0.9036981,29
331,81,145,726.66,531.4,2.799,-0.88706106,29
335,82,144,737.15,532.6,2.939,-0.85373366,28
339,81,145,747.96,533.8,2.883,-0.437736,28
342,82,148,756.53,534.4,2.827,-0.28940958,28
344,82,148,762.15,535.0,2.818,0.14423305,28
350,80,149,777.69,535.8,2.771,0.26139286,28
351,80,148,780.36,536.0,2.762,0.32335418,28
358,80,149,799.31,536.8,2.631,0.2610209,28
360,80,149,805.23,537.2,2.622,0.15435964,28
366,80,150,821.34,537.8,2.557,0.008874347,28
372,80,150,838.2,538.2,2.529,-0.267811,28
379,80,151,859.4,538.8,2.529,-0.09374646,28
380,80,151,862.51,538.8,2.529,0.53400683,28
385,80,152,878.63,539.4,2.547,0.9234803,28
388,81,151,888.58,539.4,2.566,1.5470521,28
394,81,150,905.83,540.2,2.557,2.06531,28
396,80,149,911.75,540.4,2.547,2.171832,28
400,80,150,923.49,541.0,2.519,2.0982842,28
404,80,149,934.93,541.2,2.575,2.1526515,28
406,80,149,940.65,541.4,2.631,2.645718,28
411,40,149,953.15,541.8,2.743,2.3921642,28
417,80,149,973.82,542.6,2.351,2.1591198,28
418,80,149,976.58,542.8,2.417,2.1699882,28
420,80,149,982.09,543.0,2.491,1.7337886,28
425,80,150,995.11,543.4,2.557,1.4541959,28
427,80,151,1001.0,543.8,2.566,1.4326673,28
433,80,151,1017.6,544.4,2.557,1.0385535,28
438,79,150,1032.3,544.8,2.678,0.78280103,28
440,79,149,1037.64,544.8,2.678,0.72118956,28
443,78,151,1045.74,545.0,2.706,0.4425213,28
448,80,150,1058.05,545.4,2.743,0.51096874,28
450,79,149,1063.47,545.6,2.697,0.58624136,28
456,80,150,1080.27,545.6,2.641,0.59921765,28
457,80,150,1083.64,545.6,2.641,0.8030828,28
460,79,149,1095.0,545.8,2.743,0.8111136,28
463,80,149,1102.59,545.8,2.687,1.2957631,28
469,80,149,1121.94,546.0,2.687,1.257378,28
475,80,151,1140.51,546.0,2.818,1.3663471,28
476,79,151,1142.75,546.0,2.818,1.4517562,28
481,40,151,1158.48,546.2,2.781,1.1921011,28
487,40,151,1174.5,546.6,2.743,1.0501966,27
489,80,151,1181.35,546.6,2.734,1.0328925,27
491,80,151,1187.6,546.8,2.725,1.2772597,27
496,80,150,1205.27,547.0,2.762,1.2255409,27
502,80,151,1225.89,547.2,2.846,1.4881752,27
503,79,151,1229.46,547.4,2.893,1.8563125,27
510,79,151,1251.08,547.8,3.051,1.6584321,27
518,80,151,1271.95,548.2,2.921,2.895705,27
524,80,151,1292.93,548.6,2.874,3.214789,27
526,80,151,1299.46,548.8,2.893,3.3371952,27
527,80,151,1302.85,549.0,2.921,2.335448,27
532,79,151,1316.64,549.6,3.032,1.8832564,27
536,79,151,1328.7,550.0,2.725,1.8766462,27
541,79,151,1343.01,550.2,2.855,1.7684413,27
548,79,151,1363.65,550.8,2.921,1.6589719,27
550,80,151,1369.14,551.0,2.976,1.880056,27
551,80,151,1371.73,551.0,2.976,1.5849704,27
555,80,151,1383.38,551.4,2.995,1.3388433,27
558,80,152,1395.44,551.4,2.995,1.0707949,27
560,80,152,1401.53,551.4,2.976,1.1323824,27
561,79,153,1404.32,551.4,2.976,1.0256299,27
565,80,152,1415.62,552.2,2.948,0.90835226,27
569,80,152,1425.11,552.6,2.911,1.2509204,27
575,79,154,1441.99,553.0,2.883,1.4623122,27
577,80,155,1447.35,553.2,2.874,1.6103022,27
580,79,156,1456.14,553.6,2.874,1.5643854,27
581,80,156,1458.71,553.6,2.874,1.8699055,27
586,80,156,1470.88,554.2,2.855,1.6588577,27
587,80,156,1472.95,554.4,2.855,2.0725133,27
588,80,156,1475.29,554.4,2.846,2.0747228,27
596,80,157,1497.54,555.4,2.771,1.9044218,27
597,80,157,1499.65,555.6,2.771,2.453089,27
601,81,158,1511.18,556.0,2.753,2.2185056,27
602,81,158,1513.68,556.2,2.753,2.6473868,27
605,80,158,1520.63,556.6,2.734,2.4660633,27
608,80,159,1529.34,557.2,2.734,2.062191,27
612,80,159,1544.05,557.8,2.818,1.9625281,27
615,80,159,1551.64,558.2,2.771,1.4845945,27
618,81,163,1558.39,558.2,2.762,1.2863357,27
620,81,162,1563.35,559.2,2.734,0.5580945,27
621,81,159,1566.3,559.2,2.715,0.24145834,27
627,80,160,1585.89,560.0,2.669,-0.017592452,27
628,80,160,1588.9,560.2,2.678,-1.1651385,27
633,79,160,1604.47,561.6,2.725,-1.279207,27
634,79,161,1607.76,562.0,2.734,-1.9528258,27
637,79,161,1617.19,562.6,2.781,-1.9333217,27
639,79,161,1622.8,563.2,2.827,-2.3786252,27
640,79,161,1625.52,563.4,2.837,-2.4760828,27
641,79,163,1628.61,563.8,2.846,-2.2852533,27
646,79,161,1642.83,564.8,2.902,-2.1287181,26
647,78,160,1645.83,565.0,2.921,-2.3237693,26
651,78,161,1657.2,565.8,2.967,-2.107555,26
654,78,161,1665.09,566.6,2.995,-1.9035414,26
655,78,161,1668.11,566.8,3.004,-1.2633966,26
657,78,160,1673.53,568.2,3.004,-1.0513291,26
660,78,161,1681.58,569.4,2.958,-0.86595887,26
662,78,161,1688.09,570.6,2.93,-0.21818776,26
663,79,159,1690.91,570.8,2.921,0.58207464,26
666,79,160,1700.06,572.0,2.902,1.0513946,26
670,78,161,1711.59,573.0,2.911,1.3608862,26
671,78,161,1714.12,573.2,2.911,2.6194692,26
674,78,163,1725.27,574.4,2.921,2.6874475,26
675,78,160,1729.4,574.6,2.921,2.9306533,26
676,78,161,1732.51,574.8,2.93,3.0113897,26
678,78,160,1738.26,575.4,2.939,3.2189226,26
684,78,160,1755.48,576.6,3.023,2.6239588,26
685,78,161,1758.73,577.0,3.023,2.9497986,26
687,78,161,1766.29,577.6,3.032,2.590499,26
692,79,160,1781.23,578.6,3.079,2.0035617,26
693,78,160,1784.75,578.6,3.079,1.2936317,26
698,78,161,1801.02,579.8,3.163,0.9806787,26
699,78,163,1804.72,580.0,3.172,0.61736506,26
701,78,160,1811.94,580.2,3.191,0.367953,26
705,79,163,1824.9,580.6,3.228,0.20660731,26
706,78,161,1827.93,580.8,3.238,0.0042777453,26
712,78,158,1847.89,581.2,3.303,0.0033388142,26
718,79,157,1864.38,582.0,3.284,-0.25348526,26
723,80,157,1879.13,583.2,3.238,-0.543006,26
725,80,158,1885.02,583.6,3.21,-0.8028445,26
728,79,158,1893.92,584.4,3.191,-0.7983994,26
731,78,159,1903.35,585.4,3.182,-1.2102956,26
732,78,160,1906.32,585.8,3.172,-1.5540311,26
738,79,161,1923.11,586.4,3.144,-1.466274,26
742,79,160,1935.31,587.0,3.107,-1.8514673,26
744,79,159,1940.81,587.4,3.098,-1.8656539,26
745,79,161,1943.5,587.6,3.088,-1.8278494,26
746,79,160,1946.7,588.2,3.079,-1.6957387,26
749,79,160,1956.29,589.4,3.06,-1.581489,26
752,79,158,1965.32,590.4,3.06,-1.50071,26
753,79,159,1968.41,590.6,3.06,-1.6565611,26
758,78,161,1983.56,591.2,3.051,-1.5083919,26
762,78,162,1997.83,591.6,3.042,-1.8826445,26
766,78,162,2010.86,592.8,3.07,-1.8859065,26
767,78,162,2014.1,592.8,3.07,-1.6548737,26
772,78,160,2030.4,593.8,3.098,-1.4097478,26
773,79,160,2033.64,594.0,3.107,-1.5519683,26
777,78,157,2047.96,595.0,3.126,-1.28357,26
780,78,157,2057.26,595.0,3.144,-1.4899929,26
787,79,155,2077.92,595.6,3.172,-1.4365145,26
790,79,153,2085.65,596.0,3.172,-1.3979577,26
791,79,152,2088.51,596.2,3.172,-1.1735985,26
795,78,150,2099.73,597.4,3.163,-0.95122486,26
797,78,150,2106.05,597.8,3.154,-0.5363075,26
800,78,150,2116.87,598.6,3.154,-0.34475774,26
805,79,151,2132.26,599.4,3.144,0.33633146,26
807,79,151,2138.61,599.6,3.144,0.6917131,26
813,79,151,2156.71,600.4,3.135,0.78901684,26
814,79,151,2160.48,600.6,3.135,0.84930396,26
815,79,151,2163.84,600.6,3.135,0.84738976,26
818,79,151,2174.09,601.8,3.135,0.74240565,26
822,79,151,2187.81,602.6,3.154,0.35010877,26
827,78,152,2203.86,602.8,3.172,0.08669858,26
830,78,152,2214.17,602.8,3.172,-0.25216922,26
836,77,151,2232.65,604.0,3.2,-0.2862311,26
838,78,150,2239.03,604.2,3.21,-0.39046025,26
843,78,147,2251.29,604.4,3.219,-0.35224217,26
846,78,147,2260.8,604.4,3.219,-0.42773375,26
852,78,148,2279.21,605.0,3.21,-0.64075285,26
853,78,148,2281.13,605.4,3.21,-0.8090652,26
855,78,148,2285.61,605.6,3.191,-1.0349295,26
858,78,149,2294.7,606.0,3.172,-1.0020497,26
863,78,151,2306.43,607.0,3.051,-1.1046138,26
864,78,151,2308.83,607.2,3.014,-1.2086257,26
871,79,152,2329.21,607.6,2.818,-1.0360752,26
872,79,152,2332.52,607.6,2.809,-1.4101535,26
879,79,152,2355.73,608.2,2.818,-1.2366977,26
885,80,151,2373.02,609.2,2.799,-1.2710879,26
886,80,151,2376.23,609.2,2.79,-1.1603721,26
892,80,154,2396.63,609.6,2.809,-0.83025855,26
898,80,155,2415.22,609.8,2.855,-1.3568192,26
905,80,155,2435.3,609.6,2.93,-1.5180054,26
907,80,154,2439.28,610.4,2.93,-2.4050703,26
912,80,155,2452.04,611.6,2.893,-2.2207778,26
918,79,156,2468.66,612.2,2.659,-2.6688528,26
920,79,156,2474.39,612.2,2.678,-1.8096087,26
924,79,156,2484.78,612.4,2.678,-1.620422,26
927,80,155,2491.22,612.6,2.641,-0.8766957,26
929,80,155,2495.82,612.6,2.613,-0.5265853,26
930,80,158,2498.19,612.6,2.594,0.22585052,26
933,80,155,2504.99,612.6,2.557,0.5047925,26
938,80,156,2517.41,613.0,2.519,0.7648382,26
943,80,156,2532.41,613.6,2.529,1.5603795,26
946,79,154,2541.82,614.0,2.547,2.1536717,26
953,79,158,2559.8,614.4,2.566,2.309169,26
956,80,157,2566.21,614.4,2.529,2.4903374,26
960,80,154,2575.69,614.4,2.51,2.0345232,26
964,80,151,2586.55,614.4,2.566,1.9115158,26
967,79,150,2596.09,614.6,2.557,1.7880173,26
974,80,149,2613.7,614.8,2.51,1.5820087,26
982,81,151,2634.05,614.4,2.538,1.0509931,26
983,81,153,2635.98,614.4,2.538,-0.11724787,26
989,80,152,2650.52,614.4,2.519,-0.4430402,26
996,80,151,2667.95,614.8,2.519,-1.3700936,26
1002,81,149,2682.11,615.0,2.51,-2.2540772,26
1008,81,149,2696.78,615.6,2.519,-2.7115483,26
1010,80,149,2702.18,615.8,2.519,-1.6281499,26
1016,80,149,2717.81,616.4,2.538,-0.29721174,26
1018,80,149,2722.9,616.6,2.538,0.14675103,26
1019,80,150,2724.63,616.6,2.538,1.2132361,26
1020,81,149,2727.03,616.8,2.538,1.6410964,26
1022,81,150,2732.21,617.0,2.538,2.013376,26
1029,81,151,2748.23,617.6,2.501,2.3591154,26
1037,79,150,2770.45,617.6,2.454,2.2836962,26
1039,79,147,2777.32,618.0,2.454,2.2886193,26
1042,79,150,2785.29,618.2,2.417,1.9608068,26
1044,79,150,2790.05,618.0,2.407,1.8311747,26
1052,79,150,2810.86,618.2,2.482,1.5472289,26
1058,79,148,2828.12,619.0,2.491,1.9327863,26
1059,79,148,2831.27,619.0,2.51,2.081228,26
1063,80,147,2844.32,619.0,2.575,1.8178077,26
1067,80,144,2854.75,618.8,2.501,2.0186827,26
1068,80,144,2858.18,618.6,2.51,2.0548816,26
1071,79,145,2869.66,618.0,2.575,1.9566206,26
1075,80,145,2882.48,616.8,2.594,1.6859167,26
1076,80,145,2886.02,616.4,2.603,1.693211,26
1082,78,145,2905.38,615.8,2.659,1.3199227,26
1085,79,145,2913.82,615.6,2.687,1.4081072,26
1091,79,146,2937.01,616.0,2.855,1.2201236,26
1093,80,149,2945.18,616.6,2.837,0.8425309,26
1094,80,147,2948.77,616.8,2.827,0.5738406,26
1100,80,147,2970.56,617.8,2.874,0.12676618,26
1102,80,148,2978.22,617.8,2.976,-0.6369515,26
1107,80,150,2995.52,618.6,3.088,-0.94316083,26
1110,79,155,3006.66,618.8,3.144,-1.2992306,26
1112,80,155,3014.02,619.0,3.2,-0.96650696,26
1115,80,157,3024.0,619.0,3.256,-0.8795799,26
