time,heartrate,distance,altitude,velocity_smooth,grade_smooth,temp
508,136,2783.88,477.0,5.16,17.197748,26
509,135,2785.82,478.6,2.79,14.179727,26
510,136,2787.41,479.2,2.305,11.968368,26
511,135,2790.57,479.8,2.79,11.261294,26
513,135,2799.47,480.8,3.667,9.944402,25
514,135,2803.85,481.2,4.339,7.2749906,25
515,135,2808.71,481.6,4.339,7.118276,25
516,135,2813.34,482.6,4.339,3.70852,25
518,135,2821.65,484.4,4.311,-0.36814994,25
520,135,2830.54,485.4,4.339,-3.5211756,25
521,135,2835.41,485.8,4.395,-6.9767995,25
522,134,2840.6,486.0,4.833,-7.947494,25
525,134,2857.18,485.8,5.496,-8.373609,25
526,134,2862.47,485.4,5.496,-8.188578,25
527,133,2867.46,484.6,5.244,-7.5326743,25
528,133,2872.8,484.2,5.3,-7.490343,25
529,133,2878.31,483.6,5.365,-5.7149277,25
531,133,2890.98,482.8,6.373,-4.8231006,25
533,133,2904.26,481.6,6.643,-1.9766792,25
535,133,2918.25,480.4,6.373,-0.34750432,25
537,134,2932.33,480.4,6.643,-3.5925715,25
538,133,2939.75,480.2,7.091,-5.3621635,25
541,133,2961.75,480.2,7.194,-7.966688,25
542,133,2967.74,480.2,6.877,-13.34837,25
543,132,2973.58,479.2,6.877,-12.432152,25
545,131,2984.41,478.4,4.889,-11.6447935,25
546,130,2989.41,477.4,4.889,-10.389941,25
548,129,2997.53,476.2,3.695,-12.180548,25
549,129,3000.39,475.6,3.695,-15.264153,25
552,132,3012.41,475.2,3.63,-15.33943,25
554,137,3020.51,473.4,3.732,-8.058836,25
555,137,3025.04,472.6,3.732,-7.805387,25
556,137,3029.47,472.4,3.732,-6.8622727,25
558,140,3036.12,472.2,2.939,-7.065358,25
559,141,3038.2,472.0,1.866,-6.729686,25
561,142,3040.11,471.2,1.045,-5.850057,25
563,141,3042.0,470.0,0.0,-4.225774,25
564,140,3043.45,469.4,0.0,-3.4227219,25
565,140,3045.02,468.8,1.372,-2.543039,25
567,138,3050.99,467.4,2.575,-0.326337,25
568,137,3055.48,467.4,3.275,-0.3615796,25
571,135,3074.08,467.8,5.496,-1.1818517,25
572,135,3080.18,468.4,5.57,-1.7154052,25
573,136,3086.41,468.6,5.608,-2.3002167,25
576,135,3106.43,468.6,6.205,-0.28784955,25
580,138,3132.5,467.2,6.009,2.5879147,25
584,137,3156.08,467.4,6.065,2.9109643,25
586,137,3168.4,468.4,6.018,2.6223314,25
592,134,3201.43,468.8,5.72,2.2541628,25
595,135,3217.32,469.4,5.374,6.3862453,25
599,134,3239.46,470.0,5.263,6.4947753,25
600,134,3244.53,470.4,5.244,9.330197,25
602,134,3254.65,471.6,5.197,7.952013,25
604,133,3265.18,472.8,5.225,5.7921834,25
606,136,3275.84,473.4,5.244,7.106254,25
607,137,3281.01,473.8,5.263,5.732451,25
608,137,3286.34,474.2,5.263,5.5642166,25
610,139,3297.19,474.8,5.309,4.990401,25
613,142,3313.25,475.8,5.374,5.3173556,25
614,142,3318.53,476.2,5.374,6.185089,25
618,144,3338.51,477.2,5.337,3.5511978,25
619,144,3343.78,477.4,5.281,7.3127127,25
623,144,3365.08,478.2,5.244,6.6611266,25
626,144,3380.54,479.4,5.16,6.086781,25
627,145,3385.89,479.4,5.244,9.316609,25
631,144,3407.03,481.2,5.244,6.8365793,25
633,145,3417.73,482.4,5.179,5.8704376,25
634,145,3423.11,482.6,5.179,4.1368527,25
637,144,3438.64,484.0,5.169,2.0883572,25
639,141,3449.13,484.8,5.179,0.23552659,25
642,141,3465.07,485.2,5.197,-0.26869187,25
645,139,3480.72,485.8,5.263,-1.3658383,25
653,139,3523.81,485.2,5.272,-3.35724,25
655,138,3534.46,485.0,5.337,-11.208451,25
657,139,3545.59,483.4,5.365,-10.036146,25
658,139,3551.13,482.4,5.365,-9.434485,25
659,139,3556.64,482.0,5.374,-9.627428,25
660,139,3562.08,481.6,5.384,-9.867767,25
662,140,3572.44,480.8,5.412,-8.684366,25
663,140,3577.45,480.4,5.412,-9.571833,25
666,139,3594.38,479.0,5.412,-7.7726283,25
669,142,3611.48,477.4,5.533,-5.6742253,25
672,143,3629.04,476.2,5.738,-4.036437,25
675,142,3647.39,475.0,5.794,0.8890396,25
677,143,3658.68,474.4,5.86,6.4520946,25
679,144,3671.12,473.8,5.916,8.586177,25
683,147,3696.7,473.8,6.224,6.63038,25
684,147,3703.36,475.6,6.261,4.67493,25
685,147,3710.02,478.0,6.27,1.2945822,25
689,148,3737.67,478.2,6.606,1.0885736,25
690,148,3744.87,478.2,6.671,1.8285685,25
693,150,3765.32,479.0,6.746,0.8638772,25
700,148,3814.3,478.8,6.886,4.588315,24
703,147,3835.21,479.6,6.886,22.43519,24
704,147,3842.05,482.0,6.886,25.715206,24
705,147,3848.68,484.2,6.867,23.796722,24
706,147,3855.11,485.2,6.867,22.272291,24
707,147,3861.35,487.0,6.867,19.899464,24
708,147,3867.09,489.2,6.084,18.07274,24
709,148,3872.3,491.4,5.561,15.261119,24
710,148,3877.67,492.4,5.16,14.854817,24
711,148,3882.97,493.8,5.141,14.517379,24
712,148,3888.25,494.4,5.141,15.281008,24
713,148,3893.37,495.6,5.561,12.186411,24
714,149,3898.28,496.4,5.225,11.893528,24
715,149,3903.44,497.2,5.16,11.498795,24
717,149,3913.43,497.4,5.132,13.436105,24
719,149,3923.57,498.6,5.123,14.00809,24
720,149,3928.83,500.0,5.123,12.6095295,24
721,150,3934.23,501.2,5.132,11.572512,24
724,149,3950.65,502.2,5.132,11.699857,24
725,149,3955.73,503.2,5.123,12.509353,24
726,149,3960.77,504.4,5.104,10.291971,24
728,149,3970.66,505.4,5.225,5.441925,24
730,150,3980.7,506.6,5.104,4.185491,24
731,150,3985.58,507.2,5.095,2.7192426,24
732,150,3990.3,508.2,5.095,-0.38902888,24
735,151,4005.14,509.6,5.067,-3.5059564,24
736,150,4010.26,510.0,5.067,0.0,24
739,149,4023.33,510.0,4.208,0.0,24
741,151,4032.29,508.8,4.525,1.9400043,24
742,151,4037.03,508.6,4.609,2.4488957,24
743,150,4041.73,508.0,4.553,3.4911199,24
746,149,4054.91,507.8,4.516,4.054129,24
750,149,4073.1,508.0,4.497,4.706798,24
757,148,4106.06,510.0,4.553,6.1571774,24
758,149,4110.81,510.4,4.553,15.485147,24
759,151,4115.85,510.8,4.563,13.610253,24
760,153,4120.92,511.4,4.637,13.79566,24
761,154,4125.24,512.4,4.637,11.99984,24
762,153,4129.83,513.2,4.647,11.345826,24
764,152,4138.95,514.2,4.703,7.062016,24
765,148,4143.66,514.8,4.703,7.1318045,24
766,148,4148.58,515.4,4.703,6.695237,24
768,148,4157.77,517.2,4.703,4.0168734,24
770,146,4166.69,518.4,4.693,5.4863844,24
771,149,4170.92,518.4,4.675,6.3495555,24
773,149,4178.13,518.4,4.012,6.868639,24
779,148,4203.42,519.2,4.208,6.8017206,24
780,149,4207.31,519.4,4.208,13.887965,24
784,149,4223.41,521.0,4.143,12.402863,23
786,149,4231.12,522.0,4.133,14.332599,23
787,149,4235.01,522.8,3.975,14.969474,23
788,150,4238.62,523.6,3.956,14.554822,23
790,150,4245.94,524.8,3.947,11.86109,23
791,149,4249.55,525.2,3.891,12.728254,23
793,150,4256.92,526.4,3.732,9.706771,23
794,149,4260.68,526.8,3.732,10.306168,23
796,149,4268.39,527.6,3.704,7.6753798,23
799,151,4279.35,528.8,3.714,4.7068624,23
801,151,4287.36,530.0,3.751,-0.3799517,23
804,152,4299.42,531.2,3.9,-4.364924,23
806,155,4307.39,532.0,3.91,-6.7024794,23
808,158,4315.44,532.0,3.938,-7.3883204,23
811,161,4327.95,531.8,4.096,-9.049763,23
812,160,4332.11,531.6,4.115,-13.64956,23
818,161,4356.32,529.8,4.124,-12.035502,23
820,161,4364.42,528.2,4.124,-14.421011,23
821,162,4368.68,527.8,4.124,-11.216979,23
822,163,4372.9,527.0,4.096,-10.654933,23
824,164,4380.82,525.6,4.04,-8.895796,23
826,163,4388.78,524.4,4.04,-5.3690515,23
829,163,4400.86,523.0,4.078,-3.6083076,23
831,164,4409.11,521.8,4.115,-2.0292382,23
835,163,4426.91,520.6,4.255,0.0,23
839,162,4444.27,520.8,4.348,-4.3161893,23
842,162,4460.1,521.0,5.281,-7.1131415,23
844,162,4470.99,520.6,5.011,-2.3198178,23
847,163,4487.23,519.6,5.216,-1.1997672,23
849,163,4497.72,518.2,5.225,1.1887956,23
851,162,4508.45,517.2,5.281,1.2463589,23
856,162,4537.91,519.6,5.533,-2.9906747,23
860,161,4562.12,518.8,5.86,-9.596773,23
861,161,4568.37,518.0,6.0,-13.372224,23
864,162,4587.74,516.2,6.186,-11.627921,23
865,162,4594.31,515.0,6.186,-12.833048,23
866,162,4601.15,513.4,6.942,-10.088431,23
867,161,4608.33,512.4,7.054,-9.522673,23
869,161,4623.57,511.0,7.521,-7.5948153,23
871,160,4639.27,509.8,7.735,-8.217059,23
873,160,4655.78,508.4,7.521,-7.1423297,23
875,159,4671.78,507.2,7.726,-4.303529,23
876,158,4679.73,506.2,7.735,-2.7730339,23
878,157,4695.39,505.2,7.8,-1.6796254,23
880,156,4711.68,504.4,7.922,-0.71775347,23
885,155,4751.34,504.8,7.922,2.2666345,23
891,153,4800.08,504.0,7.978,6.5860615,23
895,151,4833.13,506.8,8.062,-0.47850412,23
896,151,4841.56,509.4,8.108,-5.954823,23
901,151,4883.76,508.0,8.183,-3.0731194,23
903,151,4900.46,506.4,8.323,6.06585,23
904,151,4908.81,506.2,8.351,7.659196,23
912,148,4976.09,506.4,8.435,8.323237,23
915,148,5001.53,512.0,8.435,16.369963,23
916,148,5010.09,513.4,8.472,12.350899,23
917,147,5018.36,516.8,8.472,8.8052025,23
918,147,5026.37,519.0,8.472,6.246237,23
920,147,5042.53,520.2,8.416,4.2553506,23
921,147,5051.05,520.6,8.323,4.753235,23
924,146,5076.29,521.6,8.379,3.5580814,23
927,146,5101.44,522.6,8.323,-2.7694693,23
928,145,5109.78,523.4,8.323,-12.984382,23
931,145,5133.93,523.4,8.202,-16.5383,23
933,143,5150.19,521.0,8.202,-14.09175,23
934,142,5158.38,518.6,8.202,-11.500005,23
935,142,5166.61,516.0,8.202,-2.7933004,23
936,142,5175.11,514.0,8.202,8.7609005,23
937,141,5183.54,512.8,8.258,10.181044,23
938,140,5192.06,512.8,8.258,11.864599,23
939,139,5200.28,512.8,8.258,9.47302,23
940,138,5208.24,512.8,8.258,11.049978,23
941,137,5216.22,514.6,8.258,6.786838,23
942,136,5224.4,518.4,8.435,-3.5906992,23
943,137,5233.29,518.8,8.454,-4.892798,23
945,137,5250.81,518.8,8.668,-4.6442995,23
946,137,5258.25,518.4,8.08,-2.0437746,23
947,135,5265.61,518.0,7.577,-1.5621054,23
949,135,5277.29,517.2,6.513,-2.2040918,23
950,136,5282.32,516.2,5.356,-0.59360886,23
951,136,5289.25,516.2,5.356,-0.6414341,23
952,136,5296.67,516.2,6.261,-0.72085476,23
954,135,5309.04,517.2,5.244,-3.6446528,23
955,134,5314.1,517.2,5.244,-5.395027,23
956,134,5319.52,517.2,5.496,-5.8839607,23
960,131,5344.09,516.0,6.046,-4.202999,22
961,130,5350.94,515.8,6.587,-10.811494,22
964,127,5371.77,515.2,6.979,-11.044282,22
966,126,5386.26,513.8,6.895,-10.270634,22
967,126,5393.79,512.8,6.979,-5.7366796,22
969,123,5408.71,510.2,7.11,1.9539379,22
971,121,5424.17,508.8,7.325,2.34915,22
973,120,5438.67,508.4,7.054,0.91831183,22
976,116,5455.34,509.8,5.318,-1.5713156,22
977,115,5459.72,511.4,4.32,-8.172016,22
982,117,5489.58,510.0,7.185,-6.267931,22
983,118,5497.38,509.0,7.651,-4.9022136,22
985,119,5514.12,507.4,8.23,-2.6209385,22
987,119,5530.27,506.6,7.903,-1.5019792,22
990,119,5550.9,506.2,6.261,-1.1187825,22
991,118,5556.92,506.0,6.065,-0.7033608,22
993,118,5567.42,505.6,5.048,0.0,22
994,117,5572.59,505.8,5.048,6.330287,22
996,117,5583.73,504.8,5.216,7.156708,22
1000,115,5607.68,505.6,5.822,7.1607833,22
1001,115,5614.25,505.6,6.615,0.6794652,22
1002,114,5621.07,505.8,6.634,0.38260007,22
1004,114,5636.97,509.2,7.66,-9.300563,22
1005,114,5644.98,509.4,7.931,-13.244182,22
1008,115,5666.47,508.8,6.028,-14.046868,22
1009,115,5672.85,506.0,6.028,-14.056206,22
1010,115,5678.82,504.4,5.496,-10.961267,22
1011,115,5684.65,503.6,5.897,-9.238127,22
1012,115,5693.9,502.8,5.897,-7.7143946,22
1013,114,5701.17,501.8,6.625,-5.52885,22
1014,114,5709.44,500.8,6.737,-1.829893,22
1015,114,5717.23,499.4,6.737,0.34867856,22
1016,114,5725.13,498.8,6.737,0.84185046,22
1017,113,5732.45,498.6,6.737,1.1475698,22
1018,113,5738.42,498.6,6.737,1.2517827,22
1019,113,5743.99,498.6,6.233,1.3582709,22
1020,112,5749.76,499.0,6.625,0.8844773,22
1023,114,5766.69,500.0,5.757,-0.6432423,22
1031,112,5812.11,499.6,5.626,-2.0664988,22
1033,113,5824.78,499.6,5.626,-5.039565,22
1040,114,5863.83,498.4,5.692,-4.472724,22
1043,115,5883.08,497.0,5.729,-9.602018,22
1045,116,5895.1,495.8,5.916,-9.857321,22
1047,116,5906.31,494.4,5.916,-8.309123,22
1049,116,5920.14,493.4,6.046,-8.181782,22
1051,115,5931.99,491.6,6.074,-1.7193944,22
1053,115,5942.11,490.6,6.093,1.5638773,22
1054,115,5949.45,490.0,6.093,2.9668748,22
1056,116,5960.27,489.0,6.093,4.821164,22
1059,116,5978.47,489.0,5.449,8.80749,22
1062,116,5996.03,490.6,5.906,8.797403,22
1063,116,6002.28,491.6,5.906,9.169796,22
1064,116,6008.64,494.4,5.906,5.6564016,22
1069,116,6042.3,494.4,7.007,6.2877917,22
1072,117,6066.05,496.2,7.353,1.4953265,22
1074,118,6079.82,498.0,7.306,-1.0614516,22
1079,119,6122.8,497.6,8.23,-0.6818923,22
1081,119,6138.44,497.4,7.25,-0.6818923,22
1082,118,6141.9,497.2,5.542,-0.6818923,22
1085,118,6152.88,497.0,3.704,-0.6818923,22
1086,118,6153.83,496.0,2.034,-0.6818923,22
1087,118,6154.34,495.4,0.0,-0.6818923,22
1088,118,6154.34,494.8,0.0,-0.6818923,22
1090,118,6154.34,493.8,0.0,-0.6818923,22
1093,118,6154.34,492.4,0.0,-0.6818923,22
1096,119,6154.34,491.0,0.0,-0.6818923,22
1098,117,6154.34,489.8,0.0,-0.6818923,22
1100,116,6154.34,488.6,0.0,-0.6818923,22
1102,115,6154.34,487.2,0.0,-0.6818923,22
1103,114,6154.34,486.4,0.0,-0.6818923,22
,,,,,,
