time,cadence,heartrate,distance,altitude,velocity_smooth,grade_smooth,temp
0,59,67,1.75,199.8,1.344,-4.008278,30
1,59,67,3.33,199.6,1.456,-4.008278,30
7,61,68,11.32,198.6,1.726,-4.026759,30
9,61,70,13.64,198.2,1.316,-4.738136,30
13,61,73,18.73,197.6,1.213,-4.680351,30
18,60,75,24.76,196.6,1.138,-5.2042284,30
19,60,75,26.13,196.4,1.138,-5.9911427,30
24,61,72,32.45,195.4,1.204,-5.715413,30
28,60,72,37.13,194.6,1.185,-6.3835816,30
30,60,73,40.11,194.2,1.166,-6.8564754,30
35,62,73,46.82,193.2,1.129,-7.27336,30
37,63,75,50.07,192.6,1.138,-7.805307,30
41,62,75,56.27,192.0,1.176,-7.73983,30
46,60,75,60.35,191.0,1.204,-8.661317,30
52,60,75,68.44,189.8,1.241,-9.319515,30
54,61,76,71.14,189.4,1.25,-9.0476675,30
57,61,76,74.71,188.8,1.25,-8.947963,30
61,60,77,81.87,187.8,1.241,-8.788235,30
63,62,77,84.82,187.2,1.241,-9.743232,30
66,62,77,88.18,186.6,1.25,-9.632976,30
71,61,78,91.14,185.4,1.278,-9.532581,30
73,62,78,94.3,185.0,1.288,-9.251259,30
76,62,76,102.51,184.4,1.297,-8.981768,30
77,62,73,105.31,184.0,1.297,-10.387292,30
80,62,74,110.38,183.4,1.306,-10.038064,30
82,62,74,112.12,183.0,1.306,-11.310479,30
86,62,73,118.15,182.2,1.25,-10.78839,30
93,61,73,129.12,181.0,1.334,-10.861859,30
94,61,73,130.38,180.8,1.344,-12.661774,30
99,60,73,139.48,180.0,1.39,-11.846014,30
103,60,74,145.94,179.2,1.428,-14.130727,30
105,60,74,148.81,178.8,1.456,-17.278084,30
110,59,73,155.59,177.8,1.484,-12.484269,30
112,59,74,158.37,177.2,1.474,-12.76282,30
115,59,72,162.32,176.6,1.465,-12.29936,30
120,60,73,168.97,175.6,1.456,-12.012483,30
122,60,74,171.81,175.2,1.446,-12.396873,30
125,61,74,176.62,174.4,1.437,-10.728931,30
129,61,73,183.12,173.8,1.437,-10.571972,30
131,60,75,186.0,173.4,1.446,-10.094012,30
133,59,72,188.91,173.0,1.446,-9.621706,30
136,59,72,193.67,172.6,1.456,-9.157671,30
219,83,117,196.41,163.8,2.473,-7.423173,29
220,83,117,199.01,164.0,2.099,-5.8886504,29
228,83,122,221.78,164.6,2.221,-4.724727,29
232,84,121,232.52,164.8,2.314,-5.7745347,29
236,83,124,242.32,165.2,2.389,-6.2417426,29
241,83,127,254.43,165.8,2.407,-6.166779,29
243,82,128,259.67,166.0,2.445,-5.2966404,29
249,41,133,274.72,166.6,2.501,-4.7452683,29
250,41,131,276.87,166.8,2.501,-5.426728,29
251,41,131,279.09,167.0,2.407,-4.0976954,29
257,83,134,293.21,167.8,2.463,-3.5177395,29
261,83,136,303.07,168.2,2.473,-4.4521427,29
266,84,137,315.33,168.6,2.482,-4.385755,29
268,84,135,320.33,168.8,2.482,-4.077899,29
270,81,135,325.49,168.8,2.482,-3.8780594,29
275,80,130,339.63,168.6,2.501,-3.025783,29
276,80,137,342.34,168.6,2.51,-3.1934996,29
278,79,133,347.44,168.6,2.538,-2.6448052,29
282,80,137,358.6,168.6,2.575,-2.523722,29
288,81,136,374.64,168.4,2.613,-1.9263995,29
295,81,137,392.89,168.0,2.697,-1.905856,29
297,81,136,397.87,167.8,2.697,-1.5380344,29
305,81,137,418.84,168.2,2.687,-1.2234797,29
309,81,134,429.74,167.4,2.687,-1.2090583,29
313,81,134,441.19,167.2,2.697,-1.1387697,29
321,81,131,463.65,167.4,2.715,-1.2295557,29
326,80,134,477.94,167.6,2.725,-2.215395,30
330,81,132,489.19,167.2,2.743,-1.9835888,30
333,41,132,497.69,167.0,2.753,-2.0831954,30
334,41,133,500.39,167.0,2.762,-2.1808476,30
336,41,130,505.83,167.0,2.771,-1.9008398,30
338,41,134,511.36,166.8,2.781,-1.3898015,30
343,81,133,524.73,166.4,2.771,-1.1277827,30
350,81,135,545.39,166.0,2.781,-1.1472112,30
352,81,136,550.75,165.8,2.79,-1.0906836,30
359,81,136,571.43,166.0,2.818,-1.0209672,30
361,81,137,576.5,166.2,2.837,-1.0826838,30
368,81,137,597.08,165.4,2.855,-1.0632609,30
370,81,137,603.2,165.4,2.865,-1.5626829,30
377,80,134,623.09,165.4,2.893,-1.2856373,30
378,80,136,626.1,165.6,2.893,-1.4467026,30
385,81,135,645.29,165.0,2.902,-1.280245,30
386,81,135,648.1,165.0,2.902,-1.4574299,30
394,81,137,669.97,164.6,2.865,-1.1870288,30
395,81,138,672.8,164.6,2.865,-1.3031514,30
403,80,140,694.08,164.2,2.846,-1.0653296,30
407,81,140,705.57,164.0,2.827,-1.0010413,30
409,81,141,711.21,164.0,2.827,-1.0480705,30
416,81,141,730.59,163.6,2.827,-1.038109,30
424,41,140,752.47,163.6,2.781,-1.2089874,30
426,81,139,758.42,163.4,2.734,-1.3185081,30
429,80,138,766.81,162.8,2.771,-1.6197771,30
435,80,137,784.26,162.8,2.809,-1.3620782,30
443,81,138,806.95,162.6,2.79,-1.7542136,30
444,81,138,809.71,162.6,2.799,-2.2312496,30
452,81,140,832.03,162.2,2.846,-1.9299097,30
454,81,141,837.91,162.2,2.837,-2.2430825,30
459,80,141,852.1,161.8,2.846,-1.8641882,30
465,81,140,869.11,161.6,2.846,-1.7908213,30
471,81,141,887.48,161.4,2.865,-2.588871,30
478,82,142,909.36,160.8,2.893,-2.4110055,30
481,80,142,918.26,160.8,2.911,-2.436982,30
482,80,142,921.19,160.8,2.911,-2.0597177,30
489,80,143,942.65,160.8,2.921,-1.5569403,30
495,80,143,961.12,160.4,2.967,-1.4319189,30
499,80,143,974.2,159.8,2.986,-1.2422074,30
502,80,144,983.25,159.6,3.004,-0.93414134,30
508,80,145,1001.29,159.6,3.023,-0.79015076,30
512,80,143,1013.45,159.6,3.032,-0.64890975,30
514,80,146,1018.7,159.6,3.032,-0.7489853,30
521,80,148,1038.97,159.6,3.032,-0.9472414,30
528,80,148,1057.74,158.8,2.995,-1.1708956,30
531,80,148,1066.44,158.8,2.986,-2.2418442,30
534,80,147,1074.7,158.6,2.976,-2.1281593,30
541,80,149,1094.86,158.4,2.939,-1.9975126,30
542,80,147,1097.63,158.4,2.939,-2.0143015,30
545,41,150,1105.88,158.4,2.93,-1.7336743,30
546,41,147,1108.89,158.4,2.93,-2.3132892,30
551,41,145,1122.47,158.0,2.921,-1.8064495,30
554,40,142,1131.23,158.0,2.911,-1.9314001,30
560,80,144,1147.82,158.0,2.883,-1.7185712,30
561,80,143,1150.69,157.8,2.874,-1.9682666,30
563,81,144,1156.15,157.8,2.865,-2.0568635,30
571,80,144,1178.58,157.8,2.846,-1.9757092,30
579,80,144,1200.0,157.0,2.827,-2.0150714,30
580,80,145,1202.63,156.8,2.827,-2.2415605,30
582,80,145,1207.94,156.8,2.818,-1.8840423,30
589,80,141,1227.0,156.4,2.771,-1.4132754,30
591,80,142,1232.32,156.0,2.762,-1.6047263,30
594,80,143,1240.58,155.6,2.762,-1.6760052,30
599,80,143,1254.67,155.6,2.743,-1.6457431,30
607,80,142,1277.28,155.4,2.725,-1.8411783,30
608,80,142,1280.09,155.4,2.734,-1.832535,30
616,80,144,1302.69,154.8,2.762,-1.461139,30
619,80,145,1310.32,154.6,2.771,-1.9498322,31
622,79,145,1319.71,154.6,2.771,-1.6140261,31
629,80,145,1339.91,154.6,2.79,-1.5573169,31
631,80,145,1346.28,154.6,2.79,-1.6545211,31
633,80,145,1353.21,154.6,2.799,-1.619479,31
639,80,145,1371.16,154.8,2.846,-1.2129697,31
646,80,144,1391.71,155.0,2.893,-1.2926453,31
649,80,144,1399.76,155.0,2.893,-0.95943725,31
656,80,144,1421.3,154.4,2.902,-0.5813516,31
657,80,145,1423.95,154.4,2.911,-0.30056205,31
664,80,145,1443.84,154.2,2.911,-0.14752536,31
671,80,146,1464.29,154.0,2.911,-0.19410324,31
672,80,145,1467.31,154.0,2.911,-0.24783036,31
679,80,144,1488.27,154.2,2.921,-0.38276112,31
680,80,144,1491.04,154.4,2.921,-0.6140914,31
688,41,145,1513.19,154.8,2.93,-0.5649869,31
689,41,145,1515.9,155.0,2.93,-1.0090762,31
698,81,145,1538.14,154.8,2.809,-0.9834988,31
704,81,147,1554.74,155.4,2.743,-1.1288886,30
706,81,144,1559.94,155.4,2.743,-0.84908134,30
714,81,143,1579.41,155.0,2.715,-0.6270737,30
715,81,146,1581.21,154.8,2.706,-0.20208994,30
717,82,146,1585.36,154.8,2.669,-0.0037759824,30
723,81,146,1600.21,154.8,2.454,0.27280816,30
731,81,148,1621.07,155.0,2.417,0.31667775,30
732,80,146,1623.43,155.0,2.417,0.32361403,30
737,81,146,1634.67,155.4,2.407,0.25694078,30
739,81,146,1639.82,155.4,2.389,0.22162774,30
746,81,145,1660.31,154.6,2.398,0.023311809,30
749,80,145,1669.08,154.6,2.454,-0.22283992,30
756,80,145,1689.42,154.4,2.575,-0.33934045,30
761,80,145,1703.99,154.2,2.659,-0.58788925,30
767,80,142,1721.47,154.0,2.725,-0.6360934,30
772,80,144,1735.84,153.8,2.781,-0.48570865,30
773,80,145,1738.52,153.6,2.79,-0.4883056,30
780,80,146,1758.68,153.4,2.799,-0.32442987,30
787,80,144,1779.01,153.4,2.827,-0.39019734,30
788,80,145,1781.9,153.4,2.837,-0.44959003,30
790,80,142,1787.58,153.4,2.846,-0.3874366,30
793,80,145,1796.69,153.8,2.846,-0.35913798,30
796,80,147,1804.62,154.2,2.846,-0.2967666,30
799,80,144,1812.43,154.2,2.837,-0.20472898,30
803,80,143,1823.66,154.8,2.837,-0.011022739,30
805,80,143,1829.49,155.0,2.837,0.044585075,30
808,40,146,1837.46,155.0,2.827,0.33957896,30
814,80,147,1854.33,155.0,2.799,0.60038763,30
816,80,148,1859.31,155.0,2.79,0.7798822,30
821,80,151,1873.88,155.4,2.79,0.80805874,30
823,80,154,1879.78,155.2,2.799,0.92287475,30
826,80,155,1889.59,155.2,2.818,0.71761876,29
834,80,154,1911.65,155.6,2.874,0.6497437,29
837,80,153,1919.72,155.6,2.883,0.5651291,29
840,80,154,1927.72,155.8,2.883,0.56732523,29
844,80,157,1939.04,155.8,2.874,0.5037093,29
846,80,159,1944.0,155.8,2.865,0.5206088,29
852,80,162,1960.55,156.0,2.855,0.48554513,29
855,80,163,1968.96,156.6,2.846,0.98436,29
857,80,163,1974.19,156.8,2.846,0.97806895,29
865,80,163,1996.02,156.6,2.846,0.92023444,29
867,80,162,2001.57,156.8,2.846,1.2729137,29
873,80,160,2017.49,156.8,2.837,1.022123,29
881,40,162,2038.67,157.0,2.79,1.0082903,29
885,80,160,2048.25,157.0,2.725,1.4437941,29
893,80,162,2068.43,156.4,2.659,1.4085194,29
896,80,163,2076.99,156.4,2.641,1.8587842,29
904,80,163,2098.41,156.8,2.641,1.6901876,29
905,80,163,2100.98,156.8,2.65,1.9859855,29
913,80,163,2123.05,156.8,2.641,1.5849909,29
914,80,162,2126.05,156.8,2.641,1.430518,29
922,80,162,2147.35,156.6,2.65,0.96761715,29
924,80,162,2153.06,156.4,2.65,0.644411,29
925,80,162,2155.82,156.6,2.65,0.44882944,29
932,80,160,2174.26,156.8,2.659,0.30032626,29
935,80,160,2182.45,156.8,2.65,0.40847862,29
940,80,161,2196.57,156.6,2.659,0.38155016,29
948,80,162,2219.17,156.6,2.678,0.50578827,29
949,80,161,2221.64,156.6,2.678,0.79889554,29
956,80,160,2240.49,156.6,2.697,0.75517946,29
957,80,160,2243.78,156.8,2.697,0.799567,29
964,80,162,2264.04,157.2,2.715,0.823337,29
967,81,163,2272.24,157.8,2.725,1.5709263,29
974,80,163,2292.25,157.8,2.743,1.4298679,29
976,80,162,2297.45,157.8,2.743,1.661951,29
977,80,164,2299.67,158.0,2.743,1.6146919,29
981,80,162,2308.78,158.2,2.734,1.3999913,29
985,81,162,2319.15,158.2,2.715,1.5490168,29
993,80,161,2340.36,158.4,2.678,1.4963671,29
999,81,161,2356.9,159.0,2.678,1.8586079,29
1003,80,162,2367.62,159.4,2.687,1.814546,29
1010,81,162,2386.86,160.0,2.687,1.683084,29
1014,80,162,2397.43,160.4,2.697,2.0171597,29
1022,80,164,2418.32,160.6,2.706,1.8887608,29
1025,80,164,2426.21,160.6,2.697,2.5037448,29
1026,80,165,2428.85,160.6,2.697,2.4013438,29
1034,80,163,2450.42,161.0,2.678,2.046032,29
1035,80,163,2453.35,161.0,2.678,2.0287707,29
1036,80,162,2456.25,161.0,2.678,1.7032561,29
1039,80,163,2465.31,161.0,2.678,1.4304706,29
1044,81,162,2479.67,161.8,2.678,1.1734297,29
1052,80,162,2501.76,162.0,2.706,1.1399202,29
1057,81,163,2514.32,162.2,2.706,1.4163973,29
1066,80,164,2537.02,161.8,2.678,1.6163828,29
1067,81,164,2540.03,162.0,2.678,1.5758082,29
1075,80,164,2562.22,162.4,2.678,1.0925065,29
1077,80,164,2567.93,162.6,2.678,1.327807,29
1085,81,164,2589.06,162.8,2.687,0.88980985,29
1093,80,164,2611.34,162.6,2.687,1.2700602,29
1094,80,164,2614.08,162.6,2.697,1.3817296,29
1102,81,162,2635.86,161.8,2.706,1.1709927,29
1104,81,162,2642.14,161.8,2.715,1.7177255,29
1112,81,162,2664.9,161.8,2.734,1.4076688,29
1113,81,162,2667.78,161.8,2.734,1.2802894,29
1121,81,162,2689.02,161.6,2.743,0.86707497,29
1125,81,162,2700.15,161.6,2.743,0.7691013,29
1133,81,161,2721.71,161.8,2.743,0.6165399,29
1136,80,160,2729.08,161.8,2.734,0.57467973,29
1143,80,162,2748.76,161.6,2.725,0.4494058,29
1151,81,163,2771.15,161.4,2.725,0.8440947,29
1159,80,163,2793.72,161.8,2.725,1.1773813,29
1160,80,160,2796.28,161.8,2.725,1.8896413,29
1161,80,163,2799.06,161.8,2.734,1.7970301,29
1163,81,162,2804.92,161.8,2.743,1.710473,29
1170,81,162,2825.35,162.0,2.771,1.6332986,29
1171,81,162,2827.92,162.0,2.781,1.5305475,29
1172,81,165,2830.64,162.0,2.781,1.3660821,29
1174,81,162,2836.21,162.2,2.79,1.1180359,29
1181,80,162,2856.55,162.6,2.799,0.9401317,29
1188,80,162,2877.56,163.4,2.818,1.0150294,29
1190,80,162,2883.51,164.6,2.827,0.9459101,29
1191,80,163,2886.33,164.6,2.837,0.951235,29
1199,80,164,2909.01,165.2,2.855,0.84390676,29
1207,81,166,2931.3,165.2,2.846,1.0444994,29
1208,81,166,2934.11,165.2,2.846,1.1625569,29
1213,81,165,2946.49,165.8,2.846,1.0376676,29
1215,80,165,2952.67,165.8,2.837,1.2619194,29
1223,81,166,2973.62,166.0,2.827,1.4829683,29
1231,81,167,2994.91,166.8,2.818,2.3264244,29
1232,81,166,2997.65,167.0,2.818,2.4756637,29
1233,81,166,3000.33,167.0,2.809,2.7456517,29
1240,82,166,3021.34,167.2,2.809,2.207098,29
1241,81,166,3023.81,167.2,2.809,2.3077269,29
1249,80,166,3045.78,167.8,2.827,1.9557456,29
1251,81,166,3050.48,167.6,2.827,2.516979,29
1258,80,166,3069.86,167.6,2.799,1.8063436,29
1265,81,165,3091.03,167.6,2.799,1.9616337,29
1267,81,165,3097.42,168.0,2.799,2.0491407,29
1274,81,164,3115.98,169.2,2.809,1.7946126,29
1277,80,164,3124.39,170.0,2.809,1.6156112,29
1279,81,165,3129.64,170.2,2.809,1.5360819,29
1286,81,165,3148.56,170.4,2.809,1.0606445,29
1294,81,166,3170.01,171.0,2.799,0.9564015,29
1296,81,167,3175.14,171.0,2.79,0.945199,29
1303,81,165,3194.63,170.8,2.79,0.6067056,29
1309,80,162,3211.84,170.6,2.79,0.8451393,29
1312,81,162,3220.1,170.4,2.781,0.7458052,29
1319,80,163,3240.88,169.8,2.781,0.639236,29
1320,80,163,3243.99,169.6,2.79,0.6878703,29
1321,80,164,3246.85,169.6,2.79,0.621479,29
1328,80,166,3267.79,170.0,2.809,0.47486418,29
1336,81,165,3290.12,171.0,2.771,0.63003486,28
1343,81,163,3310.16,171.0,2.818,0.5565458,28
1344,81,165,3313.03,171.0,2.818,0.26977354,28
1346,82,162,3318.89,170.8,2.837,0.11810492,28
1351,80,161,3333.42,171.0,2.865,0.10314742,28
1354,80,162,3341.69,171.2,2.865,0.0865159,28
1358,80,162,3352.58,171.6,2.865,0.043819208,28
1363,80,163,3367.3,172.2,2.855,0.24737579,28
1367,80,164,3378.12,172.8,2.855,0.50777316,28
1375,81,164,3400.38,172.8,2.855,0.5586873,28
1376,81,163,3402.88,172.8,2.855,0.8494725,28
1383,80,162,3420.17,172.4,2.79,0.7632231,28
1391,81,160,3441.36,172.2,2.753,0.77430314,28
1394,81,161,3449.35,172.0,2.753,1.0406579,28
1401,80,161,3470.37,171.2,2.743,0.90555173,28
1405,80,163,3481.57,171.0,2.743,0.8400204,28
1411,80,163,3495.36,171.2,2.734,0.7384854,28
1417,80,162,3513.65,171.2,2.678,0.7519958,28
