time,cadence,heartrate,distance,altitude,velocity_smooth,grade_smooth,temp
0,55,70,0.0,501.2,1.446,1.9522067,30
3,55,68,5.95,501.0,1.474,1.7683527,30
5,55,69,7.79,501.4,1.474,2.0963507,30
9,58,71,13.16,502.4,1.428,2.3542464,30
10,58,72,14.94,502.6,1.428,2.4503767,30
13,58,74,19.67,503.6,1.437,2.3864248,30
16,58,78,28.58,504.4,1.512,2.323265,30
17,58,79,32.41,504.6,1.54,2.474398,30
19,57,83,38.4,505.2,1.586,2.5270631,30
21,56,84,41.59,505.6,1.596,2.6411362,30
23,57,84,43.39,505.8,1.558,2.404476,30
27,57,83,47.44,506.4,1.53,2.368963,30
29,57,82,49.96,506.8,1.493,2.514913,30
30,56,81,50.95,506.8,1.484,2.5601907,30
32,56,81,52.53,507.0,1.446,2.4318469,30
33,56,81,53.11,507.2,1.428,2.338067,30
36,53,81,58.63,507.2,1.39,2.4173503,30
39,56,79,63.82,507.2,1.409,2.6817586,30
43,60,78,71.8,507.0,1.577,3.2671077,29
46,61,81,78.28,506.8,1.661,3.6249661,29
51,56,83,85.66,507.6,1.698,4.6489506,29
58,52,84,95.23,508.0,1.456,4.5019536,29
62,51,87,98.64,509.2,1.372,5.251927,29
64,53,90,101.19,509.4,1.362,5.3312545,29
65,53,91,102.27,509.6,1.353,5.7024145,29
68,52,94,105.59,510.4,1.325,5.867672,29
73,53,95,110.6,511.4,1.288,6.219195,29
74,53,95,111.64,511.6,1.278,6.5540915,29
75,53,96,112.98,511.6,1.269,6.1923995,29
79,52,97,118.42,512.8,1.25,5.98961,29
81,53,98,122.51,513.6,1.25,6.3296432,29
82,53,99,124.47,513.8,1.26,6.4860272,29
83,53,99,125.8,514.2,1.26,6.173912,29
85,53,100,128.73,515.0,1.278,5.943857,29
91,52,101,139.5,516.2,1.306,5.811341,29
93,52,103,141.72,516.6,1.325,7.7761674,29
98,51,106,148.46,516.6,1.344,7.5788264,29
100,51,107,151.12,516.8,1.344,8.7238655,29
101,51,107,152.43,517.2,1.344,8.580117,29
103,51,109,155.38,517.8,1.353,7.6379347,29
107,51,110,160.98,518.4,1.362,7.4819093,29
113,49,110,168.31,519.0,1.362,7.614806,29
117,49,110,173.94,519.6,1.372,7.568139,29
123,51,110,181.69,520.6,1.372,7.8091106,29
127,52,110,182.8,520.6,1.362,7.481779,29
130,51,111,186.4,521.4,1.362,6.9587636,28
132,51,112,188.3,521.6,1.353,6.7206445,28
138,51,111,195.19,522.8,1.344,6.6582637,28
139,52,111,196.18,523.0,1.334,8.249284,28
144,52,111,201.76,524.0,1.325,7.6049576,28
152,52,110,211.13,524.4,1.316,7.096678,28
160,51,111,220.09,525.0,1.297,7.8283563,28
165,51,109,224.86,525.0,1.288,8.002082,28
175,49,108,237.22,525.4,1.269,7.2698245,28
179,0,107,241.07,525.8,1.26,7.108614,28
182,0,107,241.61,525.6,1.204,6.7386503,28
187,0,104,243.18,525.0,0.0,5.9917474,28
191,0,103,247.72,524.4,0.0,5.3787513,28
196,0,107,255.74,524.4,0.0,5.0393963,28
198,58,107,259.51,524.6,0.224,4.884748,28
199,57,107,261.36,524.8,0.336,4.704127,28
201,57,104,264.56,525.0,0.69,4.299971,28
204,58,101,269.23,525.4,0.97,4.0728498,28
206,58,98,272.6,525.6,1.082,3.9528499,28
209,58,93,279.5,526.0,1.194,3.8241854,28
211,82,89,284.13,527.0,1.334,3.93854,28
212,82,88,286.58,527.4,1.437,3.8012662,28
215,82,88,294.28,528.0,1.894,3.612184,28
217,83,90,299.74,528.6,2.081,3.1607256,28
219,83,94,305.1,528.8,2.267,3.069511,28
221,82,97,310.48,529.2,2.379,3.0025158,28
223,82,101,316.0,529.4,2.426,2.6629612,28
225,81,105,321.85,529.4,2.463,2.230732,28
227,82,108,327.14,529.6,2.435,2.0506434,28
229,82,111,332.35,530.0,2.482,1.244955,28
231,81,114,337.35,530.4,2.426,1.0249314,28
233,80,117,343.42,530.6,2.333,0.86725247,27
237,80,120,353.71,531.4,2.267,0.70456266,27
238,80,120,356.0,531.4,2.267,0.32678717,27
241,80,121,363.18,532.0,2.258,0.22304696,27
245,40,124,373.29,533.0,2.277,0.12744136,27
246,40,124,375.88,533.2,2.286,0.1821196,27
254,82,124,396.5,533.4,2.361,0.1665563,27
256,82,124,402.03,533.4,2.379,0.3066437,27
263,81,124,421.12,533.6,2.445,0.39631334,27
270,79,125,438.22,533.2,2.538,0.5202863,27
278,81,125,460.8,532.8,2.575,0.71875113,27
286,81,128,482.83,533.4,2.585,0.9349451,27
287,81,128,485.63,533.4,2.585,1.2248104,27
295,82,130,507.71,533.2,2.594,0.7961733,27
296,82,130,510.45,533.2,2.594,0.9123069,27
304,79,128,530.61,533.0,2.603,0.60427713,27
305,79,128,533.2,532.8,2.603,0.13484459,27
313,79,129,553.24,532.2,2.603,0.021464191,27
315,80,126,558.38,532.0,2.603,-0.5878324,27
318,79,126,566.44,531.8,2.603,-0.75375867,27
322,78,124,578.31,530.8,2.603,-0.944559,27
326,79,124,592.32,530.2,2.622,-1.0676762,26
328,79,125,598.99,529.6,2.659,-1.6808531,26
333,80,125,615.39,529.4,2.902,-1.6450111,26
340,40,126,636.19,528.8,3.126,-1.7180588,26
341,40,126,639.03,528.6,3.126,-2.6674738,26
346,78,126,653.66,528.6,2.967,-2.3305042,26
352,78,125,671.0,527.4,3.032,-2.9038644,26
353,78,125,673.51,527.2,3.06,-2.5514202,26
354,78,125,675.88,527.0,3.079,-2.2939367,26
357,79,125,685.85,525.8,3.079,-2.0385852,26
360,78,125,694.59,525.0,3.042,-2.076498,26
361,78,125,697.14,524.6,3.023,-1.8354807,26
362,78,125,700.0,524.2,3.023,-1.586838,26
364,78,124,707.0,523.4,3.023,-1.2539254,26
367,79,124,717.11,522.2,3.06,-1.1938695,26
372,79,124,734.08,521.0,3.116,-1.20716,26
373,79,125,737.65,520.8,3.126,-0.8539234,26
376,80,125,747.38,520.0,3.172,-0.4898201,26
379,79,128,756.63,519.8,3.2,-0.426394,26
380,80,128,759.47,519.8,3.21,-0.24701865,26
381,81,128,762.01,519.8,3.21,-0.11058493,26
383,81,128,768.27,519.6,3.2,0.07601803,26
388,80,131,783.72,519.4,3.182,0.20933652,25
389,80,131,787.05,519.4,3.182,0.5123564,25
395,80,131,805.08,519.0,3.172,0.47697598,25
397,80,131,810.51,519.0,3.163,0.7632823,25
402,80,131,823.89,518.6,3.135,0.6288634,25
405,80,132,832.88,518.0,3.098,0.72414315,25
407,79,132,839.94,517.4,3.088,0.5081003,25
408,79,131,843.46,517.0,3.079,0.4444715,25
413,78,131,858.37,516.8,3.06,0.25676194,25
421,79,133,879.71,516.8,3.023,-0.00634106,25
422,79,133,881.82,516.8,3.014,-0.2772295,25
428,80,133,899.45,516.4,2.967,-0.45439702,25
430,80,133,905.9,516.4,2.976,-0.5910435,25
433,80,132,911.51,516.2,2.921,-0.433534,25
434,80,132,913.54,516.2,2.893,-0.4074985,25
440,80,133,930.33,516.0,2.687,-0.36133504,25
441,80,133,933.29,515.8,2.659,-0.3122823,25
449,80,134,954.01,515.4,2.566,-0.09441862,25
457,80,133,976.21,515.6,2.51,0.22734009,25
460,80,131,983.48,515.8,2.529,0.317268,25
465,79,131,994.16,516.6,2.51,0.22711094,24
468,79,131,1002.82,516.8,2.491,0.026900696,24
469,79,131,1006.06,516.8,2.482,-0.16074792,24
471,79,131,1012.35,516.8,2.482,-0.31191888,24
478,80,131,1033.05,516.8,2.519,-0.75307757,24
479,80,131,1036.24,517.0,2.529,-0.9937254,24
482,80,131,1045.18,517.2,2.547,-0.9907856,24
486,80,131,1056.82,517.8,2.575,-1.004079,24
487,80,131,1060.51,518.0,2.575,-0.92650604,24
495,79,131,1081.25,518.0,2.687,-0.7106403,24
503,79,131,1102.92,518.4,2.827,-0.64776146,24
504,79,131,1105.72,518.4,2.827,-0.49788266,24
511,79,131,1126.16,518.2,2.865,-0.33065185,24
514,79,131,1133.9,517.6,2.874,-0.3520294,24
520,80,131,1149.99,516.8,2.865,-0.16474162,24
522,79,131,1155.78,516.4,2.865,-0.13962108,24
526,80,132,1166.3,515.4,2.855,0.1384946,24
531,80,131,1180.13,515.4,2.846,0.2295399,24
532,80,131,1182.86,515.4,2.846,0.7084115,24
540,80,131,1203.24,515.2,2.827,0.70960426,24
541,80,131,1205.63,515.2,2.827,1.7124455,24
547,81,132,1222.56,514.6,2.818,1.6543802,24
549,80,134,1228.69,514.4,2.809,1.8901054,24
552,80,136,1234.07,514.0,2.79,1.8884345,24
554,80,136,1238.13,514.0,2.762,1.8764602,24
557,79,135,1245.15,513.4,2.715,2.0502772,24
561,79,134,1253.28,513.2,2.585,2.0333571,23
563,80,133,1256.7,513.0,2.454,2.0811377,23
570,80,133,1275.56,513.0,2.267,1.8795872,23
574,80,133,1286.96,512.8,2.267,1.9988517,23
577,80,134,1293.72,512.6,2.277,2.4465342,23
584,80,134,1310.87,512.6,2.118,2.1500607,23
593,80,134,1334.07,513.2,1.857,2.1630445,23
595,80,135,1340.45,513.2,1.838,2.598543,23
602,79,137,1358.77,513.6,2.127,2.544278,23
606,80,140,1374.33,514.2,1.987,2.2353892,23
