time,cadence,heartrate,distance,altitude,velocity_smooth,grade_smooth,temp
0,57,119,1.06,293.6,1.465,1.9339569,26
1,57,119,2.16,293.6,1.465,1.9339569,26
7,56,120,10.87,294.4,1.409,1.8777289,26
9,57,118,13.86,294.6,1.418,2.4785051,26
16,58,118,26.36,294.8,1.474,2.3749397,25
27,57,116,41.1,295.6,1.502,2.4057708,25
28,57,116,42.39,295.8,1.465,2.8159106,25
35,57,113,54.07,296.0,1.362,2.5894876,25
37,58,111,56.97,296.2,1.381,2.8575172,25
40,58,108,61.76,296.4,1.418,2.6335685,25
45,57,107,68.63,296.8,1.456,2.6250308,25
55,57,107,81.78,297.4,1.409,2.5427437,25
59,58,107,88.16,297.8,1.4,2.7472427,25
65,57,107,98.47,298.2,1.409,2.6825676,25
73,57,106,109.33,298.8,1.418,3.5291908,25
75,58,107,111.92,299.0,1.409,4.1550307,25
87,58,106,131.08,299.6,1.409,3.7376866,25
93,60,105,142.28,299.8,1.446,4.7007155,25
95,58,104,145.78,300.0,1.456,5.776677,25
97,58,105,149.26,300.2,1.474,5.0577507,25
103,58,106,158.28,300.8,1.521,4.822164,25
105,57,106,160.8,301.2,1.521,5.0853176,25
111,57,107,169.0,301.8,1.512,4.921834,25
113,56,107,172.07,302.0,1.502,4.8876915,25
122,58,107,186.32,302.8,1.521,4.2448783,25
124,58,107,188.64,303.0,1.521,4.0880733,25
129,57,107,195.37,303.2,1.521,3.601831,25
138,58,108,208.51,303.8,1.484,3.8039317,25
141,57,108,213.2,304.0,1.484,4.1269646,25
146,58,105,222.1,304.2,1.493,4.1317697,25
150,58,103,230.14,304.4,1.512,3.553422,25
159,58,102,243.78,305.0,1.549,3.5850194,25
160,58,102,244.87,305.0,1.549,4.6690097,25
164,57,103,249.6,305.4,1.54,4.307773,25
168,58,106,255.09,305.6,1.521,4.075718,25
172,57,106,259.62,305.8,1.493,3.7404141,25
173,57,105,261.39,305.8,1.493,3.672069,25
176,58,108,266.24,305.8,1.484,3.4095674,24
179,58,107,271.28,305.8,1.484,3.4916084,24
188,58,104,288.18,306.0,1.512,3.0679862,24
189,58,103,289.8,306.0,1.512,3.0377586,24
191,58,101,293.44,306.0,1.521,2.6403515,24
193,59,98,297.15,306.0,1.53,2.4771638,24
197,58,98,303.4,306.2,1.549,2.2064605,24
205,58,101,312.04,306.8,1.549,1.9918975,24
206,58,101,313.18,306.8,1.54,1.1389762,24
209,57,101,317.23,307.0,1.521,0.93317175,24
215,57,102,326.46,307.6,1.502,0.764576,24
218,56,103,331.97,308.2,1.502,0.6406851,24
224,56,106,340.32,309.0,1.512,0.4388121,24
225,56,107,341.62,309.2,1.512,0.22476767,24
226,55,107,342.98,309.4,1.512,-0.07876052,24
229,53,110,348.0,310.0,1.512,-0.21542694,24
233,54,112,354.23,310.4,1.512,-0.3803538,24
237,56,114,359.67,310.4,1.512,-0.6914578,24
249,57,112,380.37,309.8,1.53,-0.7210596,24
251,57,109,383.79,309.8,1.558,-1.299832,24
256,59,107,391.75,309.4,1.605,-1.3146734,24
258,59,106,394.38,309.2,1.614,-1.5053085,24
264,59,102,401.97,308.8,1.614,-1.4326876,24
266,58,100,404.32,308.6,1.605,-1.5880979,24
269,58,97,408.2,308.4,1.586,-1.7026283,24
274,58,94,415.82,307.4,1.558,-1.6803135,24
275,58,94,417.38,307.2,1.558,-2.012453,24
278,59,93,421.29,307.0,1.549,-1.9423388,24
281,59,93,425.65,306.6,1.54,-1.9633279,24
287,59,92,435.46,306.2,1.54,-2.126156,24
289,58,92,438.79,306.0,1.54,-2.7263157,24
297,59,92,454.07,305.0,1.586,-2.7614899,24
300,59,91,459.23,304.2,1.596,-3.8779879,24
301,59,91,461.78,303.8,1.605,-4.305801,24
305,79,89,472.13,302.8,1.819,-3.9386206,24
307,79,88,477.26,302.4,1.997,-4.7292256,24
309,80,87,482.78,301.8,2.043,-5.114228,24
311,79,90,488.39,300.6,2.277,-4.915208,24
313,79,93,493.89,300.2,2.501,-4.9700923,24
315,79,95,498.94,299.6,2.641,-5.1430917,24
316,79,97,501.7,299.4,2.687,-5.690014,24
