time,heartrate,distance,altitude,velocity_smooth,grade_smooth,temp
170,112,1002.46,453.2,5.244,-0.33223924,28
171,111,1007.34,453.2,5.244,-0.3618479,28
173,109,1017.04,453.0,4.983,0.0,28
177,112,1039.12,453.0,6.093,2.103526,28
178,112,1045.37,453.0,6.326,2.928729,28
180,113,1057.62,453.0,6.326,3.1626008,28
184,113,1083.47,453.0,6.821,3.779973,28
189,114,1120.98,454.4,7.66,3.2237594,28
193,115,1151.94,455.4,7.66,4.019957,28
195,116,1167.9,456.6,7.838,5.1702375,27
196,117,1175.88,457.0,7.856,4.4801307,27
198,118,1192.54,457.6,7.95,4.063609,27
200,118,1209.71,458.8,8.127,4.7299647,27
203,119,1234.98,459.6,8.295,2.7120712,27
204,119,1243.13,460.0,8.36,0.88279843,27
208,121,1276.08,461.2,8.407,-0.486909,27
209,121,1284.32,461.4,8.407,-2.4344637,27
214,124,1325.55,461.0,8.304,-2.1587744,27
215,125,1333.66,460.8,8.286,-2.447321,27
218,126,1358.42,460.0,8.211,0.3520858,27
221,126,1382.57,459.4,8.202,1.4915937,27
222,126,1390.36,459.4,8.146,2.00838,27
230,124,1452.28,460.2,6.933,0.96932936,27
231,125,1459.1,460.8,6.793,2.2997942,27
232,124,1465.44,461.0,6.559,2.2216494,27
233,124,1471.11,461.2,5.897,2.124112,27
235,124,1479.44,461.4,4.152,1.9701593,27
238,125,1484.11,461.8,1.026,1.3807484,27
242,128,1487.57,461.4,1.017,2.241879,27
244,127,1495.94,461.4,4.628,2.397217,27
248,128,1521.68,462.2,6.811,1.6977445,27
250,128,1537.4,462.4,7.922,1.4008757,27
252,130,1554.8,462.6,8.79,1.4269887,27
258,130,1607.65,463.2,8.78,0.7589633,27
259,131,1616.29,463.6,8.78,2.9173424,27
262,134,1641.06,464.0,7.875,2.6722689,27
264,136,1655.66,464.8,7.25,-0.37008262,27
265,139,1662.51,465.0,6.839,-2.2944949,27
266,143,1668.68,465.2,6.634,-2.933814,27
267,146,1674.75,465.4,6.354,-3.463834,27
268,147,1681.2,465.4,6.354,-3.7929056,27
270,148,1694.97,465.2,6.97,-3.8838527,27
273,150,1716.71,464.6,6.97,-1.8058368,27
276,150,1738.02,463.6,6.979,0.6185248,27
280,147,1761.58,463.0,5.179,1.9338174,27
284,145,1781.64,463.4,6.018,2.2629879,27
287,143,1800.25,464.0,6.541,1.8302385,27
289,143,1814.57,464.2,7.026,3.952303,27
292,143,1836.01,464.6,6.849,6.412764,27
293,144,1842.8,465.0,6.849,7.499052,27
295,144,1855.72,466.0,6.858,6.7871013,27
296,144,1862.51,466.4,6.877,5.1816063,27
298,146,1876.77,467.8,6.858,3.401827,26
300,148,1889.65,468.6,6.671,2.8078616,26
301,148,1895.82,469.0,6.634,5.146998,26
305,151,1921.05,469.6,6.615,7.440221,26
307,153,1933.65,469.8,6.448,6.646829,26
308,154,1940.06,470.2,6.448,4.4127235,26
310,156,1952.31,471.6,6.541,2.4437447,26
312,157,1964.3,473.8,6.541,-3.5584846,26
313,157,1970.0,474.0,6.448,-6.6872787,26
314,157,1975.41,474.0,6.42,-7.468714,26
318,157,1997.26,473.4,6.018,-10.907999,26
319,157,2002.82,473.0,5.785,-30.0,26
321,159,2010.85,472.0,4.115,-30.0,26
324,160,2021.11,470.8,2.557,-29.408527,26
325,161,2024.0,470.2,2.155,-23.568457,26
326,161,2025.31,469.4,1.847,-23.452131,26
328,159,2027.76,467.8,0.0,-21.584862,26
329,160,2028.06,467.2,0.0,-21.740805,26
330,160,2028.06,466.6,0.0,-20.756538,26
332,159,2028.06,465.4,0.0,-18.40672,26
334,158,2028.06,464.0,0.0,-15.665302,26
335,157,2028.06,463.0,0.0,-13.70714,26
336,156,2028.06,462.8,0.0,-13.315483,26
338,155,2028.06,461.6,0.0,-10.965724,26
340,153,2029.02,460.2,0.0,-8.224308,26
342,152,2033.22,459.4,2.557,-6.7682514,26
343,151,2035.63,459.0,2.557,-1.7366943,26
346,150,2042.5,457.6,2.379,0.30123743,26
347,150,2044.14,457.0,1.894,1.3402994,26
348,149,2045.79,456.4,1.894,2.415181,26
349,149,2047.57,455.4,2.165,4.278448,26
350,148,2050.23,454.8,2.239,5.5320373,27
351,147,2054.61,454.4,3.994,6.592528,27
353,145,2066.29,453.8,5.263,9.781155,27
355,144,2078.67,453.8,6.727,13.185817,27
358,144,2101.74,456.0,7.595,10.264374,27
359,144,2109.77,457.8,7.66,11.722863,27
360,144,2117.85,459.2,7.437,10.262976,27
361,143,2125.73,460.6,7.437,9.209686,27
362,143,2133.1,461.4,7.511,8.124125,27
363,143,2140.35,461.6,7.511,8.844997,27
364,143,2147.72,462.8,7.511,4.5072007,27
365,142,2155.77,463.6,7.549,3.9837842,26
367,142,2171.67,464.2,7.633,3.6545484,26
369,143,2189.46,465.6,7.642,2.4123592,26
375,144,2238.13,466.6,7.633,2.8156471,26
376,144,2246.0,467.2,7.549,5.043569,26
380,145,2275.96,468.2,7.147,4.0474505,26
381,145,2284.75,468.4,7.091,4.4636254,26
384,145,2305.5,469.4,7.082,5.085693,26
387,146,2329.78,470.6,7.091,4.175499,26
388,146,2335.88,470.8,7.166,3.7605283,26
391,147,2358.08,472.0,7.222,1.911961,26
395,149,2388.32,472.8,7.381,-0.46430296,26
396,149,2395.97,473.0,7.409,-1.0692697,26
397,149,2403.62,473.2,7.465,-1.083379,26
402,150,2444.43,474.0,7.67,-1.940636,26
410,152,2506.93,472.4,7.94,-0.6419544,26
412,150,2524.71,472.0,7.987,-3.5154397,26
416,149,2555.53,470.6,8.071,-2.1398845,26
419,147,2580.72,470.0,8.136,-1.1593673,26
420,147,2588.97,469.4,8.202,0.59760845,26
424,147,2624.28,469.0,8.36,1.3625766,26
427,148,2647.78,469.2,8.388,4.7802234,26
430,149,2671.63,469.8,7.754,5.77717,26
431,149,2678.94,470.6,7.381,5.8288465,26
432,149,2685.91,471.8,6.821,3.54126,26
434,149,2699.79,472.6,6.783,1.9843403,26
435,149,2706.27,472.8,6.718,1.9240154,26
436,149,2711.98,473.0,5.188,2.3941374,26
438,150,2723.24,473.6,4.936,5.1745477,26
440,149,2735.15,473.6,5.841,5.8459473,26
442,149,2746.51,473.8,5.645,7.849164,26
443,149,2751.57,473.8,5.02,9.015836,26
444,149,2755.68,473.8,4.311,10.974204,26
445,149,2757.66,474.2,2.305,9.382799,26
448,147,2765.04,475.4,1.829,7.6178174,26
451,147,2777.1,476.4,3.639,4.411163,26
452,147,2782.2,476.8,3.639,4.649915,26
454,147,2790.25,477.4,3.639,1.7591271,26
456,146,2798.91,478.2,4.087,-1.5069075,26
457,146,2803.43,478.6,4.087,-4.8788743,26
459,147,2812.98,479.6,4.581,-7.380279,25
462,147,2828.66,479.6,5.197,-8.622756,25
464,148,2839.06,479.2,5.3,-10.377133,25
465,147,2843.49,478.4,4.871,-7.235342,25
467,147,2852.21,477.4,4.871,-6.13478,25
470,149,2868.72,476.0,5.197,-4.510414,25
472,150,2880.93,474.8,5.384,-3.5973396,25
476,149,2905.62,473.8,5.869,-1.9279652,25
478,149,2918.8,473.6,6.531,-8.128097,25
480,148,2932.82,473.0,7.007,-7.9596324,25
481,147,2938.9,472.8,6.308,-6.886341,25
482,147,2944.55,472.4,6.242,-6.9262714,25
484,145,2955.08,471.0,5.44,-5.1022515,25
485,144,2959.49,470.4,5.039,-4.5817966,25
486,143,2963.75,469.2,4.516,-3.08122,25
487,142,2968.15,469.0,4.115,-3.70047,25
488,141,2971.25,469.0,4.115,-4.4384513,25
490,140,2977.58,468.8,3.098,-4.339889,25
495,140,2999.26,468.4,3.891,-3.2673407,25
497,140,3007.51,468.2,3.891,-2.7478273,25
498,140,3010.95,468.0,3.471,-2.7990055,25
500,140,3017.34,467.6,3.816,-1.2440829,25
501,140,3021.43,467.0,3.816,-0.5412504,25
503,140,3032.16,466.6,5.188,0.0,25
505,139,3043.96,466.6,5.701,0.0,25
507,139,3057.05,467.0,5.925,0.0,25
512,139,3091.39,466.6,6.0,0.770315,25
515,138,3109.07,466.6,6.289,0.81577414,25
518,137,3127.26,467.0,6.326,0.35834575,25
520,137,3140.62,467.2,6.326,0.55754805,25
524,139,3164.93,467.2,5.934,0.6842735,25
526,142,3176.22,467.2,5.888,0.0,25
530,142,3199.23,467.6,5.729,-0.35080302,25
533,142,3216.3,467.6,5.589,1.7497662,25
536,143,3233.44,467.2,5.636,2.6857615,25
540,142,3256.5,467.4,5.645,3.9838076,25
542,144,3268.55,468.6,5.645,4.7808514,25
544,145,3280.72,468.6,5.71,6.5644817,25
547,149,3298.89,469.2,5.897,6.558585,25
549,152,3311.12,470.0,5.934,7.2939434,25
551,153,3323.44,471.2,6.0,9.274976,25
554,156,3341.75,472.2,6.009,9.556137,25
556,157,3353.82,473.2,6.009,11.697976,25
557,157,3359.76,474.0,6.009,10.36267,25
560,158,3378.09,475.6,6.009,8.860991,25
562,159,3390.16,477.4,6.009,7.7609315,25
564,160,3401.82,478.4,6.009,6.8143644,25
568,163,3425.45,480.2,6.009,3.8543463,25
570,163,3437.41,481.4,5.981,3.4033453,25
572,164,3449.02,482.0,5.897,3.0392897,25
578,165,3490.17,482.4,7.101,2.021153,25
582,165,3518.47,483.6,6.905,2.5924876,25
584,164,3531.85,483.8,6.905,3.0982041,25
585,164,3538.53,484.0,6.905,3.400405,25
588,165,3559.78,483.8,6.858,4.0720267,25
594,165,3602.59,485.4,7.007,4.7823653,25
595,164,3610.1,486.4,7.091,5.4564524,25
599,165,3640.97,487.8,7.138,2.691283,25
601,165,3654.08,489.0,7.194,0.7966118,25
603,165,3669.76,489.2,7.241,0.0,25
606,164,3691.35,489.4,7.241,-0.22767167,25
607,164,3697.04,489.4,7.241,-0.30149925,25
615,163,3757.94,489.8,7.427,-0.9895269,25
616,163,3765.24,489.2,7.39,-7.2835636,25
618,163,3779.03,487.8,7.446,-5.9861774,25
619,163,3788.29,486.6,7.455,-5.2708693,25
621,163,3803.47,485.4,7.455,-2.5440166,24
625,161,3832.2,484.6,6.821,2.4098444,24
628,160,3851.35,483.8,6.168,8.003359,24
630,160,3861.77,483.8,5.664,9.913652,24
633,160,3879.97,486.0,6.093,7.32363,24
635,160,3889.71,487.4,5.682,5.62511,24
637,161,3900.53,488.4,5.076,3.8124406,24
639,163,3909.88,489.4,5.197,2.8698123,24
640,164,3913.75,489.6,5.141,2.9133062,24
642,166,3924.05,489.8,5.076,2.7401612,24
644,167,3933.45,490.0,4.861,1.5714253,24
647,167,3947.56,490.4,4.824,-0.30519032,24
649,168,3956.43,490.6,4.591,-0.7777575,24
651,168,3964.95,491.0,4.74,-2.2807436,24
653,168,3975.09,491.2,4.637,1.2073671,24
658,167,3999.16,490.8,4.637,2.1389606,24
660,167,4009.15,490.2,4.665,3.7091706,24
665,165,4031.26,489.8,4.637,5.1172295,24
672,165,4063.97,492.0,4.563,3.6587422,24
673,166,4068.68,492.6,4.563,3.4567404,24
674,166,4073.27,493.0,4.563,3.0050113,24
675,166,4079.11,493.4,4.581,3.3717146,24
679,166,4097.05,494.0,4.665,2.6428394,24
684,163,4121.99,494.4,4.74,4.1965094,24
685,163,4126.75,494.6,4.74,7.167955,24
688,162,4139.79,495.2,4.749,6.693756,24
690,161,4149.54,495.6,4.721,7.9449143,24
693,160,4162.82,496.6,4.628,6.8674135,24
695,159,4171.41,497.0,4.497,14.191718,24
697,156,4180.74,498.2,4.497,14.209031,24
699,157,4190.16,498.8,4.497,16.013538,24
701,157,4198.63,499.6,4.516,15.72561,24
703,154,4207.96,500.4,4.497,15.958378,24
704,154,4212.41,500.6,4.469,17.445696,24
707,154,4226.38,503.6,4.469,14.16289,24
708,154,4232.03,506.0,4.488,20.252169,24
711,155,4246.31,507.0,4.497,17.233433,24
712,155,4250.16,508.4,4.497,10.7425,24
713,155,4255.06,508.6,4.6,10.997959,24
714,156,4260.71,509.2,4.628,10.927706,24
715,156,4264.66,509.8,4.628,10.961889,24
716,157,4269.37,511.0,4.656,9.819635,24
717,158,4274.97,512.8,4.684,7.669753,24
718,160,4278.76,514.6,4.759,5.2688107,24
720,160,4290.03,516.6,4.787,1.8803679,24
721,161,4295.09,517.0,4.787,1.5328531,24
728,164,4332.03,517.6,5.132,3.133015,24
730,167,4342.34,517.6,5.132,4.3546205,24
732,166,4352.73,517.8,5.207,4.491765,24
734,167,4362.88,519.4,5.207,3.0473793,24
738,168,4382.76,519.8,5.179,2.912622,24
739,168,4388.03,519.8,5.216,5.6061883,24
747,168,4431.71,520.2,5.263,5.7709026,24
748,168,4436.42,521.8,5.216,9.101898,24
751,167,4450.6,522.8,5.011,8.052218,24
754,168,4463.76,523.8,4.647,7.898533,23
755,167,4468.18,524.4,4.6,8.777237,23
757,166,4476.09,525.0,4.451,4.327941,23
760,165,4491.22,526.2,4.451,-0.31291372,23
762,165,4500.07,527.2,4.451,-2.0295792,23
765,166,4514.09,528.8,4.451,-5.571524,23
767,164,4523.78,528.8,4.619,-2.0422351,23
770,164,4540.17,527.4,5.626,-0.29147652,23
772,164,4550.5,526.0,5.869,2.2951193,23
773,164,4557.96,526.0,5.888,0.24910218,23
778,163,4592.6,526.6,7.194,-0.5489796,23
779,163,4599.17,527.2,7.455,-1.159931,23
783,162,4630.93,527.2,7.194,-1.2559721,23
789,159,4678.93,526.2,7.8,-0.35756135,23
790,159,4687.05,526.2,7.8,3.1517546,23
791,158,4695.2,526.0,7.838,3.9681795,23
797,158,4742.47,526.0,7.866,2.9321454,23
799,158,4756.72,528.2,7.847,-1.4916165,23
807,158,4823.14,527.8,7.987,-1.2064968,23
811,156,4854.98,527.0,8.155,2.019654,23
814,155,4882.53,526.8,8.472,1.7720801,23
820,155,4934.3,528.2,8.575,0.0,23
822,155,4949.54,528.2,8.575,1.1891072,23
828,154,5001.4,529.0,8.491,0.0,23
830,154,5018.29,529.0,8.482,-2.4978802,23
835,152,5057.63,527.6,8.258,0.0,23
838,149,5083.15,527.6,8.146,-1.7495539,23
842,149,5114.89,527.6,8.006,-5.8769984,23
845,147,5137.54,526.6,7.94,-4.5503407,23
847,147,5156.12,524.4,8.006,-0.3822917,23
849,146,5172.07,524.0,8.164,0.0,23
850,146,5180.05,524.0,8.258,-3.522125,23
851,146,5189.59,524.0,8.258,-3.9586306,23
853,146,5206.22,524.2,8.36,-4.98578,23
855,146,5220.29,524.0,7.651,-4.7469397,23
856,146,5228.05,523.0,6.858,-1.9417676,23
857,146,5234.97,522.0,6.858,0.7524569,23
858,145,5241.31,521.8,7.558,1.555934,23
859,143,5249.92,521.6,7.558,-0.35560232,23
860,140,5256.24,521.6,5.785,-0.9724652,23
861,139,5264.06,521.6,5.785,-1.0535631,23
862,139,5271.05,521.6,6.018,-1.1793728,23
864,140,5280.76,522.0,5.272,-1.9741884,23
865,140,5285.88,522.4,5.272,-3.1337225,23
867,140,5296.97,522.6,5.794,-4.7915783,23
872,136,5331.74,521.4,7.231,-3.5946026,23
875,134,5352.64,520.8,6.989,-10.122963,23
877,134,5366.99,519.4,7.007,-9.616653,23
879,133,5379.99,517.8,7.203,-7.6463523,23
880,132,5388.86,516.2,7.231,-5.1916656,23
881,131,5396.44,515.0,7.25,-4.78162,23
883,128,5410.77,514.2,7.203,-3.1375134,23
884,126,5415.64,513.8,6.503,-4.9573197,23
885,125,5422.04,513.6,5.841,-5.0202107,23
887,124,5430.32,513.6,4.628,-7.3740754,23
889,123,5439.29,513.6,4.18,-10.94183,23
893,125,5460.28,512.6,6.27,-10.822511,23
894,125,5467.45,512.2,6.541,-13.902841,23
895,125,5476.08,511.0,7.007,-11.796069,23
896,125,5483.37,509.6,7.119,-11.038836,23
898,125,5498.32,507.8,7.381,-8.881617,23
900,124,5512.16,506.2,6.737,-12.626436,23
902,123,5521.82,505.0,5.263,-15.083496,23
904,124,5530.7,504.6,4.273,-17.450987,23
905,124,5535.21,503.6,4.273,-19.482319,23
906,124,5540.51,503.2,4.273,-20.39596,23
907,123,5544.28,502.6,4.273,-19.0194,23
908,123,5549.07,502.0,4.273,-19.21409,23
910,121,5560.36,499.8,4.796,-14.0367155,23
911,120,5566.51,498.4,5.617,-14.1301,23
912,119,5574.38,496.8,5.878,-12.773019,23
913,118,5579.79,495.4,6.102,-13.188689,23
914,118,5587.11,494.0,6.541,-13.003247,23
915,119,5596.32,492.6,7.278,-11.553344,23
917,120,5610.45,492.0,7.483,-12.151247,23
918,120,5619.86,491.2,7.026,-10.329708,23
919,119,5626.11,490.0,7.026,-9.919249,23
920,119,5633.47,488.6,6.578,-9.1940155,23
921,119,5640.85,487.0,6.578,-7.2512126,23
922,118,5647.27,486.4,6.578,-9.173984,23
923,116,5654.1,485.8,6.578,-10.17891,23
926,113,5674.3,485.0,6.429,-10.966772,23
927,113,5680.48,484.6,6.326,-10.765295,23
928,113,5685.99,483.6,5.524,-10.223713,23
929,113,5690.9,483.2,5.179,-10.513482,23
931,112,5700.21,481.8,4.068,-8.824035,23
933,112,5706.86,480.4,2.715,-11.375202,23
936,113,5713.28,479.2,2.062,-12.78346,23
937,113,5716.36,479.0,3.07,-14.363762,23
938,113,5720.14,479.0,3.368,-13.394361,23
943,112,5742.86,478.6,4.161,-13.580792,23
944,112,5746.9,477.2,4.161,-8.678097,23
945,112,5751.21,476.0,4.161,-7.1022067,23
946,113,5755.82,474.6,4.264,-3.4690857,23
947,113,5761.4,473.2,4.301,-1.3588846,23
948,113,5765.94,472.2,4.301,0.37617233,23
950,116,5774.59,471.4,4.301,-1.328112,23
951,118,5778.14,471.2,4.18,-1.1599648,23
952,118,5782.66,470.8,4.18,-2.278506,23
956,116,5800.37,470.6,4.106,-2.112441,23
959,116,5814.62,472.2,4.078,-9.915493,23
962,115,5826.35,472.4,3.032,-9.921456,23
965,116,5839.54,470.6,4.115,-8.654396,23
966,116,5843.88,469.4,3.882,-5.7643766,23
967,115,5848.62,468.2,3.9,-4.219056,23
968,115,5854.81,467.4,3.9,-3.160456,23
969,115,5859.08,466.8,4.217,-2.3742616,23
972,115,5877.04,466.2,4.684,-2.7597723,23
973,114,5882.59,466.2,4.684,-3.477548,23
977,116,5905.37,465.8,4.777,-3.081871,23
978,116,5909.87,465.6,4.777,0.7416284,23
983,116,5934.62,464.8,4.777,4.6355095,23
988,116,5959.43,464.2,4.955,17.44686,23
990,116,5970.34,466.0,5.197,24.220528,23
991,116,5976.73,467.6,5.197,23.459583,23
992,116,5981.61,468.6,5.197,24.355333,23
993,116,5986.19,470.2,5.225,18.484953,23
994,115,5992.1,473.2,5.43,14.790415,23
995,115,5998.21,475.6,5.44,11.871386,23
998,114,6017.21,477.2,6.476,7.5623264,23
1000,113,6030.94,480.0,6.653,7.5623264,23
1002,113,6044.36,481.8,6.373,7.5623264,22
1004,113,6059.19,481.8,6.494,7.5623264,22
1005,113,6066.83,481.8,7.511,7.5623264,22
1006,113,6074.81,480.4,7.828,7.5623264,22
,,,,,,
