time,heartrate,distance,altitude,velocity_smooth,grade_smooth,temp
152,108,718.87,460.6,10.469,-6.7974234,29
154,108,742.86,459.4,10.88,-5.642387,29
157,109,771.89,457.4,9.947,-3.9844928,29
159,109,790.23,456.4,9.265,-6.3776894,29
160,109,798.2,455.6,8.276,-6.07473,29
161,109,807.17,455.2,7.511,-7.750234,29
162,110,813.8,454.8,7.101,-8.126989,29
164,110,822.16,453.8,4.348,-4.1692076,29
165,110,824.78,453.2,3.452,-3.829894,29
166,110,826.98,453.0,2.557,-3.686211,29
168,110,833.04,452.6,3.014,-3.2206078,29
170,110,842.8,452.4,4.843,-3.2261486,29
171,110,847.27,452.4,4.843,-3.809864,29
173,109,849.65,451.6,0.0,-1.3499267,29
174,108,849.65,451.2,0.0,-0.8388292,29
176,108,851.71,450.4,1.819,0.27962396,29
179,106,863.26,450.0,4.581,0.8644761,29
184,106,894.87,450.2,6.336,0.6927514,29
188,109,921.21,450.4,6.336,1.3518039,29
189,110,928.14,450.6,6.513,1.7372627,29
193,113,954.17,451.0,6.653,1.1911192,29
195,115,966.46,451.2,6.653,0.59199405,29
197,115,978.43,451.4,6.401,0.3634525,29
201,114,1000.53,451.6,5.141,0.0,29
206,113,1021.62,451.8,3.658,-0.39569372,29
211,114,1038.43,451.6,3.396,0.63627696,29
214,113,1051.12,451.6,4.74,3.090764,29
215,112,1057.24,451.6,5.048,3.4582677,29
216,111,1062.41,451.6,5.076,3.846491,29
220,113,1084.57,451.6,5.692,4.2262306,29
222,117,1096.55,452.0,5.524,3.7531753,29
225,119,1114.33,453.4,5.71,1.1394174,29
229,122,1137.66,453.8,5.832,1.073146,29
231,125,1149.23,454.0,5.841,1.1695389,29
232,125,1154.94,454.0,5.785,1.7727423,29
233,125,1160.66,454.0,5.748,1.9664046,29
238,126,1188.84,454.4,5.729,1.0809122,29
239,126,1194.09,454.6,5.682,2.382709,29
241,127,1205.68,454.8,5.664,2.2312334,29
243,127,1216.2,455.0,5.552,3.4841275,29
245,127,1226.51,455.0,5.533,3.9698417,29
246,127,1232.43,455.0,5.496,4.622369,29
247,127,1237.19,455.8,5.44,3.7321405,29
249,127,1247.4,456.0,5.346,3.6898375,29
250,127,1253.35,456.0,5.346,3.3268025,29
257,128,1291.48,456.8,5.402,2.4096637,29
262,130,1319.49,458.0,5.514,1.2384387,29
264,130,1331.31,458.4,5.533,1.1403023,29
271,130,1372.41,459.0,5.981,2.0142474,29
274,128,1390.69,459.0,6.056,0.0,29
278,128,1415.58,460.2,6.158,-1.8570443,29
279,127,1421.99,460.4,6.158,-3.4364772,29
284,128,1455.23,459.4,6.466,1.5111852,29
285,128,1463.06,459.0,6.662,2.564824,29
286,128,1467.97,458.6,6.662,3.653493,29
287,128,1474.52,458.6,6.662,4.6582336,29
293,129,1517.52,460.2,6.765,1.0787436,29
294,130,1523.4,460.6,6.765,1.7528292,28
300,132,1567.34,461.2,7.138,0.7860453,28
301,132,1574.24,461.2,7.138,0.34578428,28
302,133,1581.0,461.6,7.138,-0.39530286,28
307,133,1616.48,461.4,7.082,0.72281784,28
308,133,1624.94,461.4,7.054,1.1293402,28
314,133,1664.3,461.4,5.57,1.2854894,28
318,133,1687.62,462.0,5.925,0.6562731,28
319,133,1692.52,462.2,5.925,-0.83391607,28
320,133,1698.77,462.2,5.925,-0.8958453,28
324,131,1725.25,462.4,6.14,-1.3126137,28
325,130,1730.19,462.4,6.14,-1.9949152,28
326,130,1736.18,462.4,6.14,-8.79033,28
330,129,1759.7,462.0,5.468,-7.6713276,28
333,126,1770.88,461.6,3.359,-1.488887,28
334,124,1773.58,461.6,2.818,0.0,28
335,122,1775.13,461.6,2.333,0.0,28
337,120,1776.77,461.4,0.0,0.3777341,28
339,117,1776.77,461.0,0.0,1.1707946,28
343,116,1776.77,460.0,0.0,3.1220992,28
346,116,1776.77,458.6,0.0,5.8539133,28
353,113,1776.77,458.2,0.0,6.6344233,28
363,110,1776.77,458.8,0.0,5.4636884,28
366,107,1776.77,458.8,0.0,5.4636884,28
369,104,1776.77,458.6,0.0,5.8539133,28
370,101,1776.77,458.4,0.0,6.2441983,28
373,100,1779.48,458.0,1.773,7.0247083,28
374,100,1782.93,458.0,2.911,7.607525,28
375,102,1787.94,458.0,4.553,8.070607,28
376,99,1793.85,458.0,5.794,8.816811,28
377,99,1800.35,458.0,6.214,10.251487,28
378,97,1807.12,458.8,6.587,8.6104355,28
379,96,1812.72,460.4,6.858,6.9564767,28
381,95,1827.75,460.8,6.858,6.930361,28
383,96,1840.05,461.6,6.699,5.4218545,28
384,96,1848.39,462.6,6.755,4.7639856,28
387,99,1867.53,463.6,6.905,4.224939,28
390,102,1890.48,464.6,6.979,3.8531504,28
391,103,1897.69,465.0,7.035,4.3534546,28
394,105,1919.28,466.2,7.138,3.994421,28
396,109,1933.67,466.6,7.194,8.775402,28
397,112,1940.61,466.6,7.194,10.608048,28
398,113,1947.51,467.2,7.194,9.250983,28
399,116,1954.28,468.2,7.194,8.570367,28
400,119,1961.01,468.8,7.147,5.6604533,28
401,122,1967.54,469.4,7.138,5.217753,28
403,127,1980.93,470.4,7.091,2.7221239,28
404,128,1988.15,472.0,7.082,0.0,28
406,132,2001.33,472.4,6.951,-1.0646142,28
408,135,2014.67,472.8,6.895,-7.014284,28
410,138,2026.48,472.2,5.832,-11.083847,28
412,141,2036.55,472.0,4.619,-8.884999,28
414,144,2044.37,472.0,3.583,-10.29116,28
415,146,2047.61,471.8,3.583,-11.37928,28
417,147,2055.34,470.0,4.32,-8.651775,28
418,147,2059.67,469.0,4.339,-12.239278,28
419,148,2064.75,466.8,5.02,-7.374984,28
425,146,2100.6,466.6,6.252,-3.8335204,28
426,145,2105.95,465.4,6.634,-30.0,28
427,145,2114.04,462.8,6.643,-30.0,28
430,144,2132.76,462.8,5.72,-30.0,28
432,143,2141.58,464.0,4.003,-30.0,28
434,142,2147.6,464.2,3.079,-30.0,28
438,140,2150.23,460.0,0.0,-30.0,28
442,138,2150.23,458.8,0.0,-30.0,28
443,137,2150.23,457.6,0.0,-30.0,28
444,137,2150.23,456.4,0.0,-30.0,28
445,136,2150.23,455.4,0.0,-30.0,28
446,136,2150.23,454.2,0.0,-30.0,28
447,135,2150.23,453.2,0.0,-30.0,28
448,134,2150.23,452.0,0.0,-30.0,28
449,134,2150.23,450.8,0.0,-30.0,28
450,133,2150.23,449.8,0.0,-30.0,28
451,132,2150.23,448.6,0.0,-28.621572,28
452,131,2150.23,447.6,0.0,-26.633963,28
453,130,2150.23,446.4,0.0,-24.248806,28
454,129,2150.23,445.2,0.0,-21.86371,28
455,127,2150.23,443.8,0.0,-19.081007,28
456,126,2150.23,442.8,0.0,-17.093397,28
457,125,2150.23,441.8,0.0,-15.105787,28
458,123,2150.23,440.6,0.0,-12.720692,28
459,122,2150.23,439.4,0.0,-10.335536,28
460,122,2150.23,438.4,0.0,-8.347925,28
462,122,2150.23,436.4,0.0,-4.3727055,28
463,122,2151.04,435.4,0.0,-2.3850956,28
465,122,2154.88,433.6,1.866,5.7255716,28
466,122,2158.11,432.6,2.613,8.053869,28
467,122,2162.92,431.8,4.012,15.7076435,28
468,121,2168.3,430.8,4.497,19.146252,28
469,122,2174.58,430.2,5.542,27.594284,28
473,122,2200.69,431.4,6.27,28.954647,28
474,122,2207.05,434.2,6.028,29.686419,28
475,122,2213.09,436.8,6.028,22.402966,28
476,122,2218.93,440.4,6.028,18.711483,28
477,122,2225.1,444.2,6.037,13.810363,28
478,122,2231.16,446.0,6.037,12.4275875,28
479,123,2237.26,447.8,6.084,10.210838,28
481,123,2249.73,449.0,6.037,9.168318,28
482,123,2255.89,449.2,6.037,10.320017,28
485,123,2273.8,450.6,6.009,8.117327,28
486,123,2279.71,451.8,6.018,10.583368,28
488,124,2291.81,452.8,6.018,11.193695,28
490,125,2303.87,454.0,6.009,15.705561,28
491,127,2309.99,454.8,6.028,13.6691885,28
492,129,2316.33,455.0,6.028,14.694358,28
494,135,2328.73,456.0,6.028,14.56563,28
495,139,2335.09,457.6,6.065,14.277087,28
497,142,2347.78,459.0,6.186,12.540658,28
501,144,2372.57,462.8,6.336,4.1377807,28
502,144,2379.25,464.2,6.336,3.651958,28
503,144,2386.04,464.8,6.336,3.1351304,28
504,144,2391.46,465.4,6.476,2.528943,28
512,147,2449.35,466.6,6.979,0.6917058,28
513,147,2456.14,467.0,6.998,0.93579066,28
516,148,2477.53,467.8,7.082,0.0,28
524,146,2534.96,467.8,7.147,0.0,28
528,146,2563.56,467.8,7.194,-1.0775502,28
530,146,2577.87,468.2,7.194,-2.1786869,28
537,144,2628.21,467.0,7.157,-0.39817932,28
541,143,2656.01,466.8,7.129,4.497841,28
544,141,2676.21,467.4,6.858,5.2392206,28
547,140,2694.66,468.2,6.709,3.6611125,28
549,139,2705.6,469.8,5.104,1.1913874,28
551,138,2717.54,470.4,4.749,3.3014295,28
552,137,2722.6,470.6,4.404,9.546671,28
555,134,2736.61,470.4,4.404,10.892316,28
556,133,2741.37,470.4,5.085,11.793821,28
557,132,2745.37,470.4,4.824,11.648155,28
558,132,2751.09,470.4,4.824,10.070153,28
560,132,2759.86,471.2,4.301,9.696061,28
561,132,2761.34,472.2,2.351,7.1480403,27
562,133,2762.11,473.2,1.801,5.4196467,27
563,133,2763.41,473.4,1.801,5.103081,27
564,133,2766.58,473.6,2.211,3.4970922,27
566,133,2773.68,475.0,2.594,1.519623,27
567,132,2778.13,476.0,3.807,0.0,27
569,132,2787.15,476.2,3.91,-0.36976406,27
571,129,2794.46,476.4,3.658,0.0,27
574,126,2808.62,476.6,3.91,-0.34323123,27
575,125,2813.03,476.8,3.91,-2.1758287,27
579,125,2832.05,476.0,4.871,-0.7879626,27
581,124,2842.54,476.0,5.141,-2.192634,27
583,123,2852.73,476.4,5.141,-2.91069,27
584,123,2858.35,476.4,4.871,-3.4140053,27
585,124,2863.9,476.4,4.973,-3.7829397,27
588,126,2880.96,475.6,5.43,-2.280766,27
589,126,2886.84,475.6,5.542,-2.7091396,27
593,131,2911.29,474.8,5.934,-1.5137576,27
595,132,2925.3,474.4,7.073,-8.653728,27
596,135,2932.73,474.2,7.119,-19.575237,27
597,136,2939.69,474.2,7.119,-28.541431,27
599,137,2952.09,474.0,6.513,-29.584408,27
600,139,2958.32,473.0,6.513,-23.826237,27
601,139,2964.44,471.4,6.513,-23.686125,27
602,140,2969.06,469.8,5.757,-23.338486,27
603,140,2972.98,468.0,3.695,-16.079268,27
604,140,2976.35,466.0,3.667,-13.663226,27
605,139,2978.06,464.2,2.538,-11.182128,27
606,138,2979.43,462.6,1.736,-8.561305,27
607,137,2981.19,461.4,1.736,-6.386926,27
608,136,2983.19,460.4,1.791,-1.6253686,27
609,136,2986.29,459.6,2.557,-0.3366706,27
611,135,2995.39,457.8,4.703,2.8321135,27
612,134,3000.85,457.4,4.843,4.319592,27
615,133,3017.21,457.0,5.458,5.4825387,27
617,133,3029.67,457.4,6.0,10.0820265,27
619,133,3042.9,458.2,6.364,10.533845,27
621,133,3055.73,459.4,6.0,11.313343,27
622,134,3062.24,460.0,6.308,12.291994,27
623,134,3068.89,460.6,6.326,12.694674,27
626,135,3088.65,462.6,6.476,9.650924,27
628,135,3101.44,464.4,6.494,10.090315,27
630,135,3114.45,466.0,6.531,6.6882925,27
631,135,3120.88,467.2,6.531,5.8563385,27
632,135,3127.32,467.6,6.541,4.530073,27
634,134,3140.34,468.4,6.541,3.5300193,27
638,135,3164.36,469.6,5.589,0.781829,27
639,135,3169.19,470.2,5.011,0.6894013,27
641,136,3178.38,470.4,4.665,0.3760162,27
644,139,3191.62,470.2,4.712,0.73187345,27
645,140,3196.29,470.0,4.693,3.0547771,27
648,143,3211.87,469.8,4.693,4.8228416,27
650,143,3222.54,470.6,4.712,4.735823,27
652,144,3233.2,470.6,5.291,8.162856,27
653,144,3238.59,470.6,5.328,12.639749,27
654,144,3244.0,470.8,5.346,14.15758,27
659,147,3271.04,471.6,5.421,12.365869,27
660,147,3276.53,473.4,5.524,12.934907,27
661,148,3281.76,475.0,5.524,7.55646,27
662,149,3286.97,476.2,5.533,6.511014,27
663,150,3292.42,477.4,5.524,5.311981,27
666,152,3308.81,478.4,5.477,4.232904,27
667,152,3314.25,479.6,5.477,3.612203,27
668,153,3319.62,480.8,5.486,1.967641,27
669,154,3325.3,481.0,5.486,1.7964481,27
675,157,3358.72,480.4,5.552,3.1949682,27
678,158,3375.45,481.2,5.617,4.4571605,27
679,158,3381.0,482.0,5.617,4.35561,27
688,160,3430.82,483.4,5.514,1.3885685,27
692,162,3453.19,484.4,5.58,-2.7451174,27
697,163,3481.87,484.4,5.692,-0.3001095,27
699,163,3494.0,483.0,5.71,4.6001377,27
703,164,3519.97,483.8,6.737,8.093291,27
704,164,3527.0,484.2,6.839,7.198107,27
705,164,3534.21,484.8,6.448,7.041488,27
706,165,3541.39,485.4,6.485,6.872063,27
707,165,3548.53,486.6,6.737,4.7192025,27
709,164,3562.63,488.2,6.839,0.75382847,27
713,164,3589.61,489.2,6.923,-0.21727599,27
714,164,3596.61,489.2,6.905,-0.30712718,27
722,166,3655.0,489.2,7.166,-0.3439709,27
728,165,3699.54,489.0,7.381,-7.903261,27
730,164,3713.65,487.4,7.381,-2.026558,27
731,164,3720.74,484.4,7.371,2.1562407,27
735,163,3749.7,484.4,7.231,2.4212859,27
739,162,3778.77,485.4,7.185,3.139632,27
744,160,3813.52,485.8,7.119,5.99491,27
747,159,3832.33,487.4,6.0,7.624364,27
749,159,3843.64,489.0,5.869,4.3851504,27
750,159,3849.6,489.6,6.214,4.8904505,27
751,159,3855.52,490.4,6.009,2.6225467,27
752,160,3859.67,491.2,6.0,1.7084246,27
753,160,3866.05,491.4,5.962,1.5134643,27
754,160,3871.37,491.4,5.869,1.6736494,27
757,161,3887.01,491.4,5.458,1.8372955,27
759,162,3896.74,491.4,5.3,3.0443192,27
765,165,3925.86,492.2,4.899,2.8073227,27
766,165,3930.36,492.4,4.861,9.321539,27
768,166,3939.65,492.8,4.815,6.7397895,27
769,166,3944.44,493.0,4.787,4.28764,27
771,167,3953.87,493.2,4.749,4.29311,27
772,167,3958.47,493.8,4.684,3.9105284,27
774,168,3967.01,494.8,4.665,-0.39561,27
775,168,3971.17,496.0,4.656,-4.846593,27
777,168,3979.67,497.2,4.32,-7.4635386,27
778,168,3983.92,497.4,4.311,-13.02816,27
783,169,4005.13,496.4,4.115,-12.199578,27
784,170,4009.22,495.8,4.087,-19.338072,27
786,169,4016.54,494.6,4.022,-18.538519,27
788,169,4024.89,494.0,4.022,-17.282398,27
789,169,4029.69,493.2,4.078,-15.489499,27
791,169,4038.11,491.6,3.956,-14.0276575,27
793,169,4045.64,489.8,3.919,-12.777857,27
795,169,4053.53,488.0,3.919,-9.3798,27
797,169,4062.12,486.4,4.04,-7.837067,27
799,169,4070.91,484.8,4.04,-2.8642793,27
803,172,4088.24,484.6,4.217,0.0,27
808,172,4109.77,483.4,4.227,2.341481,27
810,172,4118.05,482.0,4.217,3.102479,27
816,172,4139.58,483.2,3.91,0.25985512,27
817,173,4143.95,484.6,3.872,-2.1644034,27
823,173,4167.97,485.4,3.835,-3.9120564,27
830,172,4195.19,483.8,3.891,3.4952917,27
831,173,4199.23,483.4,3.984,10.826662,27
839,173,4230.99,484.2,3.984,10.128691,27
840,173,4235.14,486.0,3.984,11.409951,27
842,172,4243.02,488.0,3.9,8.803889,27
844,172,4250.75,489.2,3.9,7.8071017,27
847,170,4262.43,489.4,3.9,9.283934,27
850,171,4274.23,490.2,3.9,6.3418474,27
855,171,4294.31,492.0,3.919,4.5022893,27
857,172,4302.5,493.2,4.003,5.095136,27
858,172,4306.42,494.2,4.078,4.0309577,27
864,175,4332.03,494.4,4.152,3.949942,27
866,175,4340.1,494.6,4.152,6.9969053,27
867,175,4344.24,494.6,4.115,12.30812,27
870,173,4357.22,495.4,4.208,13.120015,27
873,172,4370.51,496.4,4.273,13.904636,27
876,171,4383.6,497.6,4.283,15.103561,27
877,171,4387.98,498.2,4.283,20.053839,27
878,171,4392.2,498.8,4.329,20.584032,27
880,172,4400.77,501.0,4.357,18.249422,27
881,172,4405.26,502.8,4.357,17.248196,27
885,171,4423.53,504.4,4.367,15.746726,27
886,171,4428.44,505.6,4.376,18.662628,27
887,171,4433.52,507.0,4.395,18.814226,27
888,171,4438.61,508.0,4.432,23.113884,27
889,171,4443.84,509.2,4.964,23.975157,27
890,171,4449.11,510.4,5.085,23.636124,27
892,171,4459.99,511.6,5.141,22.933104,27
894,171,4470.69,513.0,5.169,22.962694,27
895,171,4476.09,515.0,5.188,14.484881,27
896,171,4481.63,515.4,5.235,8.392917,27
897,172,4487.2,517.0,5.309,6.933523,27
898,172,4492.84,520.4,5.337,2.7638814,27
899,172,4498.93,522.2,5.346,0.2999117,27
900,173,4505.02,523.4,5.393,-1.6481918,27
901,173,4511.42,524.4,6.205,-3.6665664,27
903,173,4524.59,524.8,6.541,-5.3614445,27
908,173,4559.76,522.8,6.783,-5.104301,27
909,173,4567.55,522.4,7.595,-3.4653845,27
911,171,4583.6,521.8,7.912,0.724264,27
913,170,4600.29,519.8,8.388,2.9646416,27
915,169,4617.47,519.4,8.631,4.1133347,27
922,168,4678.24,520.4,8.584,3.6331768,27
923,167,4685.13,522.6,8.584,9.761885,27
924,167,4693.65,525.6,8.631,6.4602847,27
927,167,4721.49,527.0,8.584,5.120231,27
928,167,4728.45,527.0,8.584,9.580788,26
931,166,4756.29,528.2,8.668,5.883302,26
932,166,4765.05,530.2,8.678,0.23145495,26
933,166,4773.89,531.6,8.687,-1.5474975,26
934,166,4782.65,532.0,8.687,-2.3217156,26
941,166,4842.89,531.4,8.622,-1.6686667,26
943,166,4859.99,530.4,8.612,-3.8760788,26
947,165,4894.49,530.4,8.538,-4.997787,26
951,164,4927.97,528.4,8.482,-3.0779982,26
954,163,4952.82,527.0,8.398,-6.7054734,26
955,163,4961.15,526.6,8.388,-7.5720983,26
956,163,4969.63,526.0,8.36,-7.601975,26
957,162,4977.86,525.8,8.36,-9.105035,26
960,161,5002.62,523.2,8.36,-5.8833714,26
962,160,5019.17,522.0,8.286,-7.8254356,26
964,160,5035.88,521.6,8.286,-15.955334,26
966,159,5052.51,519.8,8.286,-17.569632,26
967,159,5059.01,518.6,8.286,-22.833506,26
968,159,5068.88,517.6,8.276,-21.325161,26
969,159,5076.78,515.4,8.276,-16.09574,26
971,159,5091.63,512.4,7.502,-13.079863,26
972,158,5098.67,510.0,7.045,-6.755682,26
973,158,5105.64,507.4,7.045,0.0,26
975,158,5118.0,506.4,6.942,1.74637,26
977,156,5133.18,505.0,7.138,8.929426,26
979,156,5147.87,505.0,7.138,14.011498,26
981,154,5163.08,506.2,7.138,17.556065,26
983,152,5178.26,507.4,7.353,14.772864,26
984,151,5185.95,510.4,7.437,11.716459,26
985,150,5193.72,512.4,7.605,8.318248,26
986,149,5202.02,514.6,8.024,4.1645126,26
987,149,5210.74,515.8,8.743,2.5827608,26
989,148,5227.39,516.4,8.276,1.2996498,26
990,146,5234.27,517.0,8.202,0.0,26
991,145,5240.85,517.0,6.821,-1.0148252,26
993,143,5255.99,517.0,6.821,-1.1425542,26
995,142,5271.92,517.2,6.569,-18.366695,26
996,141,5278.27,517.2,6.569,-25.673298,26
997,141,5283.61,517.0,5.589,-28.36714,26
999,139,5292.6,516.6,4.805,-30.0,26
1000,138,5297.4,516.4,5.085,-30.0,26
1001,138,5302.83,514.0,5.16,-30.0,26
1002,138,5308.5,510.2,5.57,-23.276321,26
1003,138,5314.25,507.4,5.589,-20.594467,26
1004,139,5319.83,505.8,5.589,-14.533384,26
1006,138,5331.16,503.4,5.589,-12.022201,26
1007,138,5336.69,501.8,5.701,-11.595434,26
1008,138,5341.86,498.6,5.701,-6.8839993,26
1009,137,5346.91,496.4,5.701,-4.3421707,25
1010,137,5352.39,496.0,5.701,-4.008951,25
1012,134,5363.93,495.6,5.71,-7.9334073,25
1015,131,5382.79,496.0,5.953,-20.711603,25
1016,130,5389.07,495.8,5.953,-21.562166,25
1018,128,5401.74,495.0,6.28,-22.60372,25
1019,127,5407.84,493.8,6.28,-20.031929,25
1020,126,5413.45,491.2,6.28,-17.589775,25
1021,125,5418.83,486.6,5.514,-10.391794,25
1022,125,5423.82,484.6,5.244,-8.508365,25
1023,124,5428.25,484.2,4.563,-9.842397,25
1026,124,5439.53,483.6,3.462,-11.129267,25
1028,125,5446.91,483.6,3.928,-10.447344,25
1031,126,5463.56,482.2,6.168,-9.277182,25
1032,126,5470.61,481.4,6.177,-10.501988,25
1033,126,5476.7,480.2,7.315,-9.6631,25
1034,125,5485.7,479.0,7.455,-9.318117,25
1036,124,5500.82,477.2,7.315,-6.8401985,25
1037,123,5507.45,477.2,6.858,-10.188983,25
1038,123,5513.11,475.8,5.701,-9.746992,25
1041,121,5526.44,475.0,4.208,-9.597543,25
1042,120,5530.24,474.8,3.882,-11.97278,25
1045,118,5541.15,474.0,3.751,-13.7338295,25
1046,118,5544.92,473.4,4.115,-14.165302,25
1048,119,5553.54,472.4,4.031,-13.318412,25
1049,119,5558.44,471.8,4.031,-13.223581,25
1051,119,5569.16,470.8,5.225,-13.930689,25
1052,118,5573.91,469.6,5.505,-14.371458,25
1053,117,5579.68,469.0,5.794,-14.530683,25
1054,117,5586.86,468.4,5.972,-15.036706,25
1056,117,5599.03,466.2,6.466,-14.230198,25
1057,117,5608.0,465.2,6.849,-18.282804,25
1058,117,5615.94,464.6,7.138,-18.980747,25
1060,117,5630.21,462.8,7.558,-18.418922,25
1061,117,5638.86,460.8,7.138,-21.761316,25
1062,117,5645.13,458.8,6.233,-22.883698,25
1063,116,5650.55,457.2,5.944,-23.33114,25
1064,115,5656.63,455.8,5.841,-23.93256,25
1066,113,5669.24,454.2,6.233,-25.32415,25
1067,112,5675.18,453.0,6.065,-28.350754,25
1068,110,5680.84,451.6,6.056,-27.423698,25
1069,109,5686.69,449.8,5.944,-20.23122,25
1070,109,5692.24,448.0,5.841,-19.154993,25
1071,108,5698.0,446.6,5.636,-18.463007,25
1072,108,5703.23,444.8,5.533,-16.521694,25
1073,108,5707.99,443.2,4.805,-16.781006,25
1074,108,5711.88,441.2,4.581,-15.149947,25
1075,107,5716.2,440.2,4.245,-12.175395,25
1076,107,5720.7,439.6,4.124,-12.106118,25
1077,107,5724.83,438.2,4.124,-5.690907,25
1081,107,5742.45,437.8,4.245,-5.425968,25
1083,107,5750.7,437.2,4.199,-4.7898784,25
1084,106,5754.87,436.0,4.171,-3.3444903,25
1085,104,5758.99,434.4,4.171,-0.9738504,25
1087,105,5767.63,433.4,4.199,0.694107,25
1091,108,5787.69,433.4,4.908,-0.9656551,25
1092,108,5792.73,434.4,4.581,-7.143121,25
1093,110,5797.75,434.8,4.581,-8.577919,25
1097,113,5816.67,434.8,4.656,-9.168071,25
1100,113,5829.93,433.8,4.581,-12.926498,25
1101,114,5834.28,432.8,4.469,-13.130638,25
1104,115,5846.42,431.8,4.311,-13.4286175,25
1106,114,5854.64,430.2,4.217,-13.368634,25
1107,114,5858.94,429.6,4.217,-14.210443,25
1108,114,5863.6,428.8,4.217,-13.8954115,25
1110,113,5872.54,427.8,4.292,-12.99684,25
1112,113,5881.74,426.6,4.348,-14.023202,25
1113,113,5886.32,426.0,4.404,-14.615074,25
1114,114,5891.25,424.8,4.432,-11.61826,25
1115,113,5896.24,423.4,4.544,-10.065346,25
1118,113,5910.84,422.2,4.693,-6.5740395,25
1120,113,5920.54,421.6,4.693,-7.1789036,25
1121,113,5925.24,420.4,4.703,-3.7390063,25
1123,112,5935.05,419.2,4.796,-1.8461487,25
1125,112,5944.97,418.2,4.805,1.8003485,25
1130,111,5969.4,418.0,4.703,2.4680536,25
1132,111,5979.48,417.4,5.001,9.774001,25
1136,111,6001.91,418.2,5.16,17.078829,25
1137,110,6007.95,419.4,5.85,19.94091,25
1138,109,6014.22,420.2,6.177,20.734243,25
1139,109,6020.72,421.6,6.457,24.376307,25
1140,108,6027.19,422.4,6.457,28.557392,25
1141,107,6033.52,425.0,6.457,23.78421,25
1142,107,6040.14,427.4,6.177,23.78421,25
1143,108,6046.58,427.6,6.177,23.78421,25
1145,110,6060.23,429.0,6.662,23.78421,25
1146,110,6067.6,431.0,6.466,23.78421,25
1147,108,6074.76,434.6,6.466,23.78421,24
1148,107,6081.89,437.8,6.485,23.78421,24
1150,104,6097.24,438.0,7.614,23.78421,24
,,,,,,
