time,cadence,heartrate,distance,altitude,velocity_smooth,grade_smooth,temp
0,58,84,1.52,501.4,1.176,1.9673655,28
8,59,86,16.95,502.0,1.437,1.8784088,28
10,59,86,21.36,502.4,1.736,2.3528683,28
14,84,90,29.74,503.2,2.053,2.4347572,28
16,85,95,35.74,503.4,2.174,3.028414,28
18,84,98,38.72,503.4,2.23,3.176905,28
19,83,99,39.27,503.4,2.23,3.1394055,28
21,82,99,43.59,503.2,2.155,2.9451642,28
25,83,102,57.14,503.0,2.809,3.373153,28
28,85,105,65.25,503.8,3.284,3.5721102,28
30,86,109,68.7,505.4,2.547,3.8692312,28
32,43,113,70.77,506.4,1.549,3.9940095,28
33,43,114,72.26,506.8,1.082,3.9033859,28
34,43,115,73.37,507.0,1.082,4.6307673,28
38,54,117,79.52,508.0,1.4,4.3871584,28
41,54,118,83.95,508.4,1.344,4.556677,28
46,54,120,90.39,509.0,1.381,4.90246,28
48,55,120,93.09,509.2,1.381,5.4473243,28
50,54,121,95.55,509.4,1.381,5.364354,28
57,54,122,106.14,510.2,1.372,5.200147,28
63,55,124,115.85,511.6,1.353,6.7342415,28
66,54,127,120.27,512.0,1.372,7.586132,28
67,54,127,121.64,512.0,1.372,7.765012,28
69,55,129,123.92,512.6,1.372,7.436263,28
74,54,129,131.68,513.6,1.381,7.19134,28
77,54,129,136.09,514.4,1.39,8.33075,28
80,55,129,139.47,514.6,1.39,8.373308,28
85,53,131,145.87,515.6,1.39,7.54516,27
86,54,131,147.52,515.8,1.39,7.794601,27
90,55,131,152.51,517.0,1.39,7.4042916,27
93,55,131,157.35,517.6,1.4,7.383991,27
97,54,132,162.58,518.2,1.4,7.3289857,27
98,54,133,163.88,518.2,1.4,7.400386,27
106,54,132,174.25,519.2,1.4,6.82214,27
110,56,131,179.97,520.2,1.409,7.4506197,27
112,55,131,181.08,520.6,1.409,6.958999,27
117,55,131,187.26,521.4,1.418,6.3007045,27
123,55,129,197.73,522.6,1.4,5.6527486,27
125,55,129,201.46,522.8,1.409,5.979386,27
