time,heartrate,distance,altitude,velocity_smooth,grade_smooth,temp
159,138,737.73,526.4,1.017,-9.912374,27
161,135,738.48,526.0,0.0,-9.448649,27
163,134,738.48,525.4,0.0,-8.4912195,27
165,131,738.48,524.6,0.0,-7.014407,27
166,131,738.48,524.2,0.0,-6.276114,27
169,131,738.48,523.2,0.0,-4.430211,27
172,127,738.48,522.2,0.0,-2.5843086,27
174,123,738.48,521.4,0.0,-1.1076092,27
175,121,738.48,520.8,0.0,0.0,27
177,118,738.48,520.2,0.0,1.1074965,27
178,117,738.48,519.8,0.0,1.8459026,27
181,114,738.48,518.8,0.0,3.6918051,27
182,113,738.48,518.6,0.0,4.061008,27
186,110,738.48,517.4,0.0,6.276001,27
189,107,738.48,516.8,0.0,7.3836102,28
191,106,738.48,516.4,0.0,8.121903,28
194,103,738.48,515.8,0.0,9.229513,28
197,102,738.48,515.2,0.0,10.337009,28
203,99,738.48,514.4,0.0,11.813709,28
205,99,738.48,514.2,0.0,12.182912,28
206,100,738.48,514.0,0.0,12.5521145,28
218,97,738.48,513.4,0.0,13.659612,28
226,94,738.48,513.4,0.0,13.659612,28
229,97,744.89,513.6,2.519,13.290521,28
230,98,749.32,513.6,3.602,13.330478,28
233,100,765.46,515.2,5.057,9.257263,28
234,100,769.52,516.4,4.292,12.454679,28
235,99,772.51,518.8,3.098,9.013667,28
236,100,774.9,520.0,2.426,7.2521405,29
237,100,777.09,521.0,1.81,6.84533,29
238,100,777.96,522.0,1.773,5.2296915,29
239,101,778.44,522.2,0.0,4.9354315,29
242,100,782.15,522.0,1.269,5.388121,29
244,101,784.03,521.6,1.269,7.6816297,29
247,101,792.65,520.8,2.725,9.30743,29
248,98,797.23,520.8,3.546,9.988047,29
250,101,807.45,520.6,4.675,11.289486,29
251,102,812.7,520.6,4.768,11.795567,29
253,103,824.48,522.8,5.701,7.814567,29
254,104,830.47,523.8,5.701,7.508209,29
256,105,842.15,524.8,5.253,6.4288464,29
257,106,848.42,526.2,5.458,4.4962807,29
259,110,860.09,526.4,5.701,6.044049,29
261,113,871.53,526.8,5.71,7.3568764,29
263,116,883.09,527.4,5.86,8.303999,29
265,119,895.37,528.2,5.888,5.857051,29
266,121,901.59,528.6,5.925,6.4193616,29
268,123,914.26,529.6,6.018,6.0796437,29
270,125,926.86,530.8,6.13,7.9350133,29
274,127,951.59,532.0,6.13,7.712113,29
275,127,957.46,532.2,6.13,9.450246,29
276,127,963.34,533.0,6.13,9.043463,29
278,129,974.81,534.4,6.056,7.3771772,29
281,131,991.75,535.6,5.785,5.4406066,29
285,132,1015.13,537.0,5.757,3.868328,29
287,132,1026.54,538.2,5.692,1.7817391,29
289,135,1037.44,538.4,5.636,1.4657488,29
291,139,1048.64,539.0,5.617,0.6989786,29
292,140,1054.16,539.2,5.617,3.0970263,29
295,143,1071.26,539.2,5.57,3.157487,28
299,146,1094.48,539.2,5.608,4.057683,28
300,146,1100.39,539.4,5.617,2.6456733,28
305,147,1130.49,540.8,5.897,0.36525732,28
309,146,1155.29,541.6,6.009,-2.51454,28
317,146,1209.85,541.0,6.448,-2.5566862,28
324,145,1257.98,539.6,6.699,0.0,28
325,146,1265.17,539.4,6.737,3.5448067,28
333,146,1325.65,539.6,7.362,3.6293247,28
337,146,1356.94,541.8,7.996,0.7707128,28
339,145,1373.4,542.6,7.605,-0.8634247,28
343,145,1403.68,542.6,7.633,-1.1269572,28
346,146,1426.45,542.4,7.688,-0.71526164,28
354,146,1487.63,542.0,7.465,-0.32814205,28
355,146,1495.01,541.8,7.67,-2.2950983,28
361,146,1540.08,541.0,7.269,-1.5256852,28
362,146,1547.4,540.6,7.306,0.0,28
367,146,1587.34,540.2,7.577,0.43849036,28
374,146,1638.98,540.4,7.39,0.38925132,27
381,147,1686.51,540.6,6.923,-1.8652138,27
382,146,1692.74,540.4,6.849,0.27574584,27
384,146,1705.5,539.6,6.634,1.5094529,27
386,145,1719.6,539.0,6.634,2.9898055,27
391,143,1759.19,540.2,8.164,0.6118678,27
394,141,1785.16,540.6,8.65,-2.272517,27
395,140,1794.34,540.6,8.92,-3.1012027,27
396,140,1803.84,540.4,9.219,-3.2424774,27
401,138,1856.31,539.4,10.777,-1.9125686,27
403,136,1878.37,538.4,11.038,-4.8509445,27
405,135,1900.04,537.6,10.758,-5.37396,27
408,134,1930.67,535.6,10.609,-5.9556575,27
409,133,1940.61,534.8,10.609,-8.227691,27
410,132,1950.63,534.0,10.441,-8.264333,27
412,130,1971.46,532.6,10.394,-7.895182,27
414,127,1991.61,531.2,10.077,-6.6335435,27
415,126,2001.32,529.8,10.04,-6.466162,27
417,125,2021.15,528.6,9.993,-8.250337,27
419,122,2041.03,527.4,9.975,-8.7724495,27
420,119,2050.46,526.6,9.937,-10.240545,27
421,117,2059.7,526.0,9.741,-9.171291,27
422,116,2068.94,523.8,9.741,-6.84954,27
423,116,2078.36,523.4,9.667,-7.727698,27
425,114,2097.81,522.4,9.667,-7.184413,27
427,114,2118.3,520.8,9.667,-6.2255507,27
428,114,2128.61,519.8,9.667,-7.536209,27
430,113,2149.38,518.8,9.947,-7.0578837,27
432,111,2168.81,517.6,9.947,-10.065884,27
433,111,2178.47,516.0,9.947,-9.484605,27
434,111,2188.26,515.0,10.012,-9.30818,27
435,110,2198.62,514.6,10.021,-9.569922,27
436,110,2209.13,513.6,10.282,-9.542517,27
438,108,2230.14,511.6,10.32,-9.530556,27
440,107,2251.2,510.2,10.329,-9.438205,27
441,107,2261.79,508.6,10.45,-12.765605,27
442,107,2272.22,506.6,10.45,-13.681002,27
444,107,2291.84,505.0,9.461,-11.334778,27
445,107,2300.83,504.4,9.209,-18.598146,27
446,108,2309.31,502.8,8.584,-17.5925,27
447,108,2317.36,501.2,8.22,-19.208239,27
449,108,2332.42,499.0,7.362,-21.322914,27
450,108,2339.1,498.2,6.858,-30.0,27
451,108,2344.68,497.0,5.916,-30.0,27
453,107,2353.28,494.6,4.05,-30.0,27
454,107,2357.26,493.6,4.05,-23.089294,27
455,107,2361.38,492.4,3.742,-22.747408,27
456,106,2365.24,491.2,3.742,-22.338396,27
458,105,2370.92,489.4,2.659,-20.828806,27
460,103,2372.78,487.6,1.036,-19.705866,27
462,102,2373.66,485.6,0.0,-16.677538,27
463,102,2373.66,484.6,0.0,-15.074662,27
464,102,2373.66,483.6,0.0,-13.19033,27
465,101,2374.33,482.6,0.0,-11.305997,27
466,101,2375.8,481.4,0.0,-9.148987,27
467,100,2378.0,480.4,2.025,-7.445636,27
468,99,2380.64,479.0,2.351,-3.3362648,27
469,99,2384.27,477.8,2.948,-1.5783169,27
470,99,2389.19,476.8,4.469,0.0,27
471,99,2395.42,475.4,5.533,2.560678,27
472,99,2402.59,475.4,6.755,3.4214463,27
475,98,2426.78,476.4,7.922,2.3206406,27
477,99,2444.06,476.6,8.668,3.2261088,27
480,96,2471.57,476.8,8.948,3.7832081,27
484,95,2507.64,478.0,8.855,4.825025,27
486,96,2525.72,479.2,8.939,6.9799323,27
487,96,2534.76,480.6,8.939,6.2745433,27
488,96,2543.69,482.0,8.948,2.999697,27
489,97,2552.81,482.6,8.873,2.4860792,27
491,99,2570.88,483.4,8.939,1.4463134,27
492,102,2580.03,483.6,8.939,-1.334791,27
495,106,2608.28,484.0,8.976,-2.1279037,27
496,109,2617.64,484.2,8.985,-4.1807833,27
499,114,2645.95,483.2,9.303,-2.3969662,27
501,119,2665.84,482.6,9.993,-3.0031717,27
502,124,2676.12,481.8,10.03,-3.1711779,27
503,126,2686.09,481.8,10.03,-1.9605278,27
504,131,2696.01,481.4,9.657,-1.6261971,27
505,135,2706.08,481.0,9.863,-1.1615549,27
506,136,2716.3,480.8,9.993,-0.63925296,27
509,137,2747.71,480.2,10.03,0.0,27
514,134,2800.09,480.4,9.919,-0.38266456,27
516,132,2817.61,480.2,8.556,-10.986021,27
519,130,2837.35,479.0,6.084,-18.669018,26
520,129,2842.56,477.6,5.43,-23.139109,26
522,128,2851.23,476.6,4.245,-20.599106,26
524,126,2857.58,474.6,2.865,-11.350615,26
525,124,2860.5,473.2,2.865,-10.299675,26
526,123,2864.22,471.8,3.312,-8.483996,26
527,123,2869.08,470.6,4.404,-6.962447,26
528,123,2874.94,469.4,5.328,-5.3210416,26
529,123,2881.87,468.2,6.587,-1.5026164,26
530,123,2889.31,467.0,7.157,-0.23177554,26
531,124,2897.0,465.6,7.334,1.5239221,26
534,123,2921.76,465.4,8.239,1.9706765,26
539,123,2968.28,466.6,9.807,-0.34886822,26
540,124,2979.32,466.8,10.74,0.61095744,26
543,123,3015.24,466.4,12.027,1.1466122,26
547,126,3066.92,467.4,12.792,0.0,26
548,126,3079.88,467.4,12.419,2.2602544,26
550,126,3105.81,467.8,12.643,2.119145,26
554,125,3155.67,469.2,12.643,0.21350196,26
558,124,3199.72,469.4,10.142,0.0,26
560,124,3216.07,469.4,8.286,-30.0,26
561,124,3222.15,469.4,6.737,-30.0,26
562,122,3226.98,469.4,5.608,-30.0,26
564,121,3231.41,469.0,1.922,-30.0,26
566,118,3231.77,468.4,0.0,-30.0,26
567,116,3231.77,467.6,0.0,-30.0,26
568,116,3231.77,466.6,0.0,-30.0,26
569,116,3231.77,465.6,0.0,-30.0,26
571,116,3231.77,463.8,0.0,-30.0,26
572,115,3231.77,462.6,0.0,-30.0,26
573,114,3231.77,461.2,0.0,-30.0,26
574,114,3231.77,460.0,0.0,-30.0,26
575,114,3231.77,458.6,0.0,-30.0,26
576,114,3231.77,457.0,0.0,-30.0,26
577,114,3231.77,455.6,0.0,-28.914684,26
578,114,3231.77,454.2,0.0,-26.179525,26
579,114,3231.77,452.8,0.0,-23.44431,26
580,113,3231.77,451.6,0.0,-21.099915,26
581,111,3231.77,450.2,0.0,-18.364756,26
582,111,3231.77,448.8,0.0,-15.6295395,26
583,111,3232.31,447.2,0.0,-12.503679,26
584,111,3233.61,446.0,1.157,-10.314969,26
585,110,3236.55,444.8,1.764,-9.174565,26
586,110,3241.07,443.8,3.667,-7.758634,26
587,108,3246.47,443.0,4.843,-6.003773,26
588,107,3251.17,442.2,4.843,-2.1912322,26
589,107,3256.04,441.6,4.385,-1.1963199,26
591,110,3264.09,441.8,3.648,1.2829419,26
594,111,3267.56,442.8,0.0,-0.36784157,26
596,108,3267.56,443.2,0.0,-1.1772003,26
599,106,3269.15,443.0,1.456,-0.78478026,26
600,105,3270.82,442.8,1.316,1.874982,26
602,105,3277.29,441.8,3.835,3.8737729,26
603,105,3282.82,441.4,4.385,-10.864381,26
604,105,3288.29,440.8,4.609,-9.572405,26
605,105,3294.75,439.8,5.682,-5.379512,26
606,105,3301.53,439.8,6.009,-1.497413,26
609,103,3318.95,441.0,5.197,-3.667545,26
610,104,3322.48,442.6,3.807,5.977068,26
612,105,3326.58,443.8,1.334,4.1228247,26
613,104,3326.58,443.8,0.0,9.625889,26
619,107,3326.58,442.2,0.0,12.477948,26
621,108,3326.58,440.6,0.0,15.330061,26
623,110,3326.58,438.8,0.0,18.53871,26
624,111,3327.1,437.6,0.0,20.677753,26
626,113,3330.75,435.8,1.521,24.125355,26
627,113,3334.99,435.6,3.546,26.096155,26
628,113,3340.39,435.8,4.777,30.0,26
631,112,3361.44,437.0,6.102,29.993479,27
632,113,3368.41,438.8,6.14,30.0,27
633,113,3375.7,442.4,6.41,24.735752,27
634,115,3382.57,446.0,6.14,21.440916,27
635,116,3389.85,449.2,6.531,15.296327,27
636,118,3396.32,452.4,7.157,11.140313,27
637,120,3406.01,453.8,7.297,8.462517,27
638,122,3415.07,456.0,7.455,3.5158818,27
640,127,3431.52,457.6,7.157,1.1210629,27
641,129,3439.9,458.0,7.297,0.9556126,27
642,131,3448.15,458.0,7.53,1.1089658,27
644,135,3468.79,458.2,8.5,0.89390177,27
647,138,3494.41,458.2,8.146,1.0939156,26
654,140,3560.18,458.6,8.482,0.91070205,26
655,141,3569.9,459.2,8.482,2.1701648,26
660,142,3615.21,459.8,7.884,2.297743,26
663,143,3647.91,460.4,8.37,2.9372501,26
667,145,3690.32,461.6,9.219,2.554421,26
668,145,3702.83,462.6,9.685,6.253723,26
669,145,3712.67,463.0,9.685,5.2536054,26
671,145,3727.96,464.2,7.493,4.0173674,26
672,145,3734.56,465.2,7.493,1.5743709,26
674,145,3750.93,466.2,7.828,0.28703466,26
676,146,3767.62,466.4,8.482,0.0,26
680,149,3804.16,466.4,8.967,0.0,26
682,149,3822.1,466.4,9.004,-2.33758,26
683,148,3830.93,466.4,9.004,-5.0177956,26
686,147,3852.68,466.2,6.578,-11.530033,26
688,146,3863.92,465.6,5.067,-16.941708,26
690,144,3873.69,465.0,4.525,-14.156802,26
692,142,3877.16,463.8,3.098,-14.484232,26
693,141,3877.9,463.6,1.67,-8.522483,26
694,139,3878.29,462.8,0.0,-7.496354,26
695,139,3879.6,461.6,0.0,-5.866994,26
696,139,3883.65,460.4,1.586,-4.2684817,26
697,140,3887.95,459.2,3.592,-2.7092814,26
698,139,3893.77,458.2,5.141,-1.2906953,26
700,139,3907.69,457.0,6.513,0.7107852,26
702,139,3923.38,456.0,7.381,4.6652756,26
705,139,3949.71,456.4,8.724,0.8330715,26
706,138,3959.36,457.4,8.724,-0.28786746,26
712,139,4019.31,458.4,9.881,-1.9942386,26
717,137,4073.04,457.2,10.366,-6.3177223,26
718,137,4083.19,453.8,9.461,-1.0970614,26
721,135,4108.61,453.6,8.388,-3.434222,26
723,133,4122.44,453.6,6.802,-20.387384,25
724,132,4127.85,453.4,5.393,-25.135592,25
725,131,4132.23,453.2,4.712,-24.609598,25
726,130,4135.17,452.4,2.379,-19.470688,25
727,130,4137.27,451.8,2.351,-19.435358,25
728,129,4138.77,450.6,1.353,-18.022367,25
730,128,4139.33,449.0,0.0,-15.494697,25
731,128,4139.88,448.0,0.0,-13.867879,25
732,127,4142.49,447.4,1.959,-12.851295,25
734,126,4150.93,445.6,3.714,-9.9341135,25
736,126,4163.98,443.8,5.673,-4.899721,25
737,126,4172.8,442.2,6.158,-1.5139093,25
738,127,4179.32,440.6,6.158,1.05003,25
740,126,4192.6,440.4,6.457,1.5847365,25
742,125,4208.23,440.6,6.998,-1.6946869,25
745,124,4229.98,441.0,6.457,-2.9927166,25
748,127,4251.5,441.2,6.597,-2.7593725,25
751,130,4274.78,439.6,6.671,-0.789058,25
755,130,4302.23,439.0,6.793,3.3726792,26
757,130,4317.15,439.2,7.763,3.9670196,26
760,127,4340.1,439.8,7.334,0.341793,26
762,126,4352.58,441.2,5.738,-6.3747444,26
763,126,4357.54,441.2,4.917,-5.3561344,26
767,123,4375.83,440.2,4.05,-4.2356834,26
768,123,4380.72,440.0,5.001,-6.411472,26
771,121,4396.42,438.8,4.889,-5.6723156,26
775,120,4423.61,437.6,5.43,-6.0511556,25
776,120,4428.6,437.4,5.076,-3.1835968,25
778,121,4440.85,436.6,5.253,-1.9383621,25
780,121,4452.76,435.4,5.328,1.3525717,25
782,121,4463.57,434.2,5.384,3.552304,25
783,121,4471.19,434.0,6.401,4.684867,25
784,121,4480.11,434.0,7.521,6.279406,25
788,124,4514.44,435.6,8.062,7.9637074,25
789,125,4522.38,436.4,7.828,11.427407,25
790,125,4530.08,437.2,7.651,11.578199,25
792,126,4548.07,439.6,7.884,7.2731023,25
793,127,4557.0,440.8,8.062,3.1758354,25
795,129,4573.92,442.6,8.267,1.2610679,25
796,132,4582.41,443.2,8.342,0.6408729,25
797,133,4592.18,443.4,8.342,0.3707342,25
798,133,4598.34,443.6,8.342,-3.4386399,25
803,132,4636.24,443.8,7.073,-3.011463,25
804,132,4644.41,443.6,7.054,-4.7820525,25
807,130,4664.77,441.8,7.241,-2.1470773,25
809,127,4679.45,441.8,7.054,-4.0158696,25
810,126,4686.57,441.6,7.035,-4.7943225,25
812,123,4700.46,441.2,6.83,-3.0079155,25
814,121,4714.41,440.6,6.839,-2.7261453,25
816,120,4729.4,439.6,6.839,-1.5414926,25
817,120,4736.34,439.2,6.699,0.33225775,25
821,116,4766.4,438.6,6.858,1.5026852,25
824,111,4789.54,438.8,6.877,-1.2518367,25
826,108,4804.86,439.4,6.877,-9.639152,25
830,106,4830.0,439.4,3.611,-22.172766,25
832,105,4835.61,438.0,2.025,-19.958797,25
834,102,4841.15,436.2,1.661,-16.178001,25
836,100,4844.46,434.4,1.11,-12.589413,25
838,98,4844.46,433.0,0.0,-10.718021,25
839,98,4844.46,432.2,0.0,-9.130189,25
840,98,4845.27,431.4,0.0,-7.5422955,25
842,98,4851.39,429.6,2.613,-3.5584934,25
843,97,4856.7,428.6,3.91,-1.4021513,25
844,98,4862.72,427.8,4.637,0.0,25
847,101,4881.82,427.6,5.729,2.8532639,25
848,102,4888.46,427.6,5.729,3.5587325,25
849,106,4894.81,427.6,5.729,3.9005513,25
850,109,4901.18,427.6,5.412,4.2641406,25
851,113,4908.38,427.6,7.063,4.7354383,25
853,115,4925.7,427.8,7.614,4.997644,25
857,114,4960.36,429.4,7.502,5.158313,25
858,114,4969.46,430.4,7.605,4.6164117,25
860,114,4987.76,432.0,7.651,2.323491,25
862,113,5004.6,432.6,7.716,2.0221274,25
864,113,5021.15,433.2,8.164,1.5252337,25
865,113,5029.63,433.2,8.164,0.0,25
868,112,5056.72,433.8,7.66,-2.51078,25
870,112,5072.52,434.0,6.597,-6.9172745,25
874,111,5101.09,433.2,6.989,-9.081299,25
875,110,5108.81,432.0,6.709,-7.7880807,25
876,108,5115.57,430.4,5.934,-3.6172554,25
877,105,5121.33,429.8,5.673,-1.8369277,25
879,102,5136.13,428.8,6.214,1.8102139,25
881,101,5146.12,427.4,5.365,13.329729,25
883,102,5157.42,427.6,5.365,16.303694,25
884,102,5162.74,427.6,6.354,20.217688,25
885,103,5167.82,428.4,6.382,21.78525,25
886,104,5173.98,428.8,6.214,24.375164,25
887,106,5180.16,429.8,6.354,21.845318,25
888,107,5186.36,431.8,6.354,20.624462,25
890,109,5200.12,434.4,6.373,19.832178,25
891,110,5206.68,436.8,6.373,18.405573,25
892,111,5212.97,438.0,6.373,15.639779,25
893,111,5219.36,439.6,6.382,14.518639,25
895,113,5232.5,441.4,6.438,13.320536,25
896,114,5238.68,442.6,6.438,13.38643,25
898,115,5251.28,444.8,6.373,10.752663,25
900,118,5263.93,446.2,6.541,11.908244,25
901,120,5270.43,447.0,6.541,12.303337,25
902,125,5277.18,448.2,6.597,11.981808,25
904,128,5290.93,449.2,6.811,11.472629,25
905,133,5297.69,450.4,6.811,11.51142,25
906,136,5304.88,451.6,6.886,10.717926,25
908,139,5317.44,452.6,6.886,11.827049,25
909,145,5323.76,453.6,5.561,11.159221,24
910,148,5329.49,454.6,5.794,9.961657,24
911,152,5335.36,455.2,5.654,9.908234,24
913,155,5348.16,456.2,6.242,8.814088,24
914,157,5355.42,457.0,6.242,5.3026667,24
916,159,5369.61,458.6,6.056,0.4823388,24
918,162,5381.74,459.4,5.953,-0.580569,24
919,163,5387.29,460.4,5.813,-2.4766512,24
920,164,5393.07,460.8,5.123,-3.5286503,24
922,166,5404.46,461.2,4.992,-5.593019,24
928,168,5438.29,460.0,4.992,-4.5471625,24
931,167,5457.52,459.0,4.992,-7.894886,24
933,166,5472.61,457.6,4.777,-8.571722,24
935,164,5488.06,455.6,5.076,-5.0211744,24
936,163,5494.02,454.8,5.076,-2.7312243,24
937,163,5501.88,454.6,4.283,-2.664034,24
939,162,5515.38,453.2,4.656,-0.38437304,24
940,161,5521.43,452.6,4.843,0.301468,24
941,160,5528.18,452.8,5.029,0.0,24
945,159,5553.57,452.8,5.123,0.0,24
949,159,5581.16,453.0,5.123,-1.0866928,24
952,159,5602.7,452.8,5.16,-2.093914,24
953,158,5608.38,452.8,5.141,-0.87584025,24
956,156,5626.07,452.4,5.16,-0.31815067,24
958,155,5638.23,451.8,5.085,0.6777694,24
963,152,5670.45,451.6,4.74,0.58326477,24
965,151,5683.98,452.2,5.085,-0.39591318,24
968,148,5705.81,452.2,5.235,-0.6683049,24
970,145,5720.79,452.0,6.401,-2.989903,24
971,144,5728.62,452.0,6.634,-4.4379787,24
973,142,5743.87,451.8,6.699,-4.665533,24
976,140,5766.07,451.8,6.634,-5.9922304,24
980,139,5797.13,450.2,7.334,-2.995591,24
981,138,5805.67,448.6,5.981,-18.85343,24
982,138,5812.92,447.8,5.477,-25.11375,24
983,139,5818.41,447.8,5.039,-28.351976,24
986,137,5825.42,448.6,1.549,-28.41239,24
988,135,5826.79,448.6,1.166,-30.0,24
991,133,5829.89,448.0,1.549,-30.0,24
993,134,5832.28,447.2,1.549,-30.0,24
995,134,5835.16,445.8,1.549,-30.0,24
996,133,5836.3,445.0,1.605,-30.0,24
997,133,5837.62,444.4,1.605,-30.0,24
999,133,5840.44,442.8,1.67,-30.0,24
1001,132,5843.3,441.4,1.67,-25.856306,24
1003,131,5846.26,439.6,1.614,-23.916819,24
1006,129,5849.38,438.8,1.278,-17.926054,24
1007,127,5850.08,438.4,1.232,-18.20638,24
1009,124,5851.66,438.0,1.176,-17.777813,24
1012,123,5851.99,437.4,0.0,-12.0469055,24
1014,122,5854.84,436.0,1.67,-9.802146,24
1016,122,5860.65,434.8,2.781,-8.222168,24
1019,122,5870.82,433.6,3.415,-6.838572,24
1020,123,5873.84,433.0,3.415,-1.4765971,24
1022,124,5879.63,431.6,2.781,1.1786478,24
1024,125,5884.06,430.4,2.071,5.2720985,24
1025,126,5884.54,429.6,1.288,6.4342413,24
1026,127,5885.24,429.0,1.288,7.5591593,24
1028,126,5887.35,427.2,1.577,10.806362,24
1030,126,5895.04,427.0,3.583,11.239253,24
1031,126,5901.14,427.2,5.104,13.324907,24
1033,126,5913.73,429.0,5.076,12.068264,24
1034,125,5920.27,430.0,4.973,12.81424,24
1035,125,5925.79,431.2,4.787,10.820742,24
1036,124,5932.54,432.2,4.787,7.2532454,24
1037,123,5942.88,433.2,3.816,6.489724,24
1038,122,5947.77,433.4,3.816,7.7200994,24
1040,121,5959.46,434.4,4.068,6.387048,24
1041,121,5963.69,436.2,3.667,6.387048,24
1043,120,5970.42,436.6,2.286,6.387048,24
1047,120,5987.58,436.8,4.917,6.387048,24
1048,120,5991.31,436.8,4.917,6.387048,24
1049,120,5993.37,437.0,2.715,6.387048,24
1050,120,5995.71,437.4,2.501,6.387048,24
1051,119,5996.41,437.6,1.502,6.387048,24
1054,116,5996.41,437.6,0.0,6.387048,24
1055,115,5996.41,437.2,0.0,6.387048,24
1058,113,5996.41,436.0,0.0,6.387048,24
1059,110,5996.41,435.6,0.0,6.387048,24
1060,108,5996.41,434.8,0.0,6.387048,24
1062,107,5996.41,433.6,,6.387048,24
,,,,,,
