time,heartrate,distance,altitude,velocity_smooth,grade_smooth,temp
382,124,2293.04,499.0,15.666,-7.212683,23
383,124,2308.29,497.6,15.657,-5.230775,23
384,123,2323.43,496.0,15.069,-3.9173384,23
385,122,2338.49,495.2,14.873,-2.5701272,23
387,121,2369.73,494.6,13.94,-2.1845763,23
389,120,2393.61,493.6,13.026,0.0,23
390,119,2406.58,493.4,13.016,0.2699264,23
395,120,2467.99,493.6,11.897,0.0,22
397,122,2491.69,493.6,11.887,-0.6815428,22
399,123,2515.42,493.6,12.065,-0.853925,22
405,123,2585.67,492.8,11.785,0.0,22
407,123,2608.68,492.8,11.729,-2.4649992,22
409,123,2630.21,492.4,10.674,-3.8534324,22
411,122,2650.74,491.6,9.396,-3.3380089,22
413,123,2665.93,491.2,8.398,-4.445988,22
415,122,2684.36,490.2,9.303,-3.2980313,22
416,123,2694.07,489.8,9.573,-3.634217,22
418,123,2713.78,488.8,9.573,-2.3616493,22
421,124,2744.99,488.4,10.544,-4.1466255,22
423,124,2766.98,487.6,11.029,-3.8751335,22
426,126,2801.95,486.2,11.691,-2.0400536,22
428,127,2825.93,485.4,11.971,-3.6555326,22
429,128,2837.98,485.0,11.971,-2.8459485,21
430,129,2850.09,484.2,11.691,-2.2092512,21
431,129,2862.25,483.8,11.794,-1.9881006,21
435,129,2910.5,483.2,12.027,-4.288757,21
436,129,2922.96,482.6,12.037,-7.3270707,21
437,128,2935.37,480.6,12.037,-5.160344,21
438,128,2947.89,479.6,12.055,-6.2492685,21
440,128,2973.45,478.8,12.699,-7.678608,21
441,129,2986.71,478.0,13.072,-7.0425215,21
442,129,3000.15,476.4,13.212,-4.7835145,21
444,129,3027.58,474.8,13.511,-1.7683505,21
445,128,3041.2,474.2,13.52,-1.5284882,21
447,125,3068.26,473.8,13.268,-1.1575629,21
449,121,3093.13,473.6,12.195,-2.264634,21
450,121,3104.3,473.2,11.271,-1.6448797,21
453,121,3139.05,472.6,10.656,-0.97026473,21
456,122,3166.31,472.0,9.405,0.37397644,21
460,122,3192.79,472.0,5.235,0.3937223,21
464,122,3203.35,472.2,1.922,-1.5667514,21
465,122,3204.51,472.2,1.11,-1.4689773,21
468,122,3207.65,472.4,1.25,-1.8761038,21
470,122,3217.39,472.4,5.916,-1.986945,21
471,121,3222.83,472.2,5.944,-1.4626144,21
472,121,3229.97,472.0,5.944,-0.73214245,21
474,121,3237.97,471.6,4.096,1.2159564,21
477,120,3244.06,471.4,1.241,1.7350976,21
482,118,3247.9,471.4,0.0,1.9367791,21
485,119,3250.48,471.4,1.157,2.0555923,21
487,119,3257.55,471.4,3.144,2.149403,21
490,118,3271.61,471.4,4.479,2.50246,21
491,118,3277.07,471.4,5.449,2.4866529,21
494,117,3295.15,471.6,5.813,2.357526,21
496,117,3306.67,472.4,5.458,0.8994368,21
497,116,3313.72,472.6,6.196,0.71987754,21
498,115,3320.73,472.8,6.401,0.0,21
499,118,3328.19,473.0,6.662,-0.23994765,21
503,120,3362.25,472.8,8.108,0.0,21
508,122,3404.51,473.0,8.286,-0.2711914,21
512,123,3436.27,472.8,6.877,0.0,21
514,123,3448.18,472.8,6.849,0.0,21
518,126,3478.61,472.8,7.222,-0.56247246,21
520,128,3494.1,472.8,7.222,-0.6557077,21
523,130,3519.37,472.8,7.455,-0.7867292,21
529,129,3570.23,472.4,7.912,-0.3923148,21
535,131,3621.22,472.2,8.304,0.39453194,21
538,131,3643.84,472.4,6.214,0.34918764,21
539,130,3648.71,472.6,4.861,-0.6217036,21
540,130,3653.71,472.6,4.861,-0.67306197,21
544,129,3678.23,472.8,5.141,-1.1016406,21
548,129,3707.99,472.6,5.934,-1.7296957,21
552,127,3727.11,472.2,4.236,-2.38856,21
554,125,3735.99,471.8,4.647,-3.177768,21
555,122,3741.08,471.6,4.637,-3.5002542,21
559,124,3766.56,471.4,5.552,-2.7637146,21
561,121,3772.95,470.8,3.77,-3.1977184,21
562,120,3774.84,470.6,2.491,-3.2203622,21
563,119,3775.11,470.4,0.0,-2.9734173,21
568,122,3776.81,470.2,0.0,-2.608736,21
569,123,3778.11,470.2,1.082,-2.7163293,21
572,125,3786.67,470.2,3.434,-2.7855392,21
578,127,3812.91,469.8,2.855,-2.327725,21
579,128,3815.4,469.4,2.202,-2.0838757,21
583,127,3828.26,469.2,3.434,-1.8558851,21
587,126,3855.22,468.8,6.811,-1.5499166,21
590,124,3879.92,468.2,8.286,-1.6439526,21
592,123,3897.85,468.0,8.836,-3.4131284,21
595,124,3927.99,467.2,9.947,-2.3702927,21
596,126,3938.45,467.0,10.189,-3.324789,21
600,125,3982.31,466.0,10.712,-3.0936947,21
602,125,4002.88,465.2,10.152,-5.52465,21
603,125,4012.16,464.0,9.536,-2.7469246,21
605,127,4028.18,463.0,8.92,-1.5700417,21
606,125,4036.4,462.8,8.295,-2.92647,21
611,125,4075.64,462.2,7.194,-2.2652278,21
613,127,4089.58,462.0,6.951,-4.5908713,21
615,128,4099.42,461.0,4.665,-3.0314794,21
616,129,4102.84,460.8,3.462,-3.0423818,21
619,131,4113.04,460.6,3.77,-1.423129,21
623,131,4132.34,459.6,4.665,0.0,21
624,130,4137.13,459.4,4.665,0.25902432,21
627,127,4148.96,459.2,4.404,0.55238384,21
628,125,4152.24,459.2,3.163,0.6579531,21
633,123,4173.41,459.2,5.393,0.69624215,21
639,121,4209.8,459.6,5.393,0.0,21
642,120,4226.69,459.6,5.318,0.0,21
645,118,4239.12,459.6,3.602,0.0,21
651,117,4260.45,459.6,3.602,-0.57372445,21
653,117,4269.01,459.6,4.609,-0.57912266,21
655,118,4278.85,459.6,5.169,-0.6626708,21
656,117,4285.57,459.6,5.272,-0.7878965,21
660,119,4308.57,459.4,5.169,-0.39422452,21
664,118,4329.51,459.2,5.272,0.0,21
665,118,4336.5,459.2,5.235,-0.25382036,21
666,118,4343.19,459.2,6.224,-0.2784908,21
669,118,4364.53,459.4,7.605,-0.6146244,21
670,115,4372.53,459.2,7.744,-0.36112857,21
675,115,4408.06,459.0,6.737,0.0,21
677,117,4419.81,459.0,5.179,0.0,21
679,117,4426.56,459.0,3.854,0.3152489,21
683,118,4433.44,459.0,1.148,0.35216853,21
691,116,4438.88,459.0,0.0,0.0,21
695,117,4446.35,459.0,2.659,0.0,21
698,117,4461.16,459.0,4.712,0.0,21
699,115,4467.7,459.0,6.093,-0.4046157,21
701,116,4483.3,459.2,7.371,-0.65118647,22
703,115,4501.9,459.2,8.519,-0.78490025,21
709,115,4559.54,459.0,10.357,-0.69408673,21
711,115,4580.66,458.6,10.534,-2.209054,21
714,115,4613.85,457.4,11.206,-0.3764059,21
715,117,4625.24,457.4,11.206,-0.5494911,21
720,119,4686.65,457.2,11.99,-0.3257483,21
721,121,4696.52,457.0,11.99,-1.8262844,21
726,121,4752.4,456.2,10.226,-0.7151616,21
728,121,4771.09,455.8,9.107,-3.3596745,21
730,121,4790.08,455.2,8.444,-3.3918908,21
731,121,4799.01,454.6,8.444,-3.1747012,21
735,122,4829.65,453.6,6.252,-1.0025773,21
736,122,4834.49,453.2,4.964,-3.200063,21
738,122,4840.04,453.0,2.958,-3.1155918,21
739,122,4841.71,453.0,1.409,-3.4781952,21
744,121,4847.8,453.0,2.725,-3.5693908,21
746,121,4858.35,453.0,5.477,-5.8277874,21
747,121,4865.21,453.0,6.382,-4.646049,21
750,121,4892.04,452.4,9.48,-4.2466197,21
751,121,4902.6,451.2,9.545,-4.1519456,21
754,119,4935.78,449.8,9.853,-2.308192,21
756,120,4954.55,449.4,9.545,-1.0962131,21
761,121,5008.46,448.6,10.786,0.0,21
764,120,5041.62,448.6,10.768,-0.24490666,21
765,118,5052.68,448.8,9.779,-0.648223,21
770,118,5090.63,448.4,6.989,0.0,21
773,116,5103.14,448.4,2.883,2.739464,21
777,115,5112.88,448.4,2.566,4.3876905,21
780,118,5119.62,448.4,1.409,5.0718007,21
782,118,5120.48,448.4,0.0,5.6985435,21
785,120,5124.77,448.4,2.734,5.7719383,21
786,120,5128.5,448.6,4.535,5.834307,21
787,120,5134.32,448.8,4.731,7.2248993,21
789,120,5148.99,449.0,5.897,7.0830545,21
791,119,5162.8,450.0,6.14,6.290898,21
793,119,5175.88,451.0,5.897,6.483815,21
794,119,5180.87,451.6,5.897,6.064832,21
796,120,5193.49,452.6,6.14,6.202435,21
798,121,5209.14,453.2,6.205,6.376176,21
800,122,5221.07,453.8,6.28,7.4702086,21
801,123,5228.52,454.8,6.317,5.58487,21
802,123,5235.68,454.8,6.317,6.2777476,21
805,124,5256.05,456.0,6.046,4.8536954,21
807,125,5270.38,457.2,6.028,6.2576003,21
810,126,5288.89,458.4,6.028,3.938068,21
811,126,5296.81,458.6,5.972,4.9305067,21
814,126,5316.56,459.6,6.186,3.9393754,21
818,127,5341.8,461.0,6.531,4.6070538,21
819,125,5348.04,461.2,6.531,4.6086807,21
820,128,5354.51,461.6,6.457,3.7381992,20
822,128,5368.94,462.6,6.476,2.1434073,20
825,128,5388.26,463.4,6.531,0.6324162,20
826,131,5393.83,463.4,6.531,1.0085412,20
827,134,5401.19,463.6,6.531,0.7424086,20
828,134,5410.41,463.6,7.306,0.6312574,20
829,137,5418.1,463.8,7.287,0.36993644,20
831,138,5432.04,463.6,7.539,0.74107385,20
833,145,5447.73,463.8,7.306,0.37021118,20
835,149,5464.52,464.0,7.539,0.0,20
836,153,5471.99,464.0,7.539,0.0,20
837,154,5477.93,464.0,7.605,0.3864252,20
838,155,5485.85,464.0,7.651,1.0054959,20
839,159,5493.28,464.0,7.605,1.1611795,20
840,160,5502.4,464.0,7.605,0.72024345,20
842,166,5516.22,464.0,7.539,0.8065321,20
843,168,5523.84,464.0,7.53,0.9933564,20
845,170,5537.47,464.2,6.513,0.75590736,20
851,167,5576.59,464.6,6.308,-0.5448887,20
852,167,5582.06,464.6,6.289,-0.7465023,20
853,166,5586.04,464.6,6.28,-1.262291,20
857,163,5610.59,464.6,6.13,-1.3542147,20
860,160,5630.01,464.2,6.205,-1.6053777,20
862,159,5645.37,464.2,7.194,-2.4573755,20
864,158,5658.26,463.8,7.194,-1.6436263,20
866,157,5673.12,463.4,6.951,-1.3318883,20
869,155,5695.13,463.2,7.297,-1.1875309,20
872,152,5718.16,462.6,7.465,-0.33991107,21
875,149,5740.4,462.6,7.465,-0.33816007,21
877,147,5753.94,462.4,6.802,0.39445764,21
878,147,5760.35,462.4,6.522,1.1947757,21
881,144,5777.23,462.2,4.32,1.4199598,21
885,142,5789.3,462.4,2.631,1.7995986,21
889,141,5791.56,462.6,0.0,1.8183677,21
890,141,5792.57,462.6,1.054,1.8889492,21
894,138,5798.49,462.8,1.474,1.5429966,21
900,137,5804.43,463.2,0.0,0.72500014,21
901,137,5806.02,463.2,1.344,0.78694034,21
905,135,5818.32,463.0,2.277,-0.37050378,21
907,135,5820.39,463.0,2.118,-0.78227115,21
909,135,5828.77,463.0,3.406,-1.1369658,21
913,136,5845.78,463.4,3.499,-2.1209643,21
915,136,5854.32,463.6,2.529,-3.0093608,21
916,136,5858.84,463.6,3.34,-2.8491173,21
919,136,5867.54,462.8,2.762,-1.5596497,21
920,136,5871.22,462.6,2.762,-1.165507,21
922,135,5883.3,462.4,4.805,-0.71673405,21
923,135,5889.74,462.2,5.001,0.0,21
924,134,5896.63,462.2,4.973,0.0,21
926,134,5909.54,462.0,4.451,0.29456672,21
927,134,5919.37,462.0,4.703,0.35956046,21
928,134,5926.9,462.0,4.581,0.3923662,21
931,135,5945.08,462.0,4.973,0.38087702,21
934,133,5963.66,462.2,5.617,0.38087702,21
935,132,5969.07,462.2,6.14,0.38087702,21
936,131,5973.9,462.2,4.815,0.38087702,21
938,130,5977.82,462.2,2.762,0.38087702,20
941,132,5977.98,462.2,0.0,0.38087702,20
949,133,5978.31,462.4,0.0,0.38087702,20
959,133,5980.77,462.4,0.0,0.38087702,20
970,130,5980.77,462.4,0.0,0.38087702,20
975,127,5981.13,462.4,0.0,0.38087702,20
977,123,5981.13,462.4,0.0,0.38087702,20
979,121,5981.13,462.4,0.0,0.38087702,20
989,121,5981.13,462.4,0.0,0.38087702,21
994,122,5983.54,462.4,1.222,0.38087702,21
995,122,5985.04,462.4,1.456,0.38087702,21
996,123,5986.78,462.4,1.222,0.38087702,21
999,123,5990.54,462.6,1.922,0.38087702,20
1000,124,5992.55,462.6,1.959,0.38087702,20
,,,,,,
