time,cadence,heartrate,distance,altitude,velocity_smooth,grade_smooth,temp
0,56,78,1.6,524.4,1.353,-0.97639495,27
1,57,78,3.41,524.4,1.353,-0.97639495,27
5,0,76,12.77,523.8,2.23,-1.1538248,27
8,83,76,21.33,523.2,2.725,-1.600937,27
11,82,76,30.05,523.0,2.771,-1.898179,27
14,81,79,38.1,522.6,2.809,-2.589697,27
15,81,81,41.06,522.2,2.809,-2.9558337,27
17,81,84,47.28,522.0,2.706,-2.943274,27
19,81,87,53.28,522.0,2.65,-3.0185857,27
22,80,90,62.32,521.6,2.631,-2.9563992,27
23,80,94,65.56,521.6,2.659,-3.135596,27
25,80,100,71.75,521.4,2.697,-2.7682676,27
26,80,104,74.56,521.4,2.715,-2.7877624,27
28,81,107,80.22,521.4,2.762,-2.5601134,27
29,81,108,83.14,521.2,2.781,-3.107543,27
30,81,108,86.06,521.2,2.809,-3.029614,27
36,81,111,102.96,521.0,2.846,-2.8823729,27
40,80,114,114.21,520.6,2.827,-3.279136,27
45,80,114,127.7,520.2,2.827,-2.907538,27
46,80,116,130.11,520.0,2.827,-2.8725033,27
47,80,116,131.93,519.8,2.827,-2.585128,27
49,79,115,136.81,519.4,2.818,-2.2655828,27
51,79,114,141.32,519.0,2.799,-1.5463449,27
53,79,114,145.04,518.6,2.79,-1.3584341,27
57,79,115,154.52,517.8,2.706,-1.1417165,27
59,79,116,159.33,517.2,2.678,-1.0097511,27
65,80,116,174.83,516.8,2.622,-0.9314246,27
68,79,115,183.4,516.4,2.631,-0.93597376,27
75,80,113,205.32,516.2,2.697,-0.7929491,27
76,80,113,207.91,516.4,2.706,-0.7269381,27
79,81,114,215.21,516.2,2.715,-0.5924113,27
81,80,114,220.27,516.2,2.715,-0.29091898,27
84,80,117,230.45,516.4,2.715,-0.13233614,27
87,79,121,239.47,517.0,2.725,-0.034451433,27
90,80,124,248.91,517.2,2.734,3.355053E-4,27
93,81,127,259.01,517.6,2.771,1.6309794E-4,27
94,81,127,262.54,517.8,2.799,0.030981127,27
96,80,128,268.84,518.2,2.865,0.06366603,27
103,79,129,293.19,517.4,2.921,-0.07839849,27
136,54,115,293.19,518.4,1.446,-0.14087075,26
137,55,115,294.89,518.6,1.334,-0.20369978,26
141,76,114,305.41,518.8,1.922,-0.17123166,27
143,80,115,310.47,518.8,1.978,-0.069404796,27
150,79,117,330.87,519.0,2.501,-0.046793237,27
151,79,117,333.66,519.0,2.594,-0.054909658,27
155,80,113,345.04,519.2,2.734,-0.045900866,27
158,80,113,353.29,519.4,2.762,-0.047833916,27
166,81,115,374.08,519.2,2.734,-0.13739245,27
169,80,116,382.31,519.4,2.79,-0.16511334,27
172,80,117,391.99,519.6,2.874,-0.07576762,27
174,80,118,398.14,519.8,2.921,-0.05752123,27
177,80,121,407.23,520.2,2.995,-0.039656222,27
179,80,123,413.17,520.4,3.023,-0.031806286,27
181,80,126,419.35,520.4,3.032,-0.014882212,27
185,79,127,430.98,520.8,3.023,0.004567351,27
186,79,127,433.82,521.0,3.023,0.0044565257,27
194,80,129,456.42,521.6,2.995,-0.069046475,27
201,81,131,476.07,522.0,2.986,0.15015692,27
205,81,134,486.42,522.0,2.967,0.585696,27
209,82,134,496.47,522.0,2.921,0.69538265,27
210,82,134,498.32,522.2,2.911,0.8358661,27
222,0,131,498.32,522.2,0.0,0.79460055,27
224,0,130,501.57,522.4,0.0,1.5151998,27
228,0,128,510.3,522.4,0.0,1.53982,27
260,57,108,510.3,522.2,1.194,2.0471916,27
261,57,106,510.83,522.2,1.362,4.927056,27
