time,cadence,heartrate,distance,altitude,velocity_smooth,grade_smooth,temp
420,84,139,823.72,169.2,2.911,0.20284608,25
426,84,140,840.02,169.8,2.921,0.17280185,25
433,83,139,861.17,170.0,2.921,0.15656966,25
435,83,139,866.99,170.2,2.921,0.14944221,25
442,83,140,886.05,170.2,2.939,0.11985753,25
449,83,142,905.08,170.4,2.902,0.2926145,25
456,84,143,925.17,170.8,2.874,0.49711955,25
457,84,144,928.2,170.8,2.874,0.8179666,25
464,83,142,948.94,171.0,2.874,0.78691083,25
466,83,142,954.49,171.2,2.874,1.1638536,25
469,83,143,962.51,171.2,2.883,1.1694298,25
474,83,143,976.5,171.4,2.874,1.4788373,25
482,82,142,998.02,171.8,2.855,1.4506683,25
485,84,144,1006.74,171.8,2.846,2.272081,25
488,84,144,1015.34,172.0,2.846,1.9858488,25
495,83,145,1034.43,172.0,2.827,1.8816756,25
497,83,145,1039.65,172.4,2.827,1.800536,25
502,85,144,1052.68,172.6,2.818,1.4123763,25
510,84,142,1073.58,172.8,2.799,1.3655113,25
518,83,140,1095.35,172.6,2.771,1.1715661,25
521,83,141,1103.62,172.8,2.771,1.2068884,25
529,84,141,1125.72,173.0,2.762,1.0178689,24
533,84,142,1136.23,172.8,2.762,1.0134225,24
541,84,142,1158.05,172.6,2.762,0.69814205,24
542,84,142,1161.62,172.6,2.762,0.6063208,24
550,83,141,1183.48,172.8,2.762,0.4226804,24
557,83,142,1201.55,173.0,2.753,0.5074016,24
561,83,143,1212.68,173.0,2.743,0.6750696,24
565,83,143,1224.96,173.4,2.725,0.73159486,24
567,84,143,1231.28,173.4,2.725,0.80670875,24
574,83,143,1251.31,173.2,2.743,0.5963416,24
576,83,143,1257.42,173.2,2.753,0.5595792,24
577,83,143,1259.87,173.2,2.762,0.46259025,24
584,83,142,1279.21,173.2,2.762,0.32916185,24
592,83,143,1300.97,173.0,2.762,0.21090268,24
596,83,144,1313.11,173.4,2.771,-0.03166606,24
603,82,146,1334.08,173.4,2.799,-0.03042348,24
606,82,146,1342.53,173.0,2.809,0.15854847,24
613,83,146,1362.94,173.0,2.818,0.36607215,24
617,82,146,1374.27,173.0,2.818,0.57337475,24
621,83,146,1386.32,173.0,2.827,0.65520895,24
628,83,147,1404.74,173.0,2.827,0.72850406,24
636,83,145,1426.86,173.0,2.818,0.768313,24
638,83,146,1432.71,172.8,2.818,1.1015369,24
639,83,147,1435.69,172.8,2.818,1.0304043,24
647,82,149,1457.17,172.4,2.809,0.9099397,24
648,82,148,1459.92,172.4,2.809,1.2398056,24
650,82,149,1465.27,172.2,2.809,1.135938,24
657,82,147,1485.5,172.0,2.799,0.92664236,24
661,81,145,1497.48,172.0,2.799,0.9749449,24
664,82,145,1503.34,172.2,2.809,0.8115713,24
669,82,143,1513.24,172.4,2.211,0.69568694,24
674,82,143,1527.38,172.2,2.613,0.8068805,24
679,83,143,1541.52,172.2,2.781,0.9458632,24
686,82,145,1561.7,172.8,2.837,0.88974524,24
688,82,145,1567.48,172.8,2.846,1.090239,24
691,82,145,1575.46,172.8,2.865,0.7921986,24
696,82,146,1589.68,172.6,2.855,0.6709508,24
703,82,147,1609.89,173.0,2.874,0.50118524,24
705,82,147,1615.04,173.0,2.883,0.45937255,24
711,81,148,1630.65,173.4,2.874,0.38825703,24
718,82,148,1649.24,173.4,2.837,0.40519002,24
719,82,148,1652.08,173.4,2.837,0.3646913,24
726,82,149,1672.13,173.2,2.809,0.29609755,24
727,82,149,1675.14,173.4,2.809,0.277406,24
734,82,150,1694.41,173.6,2.809,0.21199566,24
742,82,150,1716.74,173.8,2.809,0.3761785,24
750,82,149,1737.81,173.8,2.799,0.51948774,24
751,82,149,1740.94,173.8,2.799,0.6769637,24
759,82,150,1763.62,174.0,2.771,0.5536783,24
763,82,151,1774.4,174.0,2.771,0.69130766,24
764,81,150,1776.83,174.0,2.771,0.67493546,24
772,82,151,1798.11,174.2,2.762,0.7208338,24
773,83,151,1801.35,174.2,2.753,0.79444736,24
774,83,151,1804.08,174.4,2.753,0.8658025,24
782,82,152,1826.13,174.6,2.753,0.78481245,24
783,82,152,1829.71,174.6,2.753,0.93884903,24
790,82,153,1849.9,175.0,2.771,0.8989257,24
793,82,153,1858.21,175.2,2.781,1.2104539,24
800,81,153,1879.88,175.2,2.799,1.1224265,23
803,82,153,1888.7,175.4,2.809,1.2976321,23
804,82,152,1891.61,175.6,2.818,1.2613705,23
812,83,152,1913.69,175.8,2.855,1.1474608,23
814,83,151,1919.8,175.8,2.855,1.1131276,23
822,82,153,1941.09,176.0,2.855,1.1202397,23
824,83,152,1946.25,176.2,2.846,1.3955958,23
832,82,154,1967.2,176.4,2.827,1.2575874,23
833,82,153,1969.72,176.6,2.818,1.546711,23
841,82,155,1990.1,177.0,2.809,1.2777143,23
844,82,155,1998.12,177.2,2.799,1.187015,23
847,82,155,2006.49,177.6,2.79,0.98954535,23
853,81,155,2023.23,177.6,2.781,0.6242832,23
861,82,156,2045.04,178.4,2.781,0.41387138,23
865,83,155,2055.77,178.8,2.781,0.32109752,23
870,82,156,2069.01,178.8,2.771,0.23471798,23
877,82,156,2088.69,179.6,2.762,0.67003125,23
885,82,155,2109.58,179.8,2.753,1.0009426,23
886,82,155,2112.29,179.8,2.753,1.3178351,23
887,82,155,2114.63,179.8,2.753,1.2563788,23
895,83,156,2136.11,180.0,2.743,1.0982802,23
901,83,156,2151.4,180.2,2.743,1.2596517,23
908,82,155,2170.18,180.2,2.743,1.7593935,23
916,82,154,2190.48,180.6,2.734,2.1904075,23
917,82,154,2193.18,180.6,2.725,1.9717768,23
921,82,153,2203.32,180.8,2.715,1.686922,23
924,81,153,2211.5,180.6,2.706,1.2179798,23
926,81,153,2217.26,180.4,2.706,0.9701714,23
931,80,154,2231.01,180.2,2.706,0.6386472,23
938,82,154,2251.71,180.4,2.725,0.3506646,23
945,82,154,2271.89,180.4,2.753,0.13621895,23
949,83,154,2282.5,180.6,2.753,0.038777526,23
957,82,155,2303.98,180.6,2.743,0.13347945,23
959,82,155,2309.63,180.8,2.743,0.2259815,23
967,81,155,2330.9,181.0,2.743,0.32177535,23
969,83,156,2336.22,181.2,2.743,0.43520316,23
977,83,157,2356.54,181.4,2.715,0.37411037,23
978,83,157,2359.04,181.4,2.715,0.31150186,23
984,82,157,2375.19,181.4,2.687,0.23419835,23
989,82,154,2388.66,181.4,2.669,0.53174806,23
990,83,154,2391.42,181.4,2.669,0.58080035,23
998,82,154,2413.89,181.4,2.659,0.6243237,23
1001,82,154,2422.19,181.2,2.659,1.3519146,23
1008,81,155,2442.36,181.0,2.669,1.4420276,23
1010,82,155,2448.28,181.0,2.678,1.8122139,23
1018,83,155,2470.63,180.6,2.687,1.5879897,23
1024,82,154,2486.58,180.6,2.687,1.7788084,23
1030,81,154,2501.98,180.6,2.687,3.0089893,23
1038,83,156,2522.09,181.8,2.641,4.731817,23
1040,83,158,2526.93,182.2,2.631,5.5020885,23
1043,83,158,2533.27,183.2,2.613,5.432142,23
1045,83,159,2537.44,183.4,2.603,5.8575144,23
1047,84,160,2541.58,184.0,2.585,5.2566476,23
1048,84,161,2543.89,184.4,2.575,5.09922,23
1050,84,162,2547.99,185.0,2.557,4.734732,23
1052,84,163,2553.27,185.8,2.491,4.2066636,23
1054,84,164,2557.82,186.2,2.398,4.0530953,23
1056,84,165,2563.1,186.8,2.323,3.497067,23
1057,84,166,2566.09,187.2,2.249,3.3336492,23
1063,84,167,2580.94,188.2,2.043,2.9340358,23
1064,83,167,2583.43,188.8,2.043,3.8568554,23
1069,82,169,2593.63,189.4,2.071,3.506352,23
1073,82,167,2606.15,189.8,2.071,3.8125618,23
1078,83,164,2621.29,190.0,2.155,3.6752555,23
1080,82,163,2627.65,190.4,2.211,4.15947,23
1081,83,163,2630.35,190.4,2.239,4.05254,23
1085,82,160,2641.49,190.4,2.295,3.5591595,23
1088,82,161,2648.56,190.6,2.351,3.1274776,23
1094,83,162,2662.65,191.4,2.277,2.807759,23
1095,83,162,2664.99,191.4,2.277,2.368577,23
1101,81,160,2681.24,191.2,2.286,1.7494845,23
1108,82,160,2698.11,191.2,2.426,1.7291906,23
1115,82,159,2719.0,190.8,2.482,1.8003194,23
1117,81,159,2724.6,190.8,2.51,1.9789014,23
1126,82,159,2745.28,190.6,2.566,2.1349168,23
1127,82,159,2747.94,190.8,2.566,2.2807088,23
1136,82,156,2769.54,190.8,2.491,1.9636416,23
1137,82,156,2771.27,190.8,2.491,2.0424862,23
1144,82,157,2785.2,190.8,2.426,1.6295798,23
1152,83,157,2806.03,191.0,2.174,1.3863336,23
1160,82,155,2827.43,191.0,2.221,1.3369322,23
1167,81,157,2848.28,191.2,2.454,1.4618562,23
1169,81,157,2854.19,191.4,2.519,1.1752139,23
1176,82,157,2874.92,192.0,2.65,1.0668,23
1178,82,158,2880.53,192.2,2.687,0.9276707,23
1186,81,157,2902.57,192.2,2.65,0.7943503,23
1187,81,157,2905.77,192.2,2.669,0.77342397,23
1192,81,156,2919.89,192.4,2.725,0.60206383,23
1198,40,155,2936.87,192.6,2.799,0.37024865,23
1207,81,154,2957.74,192.8,2.827,0.18151395,23
1208,81,154,2962.41,192.6,2.818,0.04038375,23
1216,81,154,2984.37,192.4,2.809,-0.044189285,23
1224,81,155,3006.91,192.0,2.818,0.038629875,23
1225,82,155,3009.42,192.0,2.818,0.20863317,23
1233,82,154,3030.74,191.8,2.837,0.23228191,23
1236,81,154,3039.7,191.6,2.837,0.7402229,23
1238,82,154,3044.77,191.6,2.837,0.7400911,23
1247,58,152,3059.19,191.6,2.482,0.731601,23
1249,58,150,3061.95,191.4,2.202,1.0317641,23
1251,59,147,3064.91,191.4,1.987,1.0113777,23
1256,60,144,3072.43,191.2,1.801,1.0064397,23
1258,60,141,3075.41,191.0,1.698,0.9508373,23
1261,60,138,3079.78,190.8,1.624,0.8651357,23
1265,59,135,3085.87,190.8,1.568,0.8858438,23
1270,59,131,3091.66,190.8,1.521,1.4549181,23
1273,59,128,3095.34,190.6,1.465,1.5774758,23
1277,58,125,3100.28,190.6,1.325,2.0395632,23
1278,59,125,3101.45,190.6,1.306,2.217443,23
1288,57,121,3115.74,190.4,1.306,2.1469724,23
1301,58,118,3134.05,190.6,1.39,2.442474,23
1302,60,117,3135.42,190.6,1.39,4.0429907,23
1311,58,117,3144.21,190.6,1.362,3.3566344,23
1313,60,114,3148.12,190.6,1.353,3.0381742,23
1322,57,114,3160.23,190.8,1.269,2.7512643,23
1329,57,113,3172.1,190.8,1.26,1.8875365,24
1330,0,113,3174.0,190.8,1.269,1.7970324,24
1331,0,114,3175.59,190.8,1.278,1.1961774,24
1333,0,116,3180.51,190.8,1.297,0.8198051,24
1335,82,119,3185.44,190.8,1.362,0.4666303,24
1338,82,122,3193.86,190.8,1.726,0.112570986,24
1341,82,124,3201.98,190.8,2.109,-0.042406842,24
1349,82,126,3223.71,190.8,2.547,-0.13348076,24
1352,82,126,3230.67,190.6,2.538,-0.21846011,24
1360,83,128,3251.27,190.8,2.426,-0.54377866,24
1362,83,128,3256.48,190.8,2.445,-0.7851253,24
1370,82,129,3278.29,190.8,2.603,-0.7641111,23
1371,82,130,3280.88,190.8,2.613,-1.0035226,23
1377,82,131,3296.96,191.0,2.641,-0.80517894,23
1384,82,133,3314.03,191.2,2.641,-0.52892596,23
1390,81,136,3329.71,191.6,2.603,-0.24529548,23
1392,81,136,3335.3,191.6,2.594,0.014592886,23
1400,82,138,3356.82,191.8,2.594,0.09912694,23
1407,82,141,3375.21,192.2,2.603,0.20165136,23
1409,82,142,3380.57,192.2,2.613,0.20378172,23
1414,81,142,3392.85,192.4,2.613,0.1798882,23
1416,81,142,3397.32,192.6,2.613,0.17319283,23
1425,82,143,3419.64,192.8,2.585,0.30295154,23
1426,82,143,3422.27,192.8,2.575,0.44663587,23
1434,81,142,3444.52,193.0,2.585,0.42721733,23
1435,81,141,3447.2,193.0,2.585,0.5980897,23
1441,81,140,3463.28,193.2,2.603,0.6644323,23
1445,81,140,3473.61,193.0,2.613,0.6553213,23
1453,81,140,3495.77,192.6,2.622,0.6622842,23
1454,81,140,3498.68,192.6,2.631,0.47772822,23
1458,81,143,3509.49,192.4,2.641,0.20096505,23
1464,80,144,3527.5,192.2,2.669,0.053582057,23
1471,81,144,3546.14,192.2,2.706,-0.21806818,23
1477,82,141,3561.96,192.0,2.697,-0.2894744,23
1478,82,142,3564.5,192.0,2.697,-0.2504583,23
1486,82,142,3586.05,191.8,2.687,-0.16882801,23
1493,81,143,3604.96,191.8,2.697,-0.078061044,23
1502,82,145,3627.09,191.6,2.706,-0.07357862,23
1503,81,146,3629.28,191.6,2.697,-0.18273212,23
1511,80,145,3649.41,191.8,2.669,-0.2856965,23
1512,80,145,3651.84,191.8,2.659,-0.49465057,23
1519,80,146,3668.46,192.2,2.622,-0.5153843,23
1525,81,147,3678.73,192.4,2.557,-0.74661195,23
1532,79,146,3695.62,191.6,2.398,-0.80274075,23
1538,83,148,3716.19,191.8,2.351,-0.9650849,23
1542,80,148,3730.32,191.8,2.454,-1.352108,23
1548,80,148,3747.03,191.6,2.463,-1.6685681,23
1552,79,147,3760.5,191.4,2.491,-2.6927724,23
1556,79,146,3773.09,190.6,2.482,-2.8900297,23
1558,79,146,3780.05,190.0,2.519,-3.4258265,23
1561,80,148,3790.85,189.0,2.669,-3.413919,23
1562,80,148,3795.41,188.8,2.725,-3.327182,23
1564,80,148,3803.14,188.0,2.79,-3.1108298,23
1567,83,149,3815.59,187.0,3.051,-2.7944503,23
1568,83,150,3820.04,186.4,3.172,-3.2811275,23
1571,84,150,3833.66,185.0,3.275,-2.882053,23
1574,84,152,3847.15,183.8,3.546,-2.9499602,23
1578,84,155,3861.96,183.4,3.546,-2.8632853,23
1580,83,157,3868.86,183.4,3.48,-3.3270247,23
1586,82,158,3886.86,183.6,3.116,-3.8067942,23
1593,83,156,3908.05,183.6,3.163,-3.623113,23
1597,82,155,3919.26,183.6,3.154,-3.845753,23
1598,82,156,3922.0,183.4,3.116,-3.5522652,23
1605,81,155,3942.09,183.6,2.921,-2.8732364,23
1607,82,155,3947.75,183.6,2.93,-3.5451005,23
1615,81,154,3970.17,183.2,2.893,-3.1388507,23
1620,80,153,3984.5,182.8,2.902,-3.0584552,23
1621,80,153,3987.18,182.6,2.902,-2.8964093,23
1627,81,153,4003.11,182.4,2.911,-2.5569327,23
1635,80,154,4023.31,182.0,2.874,-1.9876355,23
1640,81,154,4037.62,181.8,2.846,-1.7586424,23
1641,81,153,4040.47,181.8,2.846,-1.2706245,23
1647,80,154,4057.73,181.4,2.827,-0.9488299,23
1652,80,157,4071.01,181.6,2.827,-0.9590469,23
1655,80,156,4078.81,181.8,2.827,-0.90131587,23
1663,81,154,4098.81,182.0,2.781,-0.85708255,23
1671,82,153,4117.9,182.0,2.725,-0.97148275,23
1678,80,153,4137.49,182.0,2.678,-1.0556053,23
1686,81,153,4158.28,181.8,2.669,-1.4801663,23
1692,81,154,4174.6,181.6,2.65,-1.9995562,23
1695,81,154,4182.94,181.6,2.65,-1.9523227,23
1703,81,154,4204.95,181.4,2.65,-1.6886214,23
1706,81,153,4213.27,181.2,2.65,-1.2670423,23
1713,81,153,4233.17,181.0,2.669,-0.92262065,23
1720,80,153,4252.64,180.6,2.687,-0.7075952,23
1728,81,153,4274.94,180.4,2.697,-0.8244238,23
1735,81,153,4295.45,180.0,2.715,-0.9426436,23
1737,81,153,4300.65,180.0,2.715,-1.1926873,23
1741,80,153,4310.68,179.6,2.725,-1.0975626,23
1745,81,152,4321.48,179.4,2.715,-1.0950646,23
1753,81,150,4343.96,179.2,2.715,-1.0707356,23
1757,80,151,4355.69,178.8,2.715,-1.12302,23
1761,81,150,4367.48,178.6,2.725,-1.3376558,23
1766,81,151,4381.23,178.4,2.734,-1.3958772,23
1774,80,150,4402.58,177.8,2.725,-1.2607423,23
1775,80,151,4405.22,177.8,2.725,-1.6408961,23
1778,81,151,4413.44,177.4,2.715,-1.4708447,23
1783,81,153,4427.23,177.0,2.706,-1.418587,23
1791,81,153,4447.98,177.6,2.697,-1.7405787,23
1792,81,153,4450.28,177.6,2.697,-2.5986664,23
1800,81,151,4470.32,176.8,2.669,-2.2660077,23
1801,81,151,4472.95,176.8,2.659,-1.9543682,23
1808,80,148,4490.61,176.6,2.613,-1.6475154,23
1810,81,149,4495.56,176.6,2.603,-1.9023582,23
1812,81,149,4500.52,176.4,2.594,-1.7498612,23
1818,81,150,4515.79,175.8,2.566,-1.4969425,23
1825,82,152,4538.09,175.6,2.547,-1.3054187,23
1827,82,152,4544.22,175.4,2.557,-1.6101341,23
1830,81,152,4551.2,175.4,2.585,-1.2088361,23
1835,81,151,4564.65,175.2,2.594,-1.0581858,23
1843,81,151,4586.58,174.8,2.529,-1.1269957,23
1845,81,151,4592.53,174.8,2.547,-1.3201728,23
1853,80,152,4613.44,174.4,2.575,-0.9676992,23
1854,80,152,4615.78,174.4,2.575,-1.3181823,23
1860,81,152,4631.32,174.2,2.547,-1.1370455,23
1862,81,151,4636.62,174.2,2.538,-1.029404,23
1870,79,151,4657.99,174.2,2.454,-0.90486443,23
1871,79,152,4661.17,174.2,2.445,-0.74042535,23
1876,81,151,4670.46,174.2,2.435,-0.5451146,23
1883,80,152,4688.89,173.8,2.351,-0.45798767,23
1888,80,151,4707.74,173.6,2.65,-0.4403756,23
1896,80,149,4729.98,173.6,2.631,-0.47966674,23
1902,80,149,4747.72,173.2,2.687,-0.56659174,23
1906,80,149,4758.9,173.0,2.715,-1.0321538,23
1914,81,149,4780.08,172.6,2.706,-1.1121312,23
1916,81,150,4785.02,172.4,2.715,-1.1488596,23
1919,81,151,4793.75,172.2,2.697,-0.91086847,24
1924,80,154,4808.97,172.0,2.734,-0.76305467,24
1932,79,154,4830.55,172.0,2.809,-1.021212,24
1940,81,153,4851.29,172.0,2.809,-1.0697356,24
1941,80,153,4853.81,172.0,2.809,-1.5996485,24
1948,80,153,4871.91,171.6,2.771,-1.3916293,24
1955,80,154,4892.04,171.2,2.743,-1.9048524,24
1956,80,154,4895.05,171.2,2.743,-2.0711076,24
1957,80,154,4897.93,171.2,2.743,-1.7977643,24
1965,80,154,4920.29,171.4,2.762,-1.9204991,24
1967,80,155,4925.85,171.4,2.762,-2.045944,24
1974,81,157,4946.17,171.2,2.781,-1.5430517,24
1976,81,157,4951.14,171.2,2.79,-1.2533047,24
1984,81,156,4972.54,171.2,2.771,-0.8343305,24
1989,81,156,4985.45,171.4,2.753,-0.5995981,24
1997,81,155,5008.11,171.6,2.753,-0.54897165,24
1998,81,155,5010.67,171.6,2.753,-0.5420007,24
2006,82,154,5032.52,171.8,2.753,-0.45653588,24
2008,81,154,5038.18,171.8,2.753,-0.6742363,24
2015,81,155,5056.2,171.2,2.753,-0.56177485,24
2016,81,155,5058.96,171.2,2.753,-0.5058842,24
2024,81,155,5079.09,170.8,2.725,-0.45399877,24
2026,81,155,5083.82,170.6,2.715,-0.47999704,24
2035,81,156,5105.59,170.4,2.659,-0.27163833,24
2043,80,155,5127.26,170.6,2.613,-0.1325236,24
2044,80,154,5130.14,170.6,2.613,0.02594519,24
2052,81,153,5150.97,170.2,2.594,0.07494655,24
2056,81,154,5160.99,170.0,2.585,0.23976326,24
2060,81,155,5171.62,170.0,2.575,0.24446769,24
2061,81,155,5174.31,170.0,2.575,0.30239907,24
2069,80,155,5195.98,170.0,2.575,0.2835455,24
2070,80,155,5198.98,170.2,2.585,0.265313,24
2077,81,153,5219.17,170.6,2.603,0.24836434,24
2082,82,153,5232.89,170.6,2.622,-0.24241477,24
2090,81,154,5255.55,170.4,2.65,-0.43306667,24
2092,81,154,5261.47,170.2,2.659,-1.3405658,24
2100,81,155,5283.55,170.0,2.697,-1.3461028,24
2108,80,153,5303.72,170.8,2.706,-1.9051431,24
2109,80,153,5306.22,170.8,2.706,-2.0186543,24
2117,80,152,5328.19,170.6,2.697,-1.5939744,23
2120,79,153,5336.12,170.4,2.706,-2.0545723,23
2128,80,152,5358.38,170.0,2.715,-2.0596187,23
2129,80,152,5361.2,170.0,2.715,-2.0399978,23
2136,81,152,5381.31,169.8,2.743,-1.625614,23
2139,80,153,5388.83,169.6,2.753,-1.7802087,23
2147,80,154,5411.31,169.4,2.753,-1.8160192,23
2148,79,154,5414.35,169.4,2.762,-1.6878577,23
2156,79,154,5436.13,169.2,2.781,-1.3864367,23
2157,80,154,5438.9,169.0,2.781,-1.9904704,23
